"Plot Title: DRYAS_13T_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547757, SEN S/N: 20547757, LBL: -5cm_soil)","Coupler Attached (LGR S/N: 20547757)","Host Connected (LGR S/N: 20547757)","Stopped (LGR S/N: 20547757)","End Of File (LGR S/N: 20547757)"
122,07/05/22 04:30:00  AM,4.415,,,,
123,07/05/22 05:00:00  AM,4.311,,,,
124,07/05/22 05:30:00  AM,4.519,,,,
125,07/05/22 06:00:00  AM,4.519,,,,
126,07/05/22 06:30:00  AM,4.519,,,,
127,07/05/22 07:00:00  AM,4.519,,,,
128,07/05/22 07:30:00  AM,4.519,,,,
129,07/05/22 08:00:00  AM,4.727,,,,
130,07/05/22 08:30:00  AM,4.934,,,,
131,07/05/22 09:00:00  AM,5.037,,,,
132,07/05/22 09:30:00  AM,5.244,,,,
133,07/05/22 10:00:00  AM,5.450,,,,
134,07/05/22 10:30:00  AM,5.450,,,,
135,07/05/22 11:00:00  AM,5.552,,,,
136,07/05/22 11:30:00  AM,5.552,,,,
137,07/05/22 12:00:00  PM,5.450,,,,
138,07/05/22 12:30:00  PM,5.552,,,,
139,07/05/22 01:00:00  PM,5.655,,,,
140,07/05/22 01:30:00  PM,5.757,,,,
141,07/05/22 02:00:00  PM,5.860,,,,
142,07/05/22 02:30:00  PM,5.962,,,,
143,07/05/22 03:00:00  PM,5.962,,,,
144,07/05/22 03:30:00  PM,6.166,,,,
145,07/05/22 04:00:00  PM,6.064,,,,
146,07/05/22 04:30:00  PM,6.166,,,,
147,07/05/22 05:00:00  PM,6.268,,,,
148,07/05/22 05:30:00  PM,6.166,,,,
149,07/05/22 06:00:00  PM,6.370,,,,
150,07/05/22 06:30:00  PM,6.166,,,,
151,07/05/22 07:00:00  PM,6.064,,,,
152,07/05/22 07:30:00  PM,5.962,,,,
153,07/05/22 08:00:00  PM,5.860,,,,
154,07/05/22 08:30:00  PM,5.757,,,,
155,07/05/22 09:00:00  PM,5.552,,,,
156,07/05/22 09:30:00  PM,5.552,,,,
157,07/05/22 10:00:00  PM,5.450,,,,
158,07/05/22 10:30:00  PM,5.244,,,,
159,07/05/22 11:00:00  PM,5.244,,,,
160,07/05/22 11:30:00  PM,5.244,,,,
161,07/06/22 12:00:00  AM,5.141,,,,
162,07/06/22 12:30:00  AM,5.037,,,,
163,07/06/22 01:00:00  AM,5.037,,,,
164,07/06/22 01:30:00  AM,5.037,,,,
165,07/06/22 02:00:00  AM,5.037,,,,
166,07/06/22 02:30:00  AM,4.934,,,,
167,07/06/22 03:00:00  AM,4.934,,,,
168,07/06/22 03:30:00  AM,4.934,,,,
169,07/06/22 04:00:00  AM,4.934,,,,
170,07/06/22 04:30:00  AM,4.934,,,,
171,07/06/22 05:00:00  AM,4.934,,,,
172,07/06/22 05:30:00  AM,5.037,,,,
173,07/06/22 06:00:00  AM,4.934,,,,
174,07/06/22 06:30:00  AM,4.727,,,,
175,07/06/22 07:00:00  AM,4.623,,,,
176,07/06/22 07:30:00  AM,4.519,,,,
177,07/06/22 08:00:00  AM,4.623,,,,
178,07/06/22 08:30:00  AM,4.727,,,,
179,07/06/22 09:00:00  AM,4.727,,,,
180,07/06/22 09:30:00  AM,4.727,,,,
181,07/06/22 10:00:00  AM,4.831,,,,
182,07/06/22 10:30:00  AM,4.727,,,,
183,07/06/22 11:00:00  AM,4.727,,,,
184,07/06/22 11:30:00  AM,4.831,,,,
185,07/06/22 12:00:00  PM,4.934,,,,
186,07/06/22 12:30:00  PM,4.934,,,,
187,07/06/22 01:00:00  PM,4.831,,,,
188,07/06/22 01:30:00  PM,4.831,,,,
189,07/06/22 02:00:00  PM,4.831,,,,
190,07/06/22 02:30:00  PM,4.934,,,,
191,07/06/22 03:00:00  PM,5.037,,,,
192,07/06/22 03:30:00  PM,5.037,,,,
193,07/06/22 04:00:00  PM,4.934,,,,
194,07/06/22 04:30:00  PM,4.934,,,,
195,07/06/22 05:00:00  PM,4.934,,,,
196,07/06/22 05:30:00  PM,4.934,,,,
197,07/06/22 06:00:00  PM,4.934,,,,
198,07/06/22 06:30:00  PM,4.934,,,,
199,07/06/22 07:00:00  PM,5.037,,,,
200,07/06/22 07:30:00  PM,5.037,,,,
201,07/06/22 08:00:00  PM,4.934,,,,
202,07/06/22 08:30:00  PM,4.934,,,,
203,07/06/22 09:00:00  PM,4.831,,,,
204,07/06/22 09:30:00  PM,4.727,,,,
205,07/06/22 10:00:00  PM,4.727,,,,
206,07/06/22 10:30:00  PM,4.727,,,,
207,07/06/22 11:00:00  PM,4.623,,,,
208,07/06/22 11:30:00  PM,4.519,,,,
209,07/07/22 12:00:00  AM,4.519,,,,
210,07/07/22 12:30:00  AM,4.415,,,,
211,07/07/22 01:00:00  AM,4.415,,,,
212,07/07/22 01:30:00  AM,4.415,,,,
213,07/07/22 02:00:00  AM,4.311,,,,
214,07/07/22 02:30:00  AM,4.415,,,,
215,07/07/22 03:00:00  AM,4.519,,,,
216,07/07/22 03:30:00  AM,4.623,,,,
217,07/07/22 04:00:00  AM,4.519,,,,
218,07/07/22 04:30:00  AM,4.727,,,,
219,07/07/22 05:00:00  AM,4.623,,,,
220,07/07/22 05:30:00  AM,4.623,,,,
221,07/07/22 06:00:00  AM,4.519,,,,
222,07/07/22 06:30:00  AM,4.519,,,,
223,07/07/22 07:00:00  AM,4.623,,,,
224,07/07/22 07:30:00  AM,4.727,,,,
225,07/07/22 08:00:00  AM,4.831,,,,
226,07/07/22 08:30:00  AM,5.037,,,,
227,07/07/22 09:00:00  AM,5.244,,,,
228,07/07/22 09:30:00  AM,5.347,,,,
229,07/07/22 10:00:00  AM,5.552,,,,
230,07/07/22 10:30:00  AM,5.655,,,,
231,07/07/22 11:00:00  AM,5.860,,,,
232,07/07/22 11:30:00  AM,5.962,,,,
233,07/07/22 12:00:00  PM,5.860,,,,
234,07/07/22 12:30:00  PM,6.064,,,,
235,07/07/22 01:00:00  PM,6.166,,,,
236,07/07/22 01:30:00  PM,6.166,,,,
237,07/07/22 02:00:00  PM,6.166,,,,
238,07/07/22 02:30:00  PM,6.268,,,,
239,07/07/22 03:00:00  PM,6.268,,,,
240,07/07/22 03:30:00  PM,6.268,,,,
241,07/07/22 04:00:00  PM,6.471,,,,
242,07/07/22 04:30:00  PM,6.471,,,,
243,07/07/22 05:00:00  PM,6.471,,,,
244,07/07/22 05:30:00  PM,6.573,,,,
245,07/07/22 06:00:00  PM,6.573,,,,
246,07/07/22 06:30:00  PM,6.573,,,,
247,07/07/22 07:00:00  PM,6.573,,,,
248,07/07/22 07:30:00  PM,6.573,,,,
249,07/07/22 08:00:00  PM,6.573,,,,
250,07/07/22 08:30:00  PM,6.573,,,,
251,07/07/22 09:00:00  PM,6.471,,,,
252,07/07/22 09:30:00  PM,6.573,,,,
253,07/07/22 10:00:00  PM,6.471,,,,
254,07/07/22 10:30:00  PM,6.370,,,,
255,07/07/22 11:00:00  PM,6.370,,,,
256,07/07/22 11:30:00  PM,6.268,,,,
257,07/08/22 12:00:00  AM,6.166,,,,
258,07/08/22 12:30:00  AM,6.166,,,,
259,07/08/22 01:00:00  AM,6.064,,,,
260,07/08/22 01:30:00  AM,6.064,,,,
261,07/08/22 02:00:00  AM,6.064,,,,
262,07/08/22 02:30:00  AM,5.860,,,,
263,07/08/22 03:00:00  AM,5.962,,,,
264,07/08/22 03:30:00  AM,6.064,,,,
265,07/08/22 04:00:00  AM,5.962,,,,
266,07/08/22 04:30:00  AM,5.860,,,,
267,07/08/22 05:00:00  AM,5.962,,,,
268,07/08/22 05:30:00  AM,5.860,,,,
269,07/08/22 06:00:00  AM,5.962,,,,
270,07/08/22 06:30:00  AM,5.962,,,,
271,07/08/22 07:00:00  AM,6.064,,,,
272,07/08/22 07:30:00  AM,5.962,,,,
273,07/08/22 08:00:00  AM,6.064,,,,
274,07/08/22 08:30:00  AM,6.268,,,,
275,07/08/22 09:00:00  AM,6.471,,,,
276,07/08/22 09:30:00  AM,6.775,,,,
277,07/08/22 10:00:00  AM,6.674,,,,
278,07/08/22 10:30:00  AM,6.573,,,,
279,07/08/22 11:00:00  AM,6.775,,,,
280,07/08/22 11:30:00  AM,6.775,,,,
281,07/08/22 12:00:00  PM,6.877,,,,
282,07/08/22 12:30:00  PM,6.978,,,,
283,07/08/22 01:00:00  PM,7.079,,,,
284,07/08/22 01:30:00  PM,6.978,,,,
285,07/08/22 02:00:00  PM,6.877,,,,
286,07/08/22 02:30:00  PM,6.877,,,,
287,07/08/22 03:00:00  PM,6.775,,,,
288,07/08/22 03:30:00  PM,6.573,,,,
289,07/08/22 04:00:00  PM,6.471,,,,
290,07/08/22 04:30:00  PM,6.370,,,,
291,07/08/22 05:00:00  PM,6.471,,,,
292,07/08/22 05:30:00  PM,6.573,,,,
293,07/08/22 06:00:00  PM,6.573,,,,
294,07/08/22 06:30:00  PM,6.370,,,,
295,07/08/22 07:00:00  PM,6.775,,,,
296,07/08/22 07:30:00  PM,6.877,,,,
297,07/08/22 08:00:00  PM,6.370,,,,
298,07/08/22 08:30:00  PM,6.268,,,,
299,07/08/22 09:00:00  PM,5.962,,,,
300,07/08/22 09:30:00  PM,5.962,,,,
301,07/08/22 10:00:00  PM,5.962,,,,
302,07/08/22 10:30:00  PM,5.860,,,,
303,07/08/22 11:00:00  PM,5.757,,,,
304,07/08/22 11:30:00  PM,5.655,,,,
305,07/09/22 12:00:00  AM,5.655,,,,
306,07/09/22 12:30:00  AM,5.552,,,,
307,07/09/22 01:00:00  AM,5.655,,,,
308,07/09/22 01:30:00  AM,5.757,,,,
309,07/09/22 02:00:00  AM,5.552,,,,
310,07/09/22 02:30:00  AM,5.552,,,,
311,07/09/22 03:00:00  AM,5.655,,,,
312,07/09/22 03:30:00  AM,5.655,,,,
313,07/09/22 04:00:00  AM,5.757,,,,
314,07/09/22 04:30:00  AM,5.757,,,,
315,07/09/22 05:00:00  AM,5.962,,,,
316,07/09/22 05:30:00  AM,5.962,,,,
317,07/09/22 06:00:00  AM,5.962,,,,
318,07/09/22 06:30:00  AM,6.166,,,,
