"Plot Title: MEAD_12C_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553057, SEN S/N: 20553057, LBL: -5cm_soil)","Coupler Attached (LGR S/N: 20553057)","Host Connected (LGR S/N: 20553057)","Stopped (LGR S/N: 20553057)","End Of File (LGR S/N: 20553057)"
1,06/30/22 02:00:00  PM,4.623,,,,
2,06/30/22 02:15:00  PM,4.727,,,,
3,06/30/22 02:30:00  PM,4.831,,,,
4,06/30/22 02:45:00  PM,4.934,,,,
5,06/30/22 03:00:00  PM,4.934,,,,
6,06/30/22 03:15:00  PM,4.934,,,,
7,06/30/22 03:30:00  PM,4.934,,,,
8,06/30/22 03:45:00  PM,4.934,,,,
9,06/30/22 04:00:00  PM,4.934,,,,
10,06/30/22 04:15:00  PM,4.934,,,,
11,06/30/22 04:30:00  PM,4.934,,,,
12,06/30/22 04:45:00  PM,4.934,,,,
13,06/30/22 05:00:00  PM,4.934,,,,
14,06/30/22 05:15:00  PM,4.831,,,,
15,06/30/22 05:30:00  PM,4.831,,,,
16,06/30/22 05:45:00  PM,4.831,,,,
17,06/30/22 06:00:00  PM,4.727,,,,
18,06/30/22 06:15:00  PM,4.727,,,,
19,06/30/22 06:30:00  PM,4.623,,,,
20,06/30/22 06:45:00  PM,4.519,,,,
21,06/30/22 07:00:00  PM,4.415,,,,
22,06/30/22 07:15:00  PM,4.311,,,,
23,06/30/22 07:30:00  PM,4.311,,,,
24,06/30/22 07:45:00  PM,4.207,,,,
25,06/30/22 08:00:00  PM,4.207,,,,
26,06/30/22 08:15:00  PM,4.102,,,,
27,06/30/22 08:30:00  PM,4.102,,,,
28,06/30/22 08:45:00  PM,3.998,,,,
29,06/30/22 09:00:00  PM,3.893,,,,
30,06/30/22 09:15:00  PM,3.788,,,,
31,06/30/22 09:30:00  PM,3.788,,,,
32,06/30/22 09:45:00  PM,3.683,,,,
33,06/30/22 10:00:00  PM,3.683,,,,
34,06/30/22 10:15:00  PM,3.578,,,,
35,06/30/22 10:30:00  PM,3.578,,,,
36,06/30/22 10:45:00  PM,3.578,,,,
37,06/30/22 11:00:00  PM,3.578,,,,
38,06/30/22 11:15:00  PM,3.578,,,,
39,06/30/22 11:30:00  PM,3.578,,,,
40,06/30/22 11:45:00  PM,3.472,,,,
41,07/01/22 12:00:00  AM,3.472,,,,
42,07/01/22 12:15:00  AM,3.472,,,,
43,07/01/22 12:30:00  AM,3.367,,,,
44,07/01/22 12:45:00  AM,3.367,,,,
45,07/01/22 01:00:00  AM,3.261,,,,
46,07/01/22 01:15:00  AM,3.261,,,,
47,07/01/22 01:30:00  AM,3.155,,,,
48,07/01/22 01:45:00  AM,3.155,,,,
49,07/01/22 02:00:00  AM,3.049,,,,
50,07/01/22 02:15:00  AM,3.049,,,,
51,07/01/22 02:30:00  AM,3.049,,,,
52,07/01/22 02:45:00  AM,3.049,,,,
53,07/01/22 03:00:00  AM,3.049,,,,
54,07/01/22 03:15:00  AM,3.049,,,,
55,07/01/22 03:30:00  AM,3.049,,,,
56,07/01/22 03:45:00  AM,3.049,,,,
57,07/01/22 04:00:00  AM,3.049,,,,
58,07/01/22 04:15:00  AM,2.943,,,,
59,07/01/22 04:30:00  AM,2.943,,,,
60,07/01/22 04:45:00  AM,2.943,,,,
61,07/01/22 05:00:00  AM,2.943,,,,
62,07/01/22 05:15:00  AM,2.943,,,,
63,07/01/22 05:30:00  AM,2.943,,,,
64,07/01/22 05:45:00  AM,2.943,,,,
65,07/01/22 06:00:00  AM,2.943,,,,
66,07/01/22 06:15:00  AM,2.943,,,,
67,07/01/22 06:30:00  AM,2.837,,,,
68,07/01/22 06:45:00  AM,2.837,,,,
69,07/01/22 07:00:00  AM,2.837,,,,
70,07/01/22 07:15:00  AM,2.943,,,,
71,07/01/22 07:30:00  AM,2.943,,,,
72,07/01/22 07:45:00  AM,3.049,,,,
73,07/01/22 08:00:00  AM,3.049,,,,
74,07/01/22 08:15:00  AM,3.155,,,,
75,07/01/22 08:30:00  AM,3.155,,,,
76,07/01/22 08:45:00  AM,3.155,,,,
77,07/01/22 09:00:00  AM,3.155,,,,
78,07/01/22 09:15:00  AM,3.049,,,,
79,07/01/22 09:30:00  AM,3.049,,,,
80,07/01/22 09:45:00  AM,3.261,,,,
81,07/01/22 10:00:00  AM,3.367,,,,
82,07/01/22 10:15:00  AM,3.683,,,,
83,07/01/22 10:30:00  AM,3.788,,,,
84,07/01/22 10:45:00  AM,3.998,,,,
85,07/01/22 11:00:00  AM,3.998,,,,
86,07/01/22 11:15:00  AM,3.998,,,,
87,07/01/22 11:30:00  AM,3.893,,,,
88,07/01/22 11:45:00  AM,3.893,,,,
89,07/01/22 12:00:00  PM,3.893,,,,
90,07/01/22 12:15:00  PM,3.788,,,,
91,07/01/22 12:30:00  PM,3.788,,,,
92,07/01/22 12:45:00  PM,3.788,,,,
93,07/01/22 01:00:00  PM,3.788,,,,
94,07/01/22 01:15:00  PM,3.788,,,,
95,07/01/22 01:30:00  PM,3.893,,,,
96,07/01/22 01:45:00  PM,3.998,,,,
97,07/01/22 02:00:00  PM,3.998,,,,
98,07/01/22 02:15:00  PM,3.998,,,,
99,07/01/22 02:30:00  PM,3.998,,,,
100,07/01/22 02:45:00  PM,4.102,,,,
101,07/01/22 03:00:00  PM,4.207,,,,
102,07/01/22 03:15:00  PM,4.207,,,,
103,07/01/22 03:30:00  PM,4.311,,,,
104,07/01/22 03:45:00  PM,4.311,,,,
105,07/01/22 04:00:00  PM,4.207,,,,
106,07/01/22 04:15:00  PM,4.102,,,,
107,07/01/22 04:30:00  PM,4.102,,,,
108,07/01/22 04:45:00  PM,3.998,,,,
109,07/01/22 05:00:00  PM,3.893,,,,
110,07/01/22 05:15:00  PM,3.893,,,,
111,07/01/22 05:30:00  PM,3.893,,,,
112,07/01/22 05:45:00  PM,3.788,,,,
113,07/01/22 06:00:00  PM,3.788,,,,
