"Plot Title: DRYAS_13C_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20422515, SEN S/N: 20422515, LBL: -5cm_soil)","Coupler Attached (LGR S/N: 20422515)","Host Connected (LGR S/N: 20422515)","Stopped (LGR S/N: 20422515)","End Of File (LGR S/N: 20422515)"
122,07/05/22 04:30:00  AM,4.934,,,,
123,07/05/22 05:00:00  AM,4.934,,,,
124,07/05/22 05:30:00  AM,5.037,,,,
125,07/05/22 06:00:00  AM,5.244,,,,
126,07/05/22 06:30:00  AM,5.450,,,,
127,07/05/22 07:00:00  AM,5.655,,,,
128,07/05/22 07:30:00  AM,5.860,,,,
129,07/05/22 08:00:00  AM,6.064,,,,
130,07/05/22 08:30:00  AM,6.471,,,,
131,07/05/22 09:00:00  AM,6.674,,,,
132,07/05/22 09:30:00  AM,7.079,,,,
133,07/05/22 10:00:00  AM,7.481,,,,
134,07/05/22 10:30:00  AM,7.882,,,,
135,07/05/22 11:00:00  AM,8.182,,,,
136,07/05/22 11:30:00  AM,8.481,,,,
137,07/05/22 12:00:00  PM,8.779,,,,
138,07/05/22 12:30:00  PM,9.077,,,,
139,07/05/22 01:00:00  PM,9.472,,,,
140,07/05/22 01:30:00  PM,9.669,,,,
141,07/05/22 02:00:00  PM,9.965,,,,
142,07/05/22 02:30:00  PM,10.161,,,,
143,07/05/22 03:00:00  PM,10.357,,,,
144,07/05/22 03:30:00  PM,10.357,,,,
145,07/05/22 04:00:00  PM,10.063,,,,
146,07/05/22 04:30:00  PM,9.768,,,,
147,07/05/22 05:00:00  PM,9.571,,,,
148,07/05/22 05:30:00  PM,9.176,,,,
149,07/05/22 06:00:00  PM,8.978,,,,
150,07/05/22 06:30:00  PM,8.779,,,,
151,07/05/22 07:00:00  PM,8.481,,,,
152,07/05/22 07:30:00  PM,8.182,,,,
153,07/05/22 08:00:00  PM,7.882,,,,
154,07/05/22 08:30:00  PM,7.582,,,,
155,07/05/22 09:00:00  PM,7.381,,,,
156,07/05/22 09:30:00  PM,7.179,,,,
157,07/05/22 10:00:00  PM,6.978,,,,
158,07/05/22 10:30:00  PM,6.775,,,,
159,07/05/22 11:00:00  PM,6.573,,,,
160,07/05/22 11:30:00  PM,6.471,,,,
161,07/06/22 12:00:00  AM,6.268,,,,
