site,plot,treatment,light,X1,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_ppt,T_panel,T_soil,T_air,X14,X15
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+23.2   ,+11.357 ,+2.0563 ,+411.26,+.61821 ,+9.8914 ,+19.356 ,+17.607 ,+14.095 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+24.2   ,+11.407 ,+2.0468 ,+409.36,+.62173 ,+9.9477 ,+19.368 ,+17.602 ,+13.780 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+25.2   ,+11.453 ,+2.0523 ,+410.47,+.62346 ,+9.9754 ,+19.368 ,+17.568 ,+13.815 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+26.2   ,+11.500 ,+2.0496 ,+409.91,+.62658 ,+10.025 ,+19.381 ,+17.580 ,+13.827 ,-.00343 ,-.18470
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+27.2   ,+11.552 ,+2.0541 ,+410.81,+.62866 ,+10.059 ,+19.381 ,+17.546 ,+13.793 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+28.2   ,+11.489 ,+2.0567 ,+411.33,+.63138 ,+10.102 ,+19.393 ,+17.524 ,+13.805 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+29.2   ,+11.393 ,+2.0478 ,+409.56,+.63346 ,+10.135 ,+19.393 ,+17.524 ,+13.805 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+30.2   ,+11.473 ,+2.0528 ,+410.57,+.63484 ,+10.157 ,+19.406 ,+17.502 ,+13.818 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+31.2   ,+11.437 ,+2.0508 ,+410.15,+.63975 ,+10.236 ,+19.406 ,+17.485 ,+13.818 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+32.2   ,+11.525 ,+2.0579 ,+411.57,+.63871 ,+10.219 ,+19.418 ,+17.464 ,+13.830 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+33.2   ,+11.506 ,+2.0610 ,+412.20,+.63940 ,+10.230 ,+19.418 ,+17.446 ,+13.796 ,-.00343 ,-.18470
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+34.2   ,+11.549 ,+2.0646 ,+412.93,+.64385 ,+10.302 ,+19.408 ,+17.419 ,+13.786 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+35.2   ,+11.398 ,+2.0480 ,+409.60,+.64391 ,+10.303 ,+19.431 ,+17.407 ,+13.809 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+36.2   ,+11.604 ,+2.0563 ,+411.26,+.64385 ,+10.302 ,+19.420 ,+17.380 ,+13.798 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+37.2   ,+11.552 ,+2.0584 ,+411.68,+.64807 ,+10.369 ,+19.443 ,+17.368 ,+13.787 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+38.2   ,+11.632 ,+2.0515 ,+410.29,+.64801 ,+10.368 ,+19.443 ,+17.351 ,+13.786 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+39.2   ,+11.637 ,+2.0551 ,+411.02,+.65009 ,+10.401 ,+19.456 ,+17.346 ,+13.799 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+40.2   ,+11.492 ,+2.0551 ,+411.02,+.65217 ,+10.435 ,+19.456 ,+17.312 ,+13.799 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+41.2   ,+11.484 ,+2.0587 ,+411.75,+.65569 ,+10.491 ,+19.445 ,+17.268 ,+13.789 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+42.2   ,+11.626 ,+2.0638 ,+412.75,+.65564 ,+10.490 ,+19.458 ,+17.280 ,+13.802 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+43.2   ,+11.508 ,+2.0568 ,+411.37,+.65639 ,+10.502 ,+19.468 ,+17.256 ,+13.812 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+44.2   ,+11.264 ,+2.0639 ,+412.79,+.65916 ,+10.547 ,+19.468 ,+17.222 ,+13.812 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+45.2   ,+11.426 ,+2.0530 ,+410.60,+.65841 ,+10.535 ,+19.470 ,+17.207 ,+13.796 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+46.2   ,+11.539 ,+2.0596 ,+411.92,+.66187 ,+10.590 ,+19.493 ,+17.213 ,+13.820 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+47.2   ,+11.423 ,+2.0605 ,+412.09,+.66118 ,+10.579 ,+19.483 ,+17.168 ,+13.810 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+48.2   ,+11.407 ,+2.0567 ,+411.33,+.65875 ,+10.540 ,+19.493 ,+17.144 ,+13.803 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+49.2   ,+11.445 ,+2.0646 ,+412.93,+.66326 ,+10.612 ,+19.483 ,+17.116 ,+13.810 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+50.2   ,+11.459 ,+2.0563 ,+411.26,+.66534 ,+10.645 ,+19.495 ,+17.095 ,+13.822 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+51.2   ,+11.448 ,+2.0625 ,+412.51,+.66609 ,+10.657 ,+19.506 ,+17.088 ,+13.850 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+52.2   ,+11.401 ,+2.0636 ,+412.72,+.66678 ,+10.669 ,+19.506 ,+17.053 ,+13.850 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+53.2   ,+11.374 ,+2.0660 ,+413.20,+.66880 ,+10.701 ,+19.518 ,+17.049 ,+13.862 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+54.2   ,+11.462 ,+2.0612 ,+412.23,+.66950 ,+10.712 ,+19.518 ,+17.032 ,+13.862 ,-.00343 ,-.18470
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+55.2   ,+11.528 ,+2.0605 ,+412.09,+.67123 ,+10.740 ,+19.518 ,+16.997 ,+13.862 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+56.2   ,+11.500 ,+2.0615 ,+412.30,+.67227 ,+10.756 ,+19.508 ,+16.953 ,+13.852 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+57.2   ,+11.495 ,+2.0598 ,+411.96,+.67400 ,+10.784 ,+19.531 ,+16.958 ,+13.875 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+58.2   ,+11.464 ,+2.0591 ,+411.82,+.67504 ,+10.801 ,+19.521 ,+16.931 ,+13.847 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1050.  ,+59.2   ,+11.484 ,+2.0643 ,+412.86,+.67643 ,+10.823 ,+19.521 ,+16.896 ,+13.830 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+.2     ,+11.591 ,+2.0662 ,+413.24,+.67712 ,+10.834 ,+19.533 ,+16.875 ,+13.843 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+1.2    ,+11.420 ,+2.0625 ,+412.51,+.67712 ,+10.834 ,+19.533 ,+16.875 ,+13.843 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+2.2    ,+11.382 ,+2.0674 ,+413.48,+.67920 ,+10.867 ,+19.533 ,+16.840 ,+13.843 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+3.2    ,+11.528 ,+2.0688 ,+413.76,+.67989 ,+10.878 ,+19.533 ,+16.823 ,+13.843 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+4.2    ,+11.445 ,+2.0695 ,+413.90,+.68266 ,+10.923 ,+19.546 ,+16.818 ,+13.838 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+5.2    ,+11.475 ,+2.0660 ,+413.20,+.68059 ,+10.889 ,+19.546 ,+16.801 ,+13.821 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+6.2    ,+11.472 ,+2.0653 ,+413.06,+.68128 ,+10.900 ,+19.556 ,+16.794 ,+13.797 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+7.2    ,+11.269 ,+2.0660 ,+413.20,+.68266 ,+10.923 ,+19.558 ,+16.762 ,+13.765 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+8.2    ,+11.434 ,+2.0736 ,+414.73,+.68682 ,+10.989 ,+19.558 ,+16.745 ,+13.730 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+9.2    ,+11.450 ,+2.0705 ,+414.10,+.68613 ,+10.978 ,+19.558 ,+16.711 ,+13.730 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+10.2   ,+11.464 ,+2.0691 ,+413.83,+.68544 ,+10.967 ,+19.571 ,+16.706 ,+13.708 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+11.2   ,+11.577 ,+2.0702 ,+414.03,+.68752 ,+11.000 ,+19.571 ,+16.672 ,+13.708 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+12.2   ,+11.486 ,+2.0667 ,+413.34,+.68752 ,+11.000 ,+19.571 ,+16.637 ,+13.674 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+13.2   ,+11.374 ,+2.0702 ,+414.03,+.68960 ,+11.034 ,+19.571 ,+16.637 ,+13.674 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+14.2   ,+11.382 ,+2.0688 ,+413.76,+.68890 ,+11.022 ,+19.583 ,+16.616 ,+13.652 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+15.2   ,+11.577 ,+2.0792 ,+415.84,+.69029 ,+11.045 ,+19.583 ,+16.581 ,+13.652 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+16.2   ,+11.522 ,+2.0702 ,+414.03,+.69202 ,+11.072 ,+19.583 ,+16.564 ,+13.635 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+17.2   ,+11.497 ,+2.0750 ,+415.00,+.69237 ,+11.078 ,+19.583 ,+16.547 ,+13.617 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+18.2   ,+11.640 ,+2.0719 ,+414.38,+.69375 ,+11.100 ,+19.596 ,+16.525 ,+13.595 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+19.2   ,+11.456 ,+2.0764 ,+415.28,+.69549 ,+11.128 ,+19.596 ,+16.508 ,+13.561 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+20.2   ,+11.593 ,+2.0723 ,+414.45,+.69549 ,+11.128 ,+19.596 ,+16.491 ,+13.544 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+21.2   ,+11.558 ,+2.0747 ,+414.94,+.69618 ,+11.139 ,+19.619 ,+16.479 ,+13.532 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+22.2   ,+11.555 ,+2.0761 ,+415.21,+.69826 ,+11.172 ,+19.608 ,+16.452 ,+13.504 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+23.2   ,+11.407 ,+2.0806 ,+416.11,+.69930 ,+11.189 ,+19.608 ,+16.434 ,+13.504 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+24.2   ,+11.544 ,+2.0764 ,+415.28,+.69860 ,+11.178 ,+19.608 ,+16.417 ,+13.504 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+25.2   ,+11.602 ,+2.0736 ,+414.73,+.70034 ,+11.205 ,+19.621 ,+16.413 ,+13.483 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+26.2   ,+11.311 ,+2.0799 ,+415.97,+.69964 ,+11.194 ,+19.621 ,+16.396 ,+13.483 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+27.2   ,+11.382 ,+2.0778 ,+415.56,+.69964 ,+11.194 ,+19.621 ,+16.378 ,+13.483 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+28.2   ,+11.401 ,+2.0754 ,+415.07,+.70103 ,+11.216 ,+19.621 ,+16.361 ,+13.465 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+29.2   ,+11.577 ,+2.0764 ,+415.28,+.70242 ,+11.239 ,+19.621 ,+16.344 ,+13.448 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+30.2   ,+11.462 ,+2.0788 ,+415.77,+.70346 ,+11.255 ,+19.621 ,+16.327 ,+13.448 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+31.2   ,+11.464 ,+2.0813 ,+416.25,+.70380 ,+11.261 ,+19.621 ,+16.310 ,+13.413 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+32.2   ,+11.539 ,+2.0866 ,+417.33,+.70484 ,+11.277 ,+19.634 ,+16.322 ,+13.426 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+33.2   ,+11.423 ,+2.0688 ,+413.76,+.70519 ,+11.283 ,+19.621 ,+16.275 ,+13.431 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+34.2   ,+11.379 ,+2.0875 ,+417.50,+.70658 ,+11.305 ,+19.634 ,+16.288 ,+13.461 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+35.2   ,+11.358 ,+2.0757 ,+415.14,+.70588 ,+11.294 ,+19.634 ,+16.271 ,+13.461 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+36.2   ,+11.415 ,+2.0854 ,+417.08,+.70692 ,+11.311 ,+19.634 ,+16.254 ,+13.461 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+37.2   ,+11.379 ,+2.0820 ,+416.39,+.70761 ,+11.322 ,+19.634 ,+16.253 ,+13.461 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+38.2   ,+11.354 ,+2.0906 ,+418.12,+.70865 ,+11.338 ,+19.634 ,+16.236 ,+13.495 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+39.2   ,+11.536 ,+2.0868 ,+417.36,+.70865 ,+11.338 ,+19.634 ,+16.219 ,+13.495 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+40.2   ,+11.643 ,+2.0837 ,+416.74,+.70727 ,+11.316 ,+19.634 ,+16.219 ,+13.512 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+41.2   ,+11.571 ,+2.0896 ,+417.92,+.71004 ,+11.361 ,+19.634 ,+16.202 ,+13.530 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+42.2   ,+11.563 ,+2.0847 ,+416.95,+.71143 ,+11.383 ,+19.634 ,+16.185 ,+13.530 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+43.2   ,+11.495 ,+2.0847 ,+416.95,+.71108 ,+11.377 ,+19.634 ,+16.167 ,+13.564 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+44.2   ,+11.495 ,+2.0917 ,+418.33,+.71212 ,+11.394 ,+19.634 ,+16.150 ,+13.564 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+45.2   ,+11.382 ,+2.0896 ,+417.92,+.71281 ,+11.405 ,+19.634 ,+16.150 ,+13.564 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+46.2   ,+11.577 ,+2.0861 ,+417.22,+.71281 ,+11.405 ,+19.621 ,+16.103 ,+13.586 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+47.2   ,+11.335 ,+2.0917 ,+418.33,+.71351 ,+11.416 ,+19.634 ,+16.116 ,+13.599 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+48.2   ,+11.484 ,+2.0830 ,+416.60,+.71316 ,+11.411 ,+19.621 ,+16.103 ,+13.569 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+49.2   ,+11.390 ,+2.0993 ,+419.86,+.71593 ,+11.455 ,+19.621 ,+16.086 ,+13.569 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+50.2   ,+11.409 ,+2.0840 ,+416.81,+.71420 ,+11.427 ,+19.621 ,+16.069 ,+13.569 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+51.2   ,+11.429 ,+2.0872 ,+417.43,+.71455 ,+11.433 ,+19.621 ,+16.069 ,+13.586 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+52.2   ,+11.396 ,+2.0861 ,+417.22,+.71558 ,+11.449 ,+19.621 ,+16.035 ,+13.569 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+53.2   ,+11.492 ,+2.0955 ,+419.09,+.71593 ,+11.455 ,+19.621 ,+16.034 ,+13.552 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+54.2   ,+11.500 ,+2.0917 ,+418.33,+.71766 ,+11.483 ,+19.621 ,+16.034 ,+13.534 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+55.2   ,+11.387 ,+2.0920 ,+418.40,+.71801 ,+11.488 ,+19.621 ,+16.000 ,+13.500 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+56.2   ,+11.453 ,+2.0979 ,+419.58,+.71974 ,+11.516 ,+19.634 ,+16.012 ,+13.495 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+57.2   ,+11.484 ,+2.1003 ,+420.06,+.71766 ,+11.483 ,+19.621 ,+15.983 ,+13.448 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+58.2   ,+11.478 ,+2.0993 ,+419.86,+.71974 ,+11.516 ,+19.621 ,+15.965 ,+13.448 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1051.  ,+59.2   ,+11.530 ,+2.0951 ,+419.02,+.72009 ,+11.521 ,+19.634 ,+15.978 ,+13.426 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+.2     ,+11.596 ,+2.0986 ,+419.72,+.72009 ,+11.521 ,+19.634 ,+15.944 ,+13.392 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+1.2    ,+11.409 ,+2.0882 ,+417.64,+.71974 ,+11.516 ,+19.634 ,+15.944 ,+13.374 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+2.2    ,+11.577 ,+2.1000 ,+419.99,+.72182 ,+11.549 ,+19.634 ,+15.944 ,+13.357 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+3.2    ,+11.382 ,+2.0986 ,+419.72,+.72009 ,+11.521 ,+19.634 ,+15.944 ,+13.357 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+4.2    ,+11.607 ,+2.1104 ,+422.07,+.72390 ,+11.582 ,+19.621 ,+15.897 ,+13.345 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+5.2    ,+11.385 ,+2.1017 ,+420.34,+.72078 ,+11.533 ,+19.621 ,+15.897 ,+13.344 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+6.2    ,+11.481 ,+2.0896 ,+417.92,+.72113 ,+11.538 ,+19.621 ,+15.897 ,+13.327 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+7.2    ,+11.525 ,+2.1038 ,+420.76,+.72321 ,+11.571 ,+19.621 ,+15.879 ,+13.327 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+8.2    ,+11.434 ,+2.1000 ,+419.99,+.72390 ,+11.582 ,+19.621 ,+15.879 ,+13.310 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+9.2    ,+11.539 ,+2.1007 ,+420.13,+.72356 ,+11.577 ,+19.621 ,+15.862 ,+13.275 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+10.2   ,+11.539 ,+2.1027 ,+420.55,+.72356 ,+11.577 ,+19.621 ,+15.863 ,+13.276 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+11.2   ,+11.473 ,+2.0930 ,+418.61,+.72563 ,+11.610 ,+19.621 ,+15.845 ,+13.258 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+12.2   ,+11.390 ,+2.1003 ,+420.06,+.72494 ,+11.599 ,+19.621 ,+15.828 ,+13.259 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+13.2   ,+11.396 ,+2.1000 ,+419.99,+.72633 ,+11.621 ,+19.608 ,+15.815 ,+13.246 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+14.2   ,+11.533 ,+2.1041 ,+420.83,+.72633 ,+11.621 ,+19.608 ,+15.798 ,+13.246 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+15.2   ,+11.418 ,+2.0969 ,+419.37,+.72633 ,+11.621 ,+19.608 ,+15.781 ,+13.245 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+16.2   ,+11.311 ,+2.1010 ,+420.20,+.72598 ,+11.616 ,+19.608 ,+15.781 ,+13.263 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+17.2   ,+11.467 ,+2.1041 ,+420.83,+.72633 ,+11.621 ,+19.608 ,+15.781 ,+13.246 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+18.2   ,+11.456 ,+2.1062 ,+421.24,+.72875 ,+11.660 ,+19.608 ,+15.764 ,+13.263 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+19.2   ,+11.486 ,+2.1014 ,+420.27,+.72910 ,+11.666 ,+19.608 ,+15.747 ,+13.246 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+20.2   ,+11.552 ,+2.1090 ,+421.80,+.72875 ,+11.660 ,+19.608 ,+15.747 ,+13.246 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+21.2   ,+11.385 ,+2.1062 ,+421.24,+.72841 ,+11.655 ,+19.608 ,+15.729 ,+13.263 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+22.2   ,+11.363 ,+2.1149 ,+422.97,+.73014 ,+11.682 ,+19.608 ,+15.712 ,+13.263 ,-.00343 ,-.18467
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+23.2   ,+11.577 ,+2.0923 ,+418.47,+.72875 ,+11.660 ,+19.608 ,+15.712 ,+13.263 ,-.00343 ,-.18468
NA,NA,NA,NA,+120.0  ,+2022.  ,+190.   ,+1052.  ,+24.2   ,+11.382 ,+2.1038 ,+420.76,+.72875 ,+11.660 ,+19.596 ,+15.699 ,+13.250 ,-.00343 ,-.18467
