site,plot,treatment,light,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_ppt,T_panel,T_soil,T_air
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+43.2   ,+11.705 ,+1.9977 ,+399.55,+.62802 ,+10.048 ,+18.341 ,+12.069 ,-66.246 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+44.2   ,+11.596 ,+1.9998 ,+399.97,+.62352 ,+9.9763 ,+18.341 ,+12.069 ,-38.138 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+45.2   ,+11.736 ,+2.0127 ,+402.53,+.63426 ,+10.148 ,+18.341 ,+12.086 ,-41.829 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+46.2   ,+11.783 ,+1.9991 ,+399.83,+.63426 ,+10.148 ,+18.341 ,+12.086 ,-54.555 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+47.2   ,+11.898 ,+2.0151 ,+403.02,+.64189 ,+10.270 ,+18.341 ,+12.086 ,-70.943 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+48.2   ,+11.876 ,+1.9964 ,+399.27,+.63911 ,+10.226 ,+18.341 ,+12.104 ,-64.073 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+49.2   ,+11.566 ,+1.9971 ,+399.41,+.64050 ,+10.248 ,+18.341 ,+12.121 ,-54.336 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+50.2   ,+11.797 ,+1.9977 ,+399.55,+.65679 ,+10.509 ,+18.341 ,+12.121 ,-54.157 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+51.2   ,+11.577 ,+1.9842 ,+396.85,+.63495 ,+10.159 ,+18.341 ,+12.121 ,-54.555 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+52.2   ,+11.802 ,+2.0095 ,+401.91,+.64535 ,+10.326 ,+18.341 ,+12.138 ,-53.521 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+53.2   ,+11.755 ,+1.9860 ,+397.19,+.63911 ,+10.226 ,+18.341 ,+12.138 ,-56.932 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+54.2   ,+11.794 ,+2.0023 ,+400.45,+.65159 ,+10.425 ,+18.341 ,+12.138 ,-56.952 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+55.2   ,+11.758 ,+1.9894 ,+397.89,+.66268 ,+10.603 ,+18.341 ,+12.156 ,-45.620 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+56.2   ,+11.747 ,+1.9971 ,+399.41,+.66407 ,+10.625 ,+18.341 ,+12.156 ,-47.473 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+57.2   ,+11.794 ,+1.9898 ,+397.95,+.66407 ,+10.625 ,+18.341 ,+12.173 ,-56.631 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+58.2   ,+11.706 ,+1.9884 ,+397.68,+.67204 ,+10.753 ,+18.341 ,+12.173 ,-57.955 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1544.  ,+59.2   ,+11.860 ,+1.9912 ,+398.23,+.66823 ,+10.692 ,+18.341 ,+12.190 ,-63.094 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+.2     ,+11.841 ,+1.9846 ,+396.92,+.67308 ,+10.769 ,+18.341 ,+12.190 ,-63.828 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+1.2    ,+11.742 ,+1.9922 ,+398.44,+.67689 ,+10.830 ,+18.341 ,+12.190 ,-52.688 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+2.2    ,+11.651 ,+1.9860 ,+397.19,+.67862 ,+10.858 ,+18.341 ,+12.208 ,-52.193 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+3.2    ,+11.766 ,+1.9846 ,+396.92,+.67377 ,+10.780 ,+18.353 ,+12.220 ,-60.278 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+4.2    ,+11.824 ,+1.9901 ,+398.02,+.67932 ,+10.869 ,+18.353 ,+12.237 ,-69.784 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+5.2    ,+11.764 ,+1.9894 ,+397.89,+.68417 ,+10.947 ,+18.353 ,+12.220 ,-54.760 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+6.2    ,+11.786 ,+1.9880 ,+397.61,+.68971 ,+11.035 ,+18.353 ,+12.254 ,-65.090 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+7.2    ,+11.657 ,+1.9908 ,+398.16,+.69422 ,+11.108 ,+18.353 ,+12.254 ,-57.118 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+8.2    ,+11.893 ,+1.9770 ,+395.39,+.68313 ,+10.930 ,+18.353 ,+12.254 ,-62.184 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+9.2    ,+11.755 ,+1.9735 ,+394.70,+.69041 ,+11.047 ,+18.353 ,+12.254 ,-51.487 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+10.2   ,+11.882 ,+1.9783 ,+395.67,+.69318 ,+11.091 ,+18.353 ,+12.254 ,-78.566 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+11.2   ,+11.852 ,+1.9825 ,+396.50,+.70670 ,+11.307 ,+18.353 ,+12.272 ,-44.304 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+12.2   ,+11.835 ,+1.9707 ,+394.14,+.70185 ,+11.230 ,+18.353 ,+12.272 ,-31.357 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+13.2   ,+11.742 ,+1.9804 ,+396.08,+.70392 ,+11.263 ,+18.353 ,+12.271 ,-45.417 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+14.2   ,+11.857 ,+1.9839 ,+396.78,+.70704 ,+11.313 ,+18.353 ,+12.289 ,-56.877 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+15.2   ,+11.871 ,+1.9679 ,+393.59,+.71120 ,+11.379 ,+18.353 ,+12.289 ,-54.501 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+16.2   ,+11.827 ,+1.9877 ,+397.54,+.70808 ,+11.329 ,+18.353 ,+12.289 ,-64.959 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+17.2   ,+11.783 ,+1.9693 ,+393.87,+.70982 ,+11.357 ,+18.353 ,+12.289 ,-62.428 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+18.2   ,+11.816 ,+1.9749 ,+394.97,+.71640 ,+11.462 ,+18.353 ,+12.306 ,-58.826 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+19.2   ,+11.731 ,+1.9749 ,+394.97,+.71710 ,+11.474 ,+18.353 ,+12.324 ,-41.116 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+20.2   ,+11.698 ,+1.9763 ,+395.25,+.71571 ,+11.451 ,+18.353 ,+12.324 ,-43.374 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+21.2   ,+11.849 ,+1.9818 ,+396.36,+.72368 ,+11.579 ,+18.353 ,+12.340 ,-66.897 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+22.2   ,+11.852 ,+1.9693 ,+393.87,+.72195 ,+11.551 ,+18.353 ,+12.341 ,-64.590 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+23.2   ,+11.816 ,+1.9707 ,+394.14,+.72923 ,+11.668 ,+18.365 ,+12.371 ,-67.947 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+24.2   ,+11.841 ,+1.9776 ,+395.53,+.73442 ,+11.751 ,+18.353 ,+12.358 ,-69.183 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+25.2   ,+11.827 ,+1.9631 ,+392.62,+.73339 ,+11.734 ,+18.365 ,+12.371 ,-56.283 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+26.2   ,+11.769 ,+1.9672 ,+393.45,+.73269 ,+11.723 ,+18.365 ,+12.405 ,-40.679 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+27.2   ,+11.780 ,+1.9783 ,+395.67,+.74448 ,+11.912 ,+18.365 ,+12.405 ,-58.147 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+28.2   ,+11.854 ,+1.9700 ,+394.00,+.73962 ,+11.834 ,+18.365 ,+12.405 ,-60.608 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+29.2   ,+11.835 ,+1.9811 ,+396.22,+.75071 ,+12.011 ,+18.365 ,+12.423 ,-59.295 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+30.2   ,+11.577 ,+1.9686 ,+393.73,+.74794 ,+11.967 ,+18.365 ,+12.440 ,-68.195 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+31.2   ,+11.742 ,+1.9610 ,+392.20,+.74552 ,+11.928 ,+18.365 ,+12.440 ,-38.551 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+32.2   ,+11.742 ,+1.9631 ,+392.62,+.74864 ,+11.978 ,+18.365 ,+12.440 ,-63.840 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+33.2   ,+11.876 ,+1.9686 ,+393.73,+.75418 ,+12.067 ,+18.365 ,+12.440 ,-68.754 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+34.2   ,+11.819 ,+1.9693 ,+393.87,+.75210 ,+12.034 ,+18.365 ,+12.440 ,-71.581 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+35.2   ,+11.849 ,+1.9700 ,+394.00,+.76042 ,+12.167 ,+18.365 ,+12.440 ,-63.391 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+36.2   ,+11.856 ,+1.9679 ,+393.59,+.75695 ,+12.111 ,+18.365 ,+12.457 ,-63.779 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+37.2   ,+11.879 ,+1.9634 ,+392.69,+.76492 ,+12.239 ,+18.365 ,+12.474 ,-50.979 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+38.2   ,+11.723 ,+1.9582 ,+391.65,+.74621 ,+11.939 ,+18.365 ,+12.457 ,-41.526 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+39.2   ,+11.631 ,+1.9631 ,+392.62,+.76666 ,+12.267 ,+18.365 ,+12.474 ,-41.031 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+40.2   ,+11.734 ,+1.9638 ,+392.76,+.77186 ,+12.350 ,+18.365 ,+12.474 ,-56.743 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+41.2   ,+11.742 ,+1.9582 ,+391.65,+.76874 ,+12.300 ,+18.377 ,+12.486 ,-59.590 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+42.2   ,+11.860 ,+1.9614 ,+392.27,+.77116 ,+12.339 ,+18.365 ,+12.492 ,-66.422 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+43.2   ,+11.805 ,+1.9575 ,+391.51,+.77498 ,+12.400 ,+18.377 ,+12.487 ,-59.522 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+44.2   ,+11.709 ,+1.9548 ,+390.95,+.77463 ,+12.394 ,+18.377 ,+12.504 ,-39.111 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+45.2   ,+11.813 ,+1.9537 ,+390.75,+.78156 ,+12.505 ,+18.377 ,+12.504 ,-57.149 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+46.2   ,+11.714 ,+1.9499 ,+389.98,+.77914 ,+12.466 ,+18.377 ,+12.504 ,-61.424 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+47.2   ,+11.750 ,+1.9492 ,+389.84,+.78641 ,+12.583 ,+18.377 ,+12.504 ,-60.047 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+48.2   ,+11.794 ,+1.9527 ,+390.54,+.78745 ,+12.599 ,+18.377 ,+12.504 ,-68.221 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+49.2   ,+11.569 ,+1.9603 ,+392.06,+.79439 ,+12.710 ,+18.377 ,+12.504 ,-42.399 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+50.2   ,+11.827 ,+1.9499 ,+389.98,+.79092 ,+12.655 ,+18.377 ,+12.504 ,-59.946 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+51.2   ,+11.799 ,+1.9523 ,+390.47,+.79265 ,+12.682 ,+18.377 ,+12.487 ,-60.897 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+52.2   ,+11.805 ,+1.9537 ,+390.75,+.79439 ,+12.710 ,+18.377 ,+12.504 ,-167.34 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+53.2   ,+11.999 ,+1.9395 ,+387.90,+.77394 ,+12.383 ,+18.377 ,+12.504 ,-99999. 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+54.2   ,+12.065 ,+1.9693 ,+393.87,+.78780 ,+12.605 ,+18.377 ,+12.487 ,+3.6222 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+55.2   ,+12.041 ,+1.9326 ,+386.52,+.81865 ,+13.098 ,+18.377 ,+12.487 ,-86.468 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+56.2   ,+12.058 ,+1.9478 ,+389.57,+.81137 ,+12.982 ,+18.377 ,+12.487 ,-64.275 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+57.2   ,+12.038 ,+1.9555 ,+391.09,+.80166 ,+12.827 ,+18.377 ,+12.487 ,-66.592 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+58.2   ,+11.934 ,+1.9489 ,+389.78,+.80478 ,+12.877 ,+18.377 ,+12.487 ,-71.587 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1545.  ,+59.2   ,+12.000 ,+1.9523 ,+390.47,+.80340 ,+12.854 ,+18.377 ,+12.487 ,-99999. 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1546.  ,+.2     ,+11.907 ,+1.9527 ,+390.54,+.80686 ,+12.910 ,+18.377 ,+12.470 ,+44.575 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1546.  ,+1.2    ,+11.959 ,+1.9492 ,+389.84,+.80652 ,+12.904 ,+18.377 ,+12.452 ,-14.527 
WILL,NA,NA,NA,+2022.  ,+192.   ,+1546.  ,+2.2    ,+11.835 ,+1.9430 ,+388.60,+.80617 ,+12.899 ,+18.390 ,+12.482 ,-99999. 
