site,plot,treatment,light,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_ppt,T_panel,T_soil,T_air
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+13.2   ,+11.740 ,+1.9983 ,+399.65,+.68197 ,+10.912 ,+17.167 ,+9.0613 ,+12.789 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+14.2   ,+11.309 ,+1.9880 ,+397.61,+.67775 ,+10.844 ,+17.179 ,+9.0908 ,+12.836 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+15.2   ,+11.191 ,+2.0009 ,+400.17,+.67158 ,+10.745 ,+17.179 ,+9.0908 ,+12.871 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+16.2   ,+11.517 ,+1.9725 ,+394.49,+.66187 ,+10.590 ,+17.179 ,+9.0915 ,+12.871 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+17.2   ,+11.335 ,+1.9912 ,+398.23,+.65841 ,+10.535 ,+17.179 ,+9.1082 ,+12.905 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+18.2   ,+11.342 ,+1.9794 ,+395.88,+.67158 ,+10.745 ,+17.179 ,+9.1082 ,+12.940 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+19.2   ,+11.284 ,+1.9683 ,+393.66,+.68370 ,+10.939 ,+17.179 ,+9.1089 ,+12.975 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+20.2   ,+11.715 ,+1.9839 ,+396.78,+.68266 ,+10.923 ,+17.179 ,+9.1082 ,+12.974 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+21.2   ,+11.349 ,+1.9792 ,+395.84,+.67643 ,+10.823 ,+17.179 ,+9.1082 ,+12.992 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+22.2   ,+11.448 ,+1.9731 ,+394.63,+.68786 ,+11.006 ,+17.179 ,+9.1256 ,+13.009 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+23.2   ,+11.146 ,+1.9925 ,+398.51,+.68613 ,+10.978 ,+17.179 ,+9.1256 ,+13.026 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+24.2   ,+11.533 ,+1.9745 ,+394.91,+.68197 ,+10.912 ,+17.179 ,+9.1263 ,+13.044 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+25.2   ,+11.530 ,+1.9827 ,+396.53,+.67775 ,+10.844 ,+17.179 ,+9.1430 ,+13.061 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+26.2   ,+11.611 ,+1.9693 ,+393.87,+.68954 ,+11.033 ,+17.179 ,+9.1430 ,+13.078 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+27.2   ,+11.567 ,+1.9787 ,+395.74,+.69687 ,+11.150 ,+17.179 ,+9.1430 ,+13.113 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+28.2   ,+11.515 ,+1.9676 ,+393.52,+.69029 ,+11.045 ,+17.179 ,+9.1430 ,+13.113 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+29.2   ,+11.251 ,+1.9811 ,+396.22,+.69750 ,+11.160 ,+17.191 ,+9.1552 ,+13.159 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+30.2   ,+11.031 ,+1.9846 ,+396.92,+.69958 ,+11.193 ,+17.191 ,+9.1552 ,+13.159 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+31.2   ,+11.495 ,+1.9752 ,+395.04,+.69237 ,+11.078 ,+17.191 ,+9.1726 ,+13.194 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+32.2   ,+11.023 ,+1.9745 ,+394.91,+.69514 ,+11.122 ,+17.191 ,+9.1733 ,+13.229 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+33.2   ,+11.129 ,+1.9745 ,+394.91,+.69514 ,+11.122 ,+17.191 ,+9.1726 ,+13.246 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+34.2   ,+11.162 ,+1.9598 ,+391.96,+.69826 ,+11.172 ,+17.191 ,+9.1899 ,+13.263 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+35.2   ,+11.292 ,+1.9683 ,+393.66,+.69930 ,+11.189 ,+17.191 ,+9.1899 ,+13.280 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+36.2   ,+11.303 ,+1.9738 ,+394.77,+.70242 ,+11.239 ,+17.191 ,+9.1899 ,+13.297 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+37.2   ,+11.232 ,+1.9742 ,+394.84,+.70138 ,+11.222 ,+17.191 ,+9.1899 ,+13.332 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+38.2   ,+11.616 ,+1.9550 ,+390.99,+.70276 ,+11.244 ,+17.191 ,+9.1899 ,+13.332 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+39.2   ,+11.407 ,+1.9716 ,+394.32,+.70415 ,+11.266 ,+17.191 ,+9.2073 ,+13.349 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+40.2   ,+11.309 ,+1.9653 ,+393.07,+.70554 ,+11.289 ,+17.191 ,+9.2247 ,+13.367 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+41.2   ,+11.314 ,+1.9621 ,+392.41,+.70935 ,+11.350 ,+17.191 ,+9.2247 ,+13.367 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+42.2   ,+11.297 ,+1.9652 ,+393.03,+.71344 ,+11.415 ,+17.191 ,+9.2247 ,+13.367 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+43.2   ,+10.960 ,+1.9887 ,+397.75,+.70969 ,+11.355 ,+17.191 ,+9.2247 ,+13.384 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+44.2   ,+11.030 ,+1.9688 ,+393.76,+.70305 ,+11.249 ,+17.191 ,+9.2247 ,+13.384 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+45.2   ,+11.050 ,+1.9757 ,+395.15,+.70727 ,+11.316 ,+17.191 ,+9.2247 ,+13.401 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+46.2   ,+11.302 ,+1.9603 ,+392.06,+.70415 ,+11.266 ,+17.191 ,+9.2247 ,+13.418 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+47.2   ,+11.141 ,+1.9610 ,+392.20,+.70658 ,+11.305 ,+17.191 ,+9.2247 ,+13.436 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+48.2   ,+11.479 ,+1.9627 ,+392.55,+.70761 ,+11.322 ,+17.203 ,+9.2368 ,+13.448 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+49.2   ,+11.418 ,+1.9754 ,+395.08,+.70242 ,+11.239 ,+17.203 ,+9.2368 ,+13.465 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+50.2   ,+11.644 ,+1.9284 ,+385.69,+.70519 ,+11.283 ,+17.203 ,+9.2716 ,+13.482 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+51.2   ,+11.668 ,+1.9801 ,+396.01,+.71489 ,+11.438 ,+17.203 ,+9.2716 ,+13.500 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+52.2   ,+11.663 ,+1.9725 ,+394.49,+.70796 ,+11.327 ,+17.203 ,+9.2716 ,+13.517 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+53.2   ,+11.429 ,+1.9487 ,+389.74,+.72286 ,+11.566 ,+17.203 ,+9.2716 ,+13.500 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+54.2   ,+11.064 ,+1.9964 ,+399.27,+.72107 ,+11.537 ,+17.203 ,+9.2716 ,+13.534 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+55.2   ,+11.166 ,+1.9537 ,+390.75,+.70305 ,+11.249 ,+17.203 ,+9.2716 ,+13.551 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+56.2   ,+11.335 ,+1.9465 ,+389.29,+.70450 ,+11.272 ,+17.203 ,+9.2716 ,+13.569 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+57.2   ,+11.253 ,+1.9524 ,+390.47,+.70588 ,+11.294 ,+17.203 ,+9.2716 ,+13.569 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+58.2   ,+11.539 ,+1.9674 ,+393.49,+.71136 ,+11.382 ,+17.203 ,+9.2716 ,+13.586 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1445.  ,+59.2   ,+11.594 ,+1.9454 ,+389.08,+.70270 ,+11.243 ,+17.203 ,+9.2716 ,+13.603 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+.2     ,+11.602 ,+1.9527 ,+390.54,+.70484 ,+11.277 ,+17.203 ,+9.2890 ,+13.620 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+1.2    ,+11.440 ,+1.9600 ,+391.99,+.72113 ,+11.538 ,+17.203 ,+9.2716 ,+13.620 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+2.2    ,+11.566 ,+1.9593 ,+391.86,+.71489 ,+11.438 ,+17.203 ,+9.2897 ,+13.621 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+3.2    ,+11.564 ,+1.9520 ,+390.40,+.72044 ,+11.527 ,+17.203 ,+9.2890 ,+13.638 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+4.2    ,+11.528 ,+1.9622 ,+392.45,+.70519 ,+11.283 ,+17.215 ,+9.3185 ,+13.667 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+5.2    ,+11.306 ,+1.9317 ,+386.35,+.70276 ,+11.244 ,+17.203 ,+9.3063 ,+13.655 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+6.2    ,+11.473 ,+1.9513 ,+390.26,+.72979 ,+11.677 ,+17.215 ,+9.3192 ,+13.667 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+7.2    ,+11.291 ,+1.9835 ,+396.71,+.71385 ,+11.422 ,+17.215 ,+9.3192 ,+13.702 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+8.2    ,+11.072 ,+1.9274 ,+385.48,+.70103 ,+11.216 ,+17.215 ,+9.3185 ,+13.702 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+9.2    ,+11.042 ,+1.9579 ,+391.58,+.71275 ,+11.404 ,+17.215 ,+9.3185 ,+13.719 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+10.2   ,+10.927 ,+1.9510 ,+390.19,+.70623 ,+11.300 ,+17.215 ,+9.3185 ,+13.719 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+11.2   ,+11.094 ,+1.9392 ,+387.84,+.70658 ,+11.305 ,+17.215 ,+9.3185 ,+13.736 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+12.2   ,+11.295 ,+1.9510 ,+390.19,+.71073 ,+11.372 ,+17.215 ,+9.3185 ,+13.753 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+13.2   ,+10.982 ,+1.9482 ,+389.64,+.70582 ,+11.293 ,+17.227 ,+9.3307 ,+13.783 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+14.2   ,+11.269 ,+1.9329 ,+386.59,+.71628 ,+11.460 ,+17.227 ,+9.3307 ,+13.783 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+15.2   ,+11.265 ,+1.9605 ,+392.10,+.71281 ,+11.405 ,+17.227 ,+9.3307 ,+13.783 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+16.2   ,+11.429 ,+1.9316 ,+386.31,+.70761 ,+11.322 ,+17.227 ,+9.3481 ,+13.783 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+17.2   ,+11.147 ,+1.9517 ,+390.33,+.71628 ,+11.460 ,+17.227 ,+9.3481 ,+13.783 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+18.2   ,+11.119 ,+1.9475 ,+389.50,+.71143 ,+11.383 ,+17.227 ,+9.3481 ,+13.817 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+19.2   ,+11.350 ,+1.9482 ,+389.64,+.70790 ,+11.326 ,+17.227 ,+9.3655 ,+13.817 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+20.2   ,+11.295 ,+1.9426 ,+388.53,+.70865 ,+11.338 ,+17.227 ,+9.3655 ,+13.817 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+21.2   ,+11.330 ,+1.9426 ,+388.53,+.70554 ,+11.289 ,+17.227 ,+9.3662 ,+13.852 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+22.2   ,+10.885 ,+1.9426 ,+388.53,+.71316 ,+11.411 ,+17.227 ,+9.3655 ,+13.852 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+23.2   ,+11.074 ,+1.9524 ,+390.47,+.71385 ,+11.422 ,+17.227 ,+9.3655 ,+13.852 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+24.2   ,+10.800 ,+1.9350 ,+387.00,+.70935 ,+11.350 ,+17.227 ,+9.3655 ,+13.886 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+25.2   ,+11.147 ,+1.9454 ,+389.08,+.70727 ,+11.316 ,+17.227 ,+9.3655 ,+13.886 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+26.2   ,+11.591 ,+1.9420 ,+388.39,+.70554 ,+11.289 ,+17.227 ,+9.3655 ,+13.904 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+27.2   ,+11.509 ,+1.9319 ,+386.38,+.69271 ,+11.083 ,+17.239 ,+9.3776 ,+13.916 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+28.2   ,+11.754 ,+1.9274 ,+385.48,+.70865 ,+11.338 ,+17.239 ,+9.3776 ,+13.933 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+29.2   ,+11.492 ,+1.9399 ,+387.98,+.72321 ,+11.571 ,+17.239 ,+9.3950 ,+13.933 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+30.2   ,+11.311 ,+1.9466 ,+389.33,+.72044 ,+11.527 ,+17.239 ,+9.4124 ,+13.933 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+31.2   ,+11.413 ,+1.9446 ,+388.91,+.71247 ,+11.399 ,+17.239 ,+9.4124 ,+13.950 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+32.2   ,+11.322 ,+1.9329 ,+386.59,+.71004 ,+11.361 ,+17.239 ,+9.4124 ,+13.950 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+33.2   ,+11.355 ,+1.9357 ,+387.14,+.70450 ,+11.272 ,+17.239 ,+9.4124 ,+13.967 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+34.2   ,+11.503 ,+1.9309 ,+386.17,+.70519 ,+11.283 ,+17.239 ,+9.4124 ,+13.985 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+35.2   ,+11.542 ,+1.9347 ,+386.94,+.71108 ,+11.377 ,+17.239 ,+9.4124 ,+14.002 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+36.2   ,+11.383 ,+1.9404 ,+388.08,+.70658 ,+11.305 ,+17.239 ,+9.4124 ,+14.002 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+37.2   ,+11.303 ,+1.9319 ,+386.38,+.71143 ,+11.383 ,+17.239 ,+9.4471 ,+14.002 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+38.2   ,+11.206 ,+1.9413 ,+388.25,+.70658 ,+11.305 ,+17.239 ,+9.4298 ,+14.019 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+39.2   ,+11.482 ,+1.9229 ,+384.58,+.71039 ,+11.366 ,+17.239 ,+9.4471 ,+14.036 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+40.2   ,+11.343 ,+1.9323 ,+386.45,+.70692 ,+11.311 ,+17.239 ,+9.4471 ,+14.054 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+41.2   ,+11.742 ,+1.9381 ,+387.63,+.71420 ,+11.427 ,+17.239 ,+9.4471 ,+14.071 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+42.2   ,+11.593 ,+1.9309 ,+386.17,+.70554 ,+11.289 ,+17.239 ,+9.4471 ,+14.071 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+43.2   ,+11.737 ,+1.9399 ,+387.98,+.70374 ,+11.260 ,+17.239 ,+9.4471 ,+14.088 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+44.2   ,+11.322 ,+1.9139 ,+382.78,+.71275 ,+11.404 ,+17.239 ,+9.4471 ,+14.106 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+45.2   ,+11.097 ,+1.9354 ,+387.07,+.72806 ,+11.649 ,+17.239 ,+9.4819 ,+14.123 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+46.2   ,+11.116 ,+1.9373 ,+387.46,+.71448 ,+11.432 ,+17.227 ,+9.4698 ,+14.111 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+47.2   ,+11.457 ,+1.9238 ,+384.75,+.70588 ,+11.294 ,+17.227 ,+9.4698 ,+14.128 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+48.2   ,+11.081 ,+1.9357 ,+387.14,+.70790 ,+11.326 ,+17.227 ,+9.4698 ,+14.145 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+49.2   ,+11.575 ,+1.9229 ,+384.58,+.70796 ,+11.327 ,+17.227 ,+9.4698 ,+14.162 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+50.2   ,+11.193 ,+1.9101 ,+382.01,+.70623 ,+11.300 ,+17.227 ,+9.4698 ,+14.180 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+51.2   ,+11.267 ,+1.9349 ,+386.97,+.71351 ,+11.416 ,+17.227 ,+9.4698 ,+14.180 
DRYAS,NA,NA,NA,+2022.  ,+196.   ,+1446.  ,+52.2   ,+11.114 ,+1.9187 ,+383.75,+.71691 ,+11.471 ,+17.227 ,+9.5045 ,+14.214 
