site,plot,treatment,light,X1,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_ppt,T_panel,T_soil,T_air,X14,X15
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+9.2    ,+11.549 ,+2.0366 ,+407.31,+.49008 ,+7.8413 ,+17.816 ,+12.231 ,+11.521 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+10.2   ,+11.694 ,+2.0293 ,+405.86,+.49285 ,+7.8856 ,+17.828 ,+12.261 ,+11.637 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+11.2   ,+11.323 ,+2.0296 ,+405.93,+.49770 ,+7.9633 ,+17.838 ,+12.271 ,+11.751 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+12.2   ,+11.595 ,+2.0331 ,+406.62,+.50117 ,+8.0187 ,+17.828 ,+12.261 ,+11.845 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+13.2   ,+11.584 ,+2.0303 ,+406.07,+.50048 ,+8.0076 ,+17.828 ,+12.295 ,+11.949 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+14.2   ,+11.329 ,+2.0286 ,+405.72,+.50186 ,+8.0298 ,+17.828 ,+12.295 ,+12.053 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+15.2   ,+11.595 ,+2.0310 ,+406.20,+.50464 ,+8.0742 ,+17.828 ,+12.295 ,+12.157 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+16.2   ,+11.716 ,+2.0255 ,+405.09,+.50429 ,+8.0686 ,+17.850 ,+12.335 ,+12.283 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+17.2   ,+10.582 ,+2.0276 ,+405.51,+.50637 ,+8.1019 ,+17.840 ,+12.342 ,+12.377 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+18.2   ,+11.314 ,+2.0414 ,+408.28,+.50879 ,+8.1407 ,+17.850 ,+12.352 ,+12.508 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+19.2   ,+11.054 ,+2.0282 ,+405.65,+.51365 ,+8.2183 ,+17.840 ,+12.342 ,+12.619 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+20.2   ,+11.172 ,+2.0185 ,+403.71,+.50360 ,+8.0575 ,+17.840 ,+12.360 ,+12.757 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+21.2   ,+11.458 ,+2.0269 ,+405.37,+.51018 ,+8.1629 ,+17.840 ,+12.360 ,+12.861 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+22.2   ,+11.400 ,+2.0133 ,+402.67,+.52197 ,+8.3514 ,+17.850 ,+12.404 ,+12.975 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+23.2   ,+11.409 ,+2.0009 ,+400.17,+.53583 ,+8.5733 ,+17.840 ,+12.377 ,+13.103 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+24.2   ,+11.464 ,+2.0054 ,+401.07,+.54137 ,+8.6620 ,+17.850 ,+12.404 ,+13.217 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+25.2   ,+11.153 ,+2.0043 ,+400.87,+.54553 ,+8.7285 ,+17.850 ,+12.421 ,+13.321 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+26.2   ,+11.392 ,+1.9960 ,+399.20,+.55073 ,+8.8117 ,+17.840 ,+12.411 ,+13.449 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+27.2   ,+11.373 ,+1.9894 ,+397.89,+.55905 ,+8.9448 ,+17.840 ,+12.411 ,+13.553 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+28.2   ,+11.233 ,+1.9880 ,+397.61,+.56356 ,+9.0169 ,+17.840 ,+12.446 ,+13.656 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+29.2   ,+11.241 ,+1.9804 ,+396.08,+.57118 ,+9.1389 ,+17.850 ,+12.456 ,+13.770 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+30.2   ,+11.384 ,+1.9808 ,+396.15,+.57534 ,+9.2054 ,+17.850 ,+12.456 ,+13.873 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+31.2   ,+11.332 ,+1.9891 ,+397.82,+.57534 ,+9.2054 ,+17.840 ,+12.463 ,+13.967 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+32.2   ,+11.117 ,+1.9873 ,+397.47,+.57673 ,+9.2276 ,+17.840 ,+12.481 ,+14.071 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+33.2   ,+11.376 ,+1.9867 ,+397.33,+.57950 ,+9.2720 ,+17.840 ,+12.481 ,+14.174 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+34.2   ,+11.159 ,+1.9846 ,+396.92,+.58227 ,+9.3163 ,+17.840 ,+12.498 ,+14.278 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+35.2   ,+10.999 ,+1.9811 ,+396.22,+.58712 ,+9.3940 ,+17.838 ,+12.496 ,+14.379 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+36.2   ,+11.098 ,+1.9797 ,+395.94,+.59059 ,+9.4494 ,+17.828 ,+12.503 ,+14.473 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+37.2   ,+11.161 ,+1.9707 ,+394.14,+.59336 ,+9.4938 ,+17.828 ,+12.503 ,+14.576 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+38.2   ,+11.131 ,+1.9731 ,+394.63,+.59614 ,+9.5382 ,+17.828 ,+12.520 ,+14.662 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+39.2   ,+11.203 ,+1.9756 ,+395.11,+.60133 ,+9.6213 ,+17.828 ,+12.520 ,+14.749 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+40.2   ,+11.121 ,+1.9721 ,+394.42,+.60584 ,+9.6934 ,+17.828 ,+12.538 ,+14.835 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+41.2   ,+11.251 ,+1.9659 ,+393.17,+.61277 ,+9.8043 ,+17.828 ,+12.555 ,+14.921 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+42.2   ,+11.279 ,+1.9690 ,+393.80,+.61693 ,+9.8709 ,+17.828 ,+12.555 ,+14.990 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+43.2   ,+11.322 ,+1.9589 ,+391.79,+.61936 ,+9.9097 ,+17.826 ,+12.570 ,+15.074 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+44.2   ,+11.271 ,+1.9624 ,+392.48,+.62525 ,+10.004 ,+17.816 ,+12.560 ,+15.116 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+45.2   ,+11.400 ,+1.9711 ,+394.21,+.62664 ,+10.026 ,+17.816 ,+12.577 ,+15.219 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+46.2   ,+11.389 ,+1.9513 ,+390.26,+.62941 ,+10.071 ,+17.816 ,+12.577 ,+15.288 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+47.2   ,+11.049 ,+1.9485 ,+389.71,+.63495 ,+10.159 ,+17.816 ,+12.595 ,+15.357 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+48.2   ,+11.145 ,+1.9600 ,+391.99,+.64050 ,+10.248 ,+17.816 ,+12.595 ,+15.426 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+49.2   ,+11.326 ,+1.9582 ,+391.65,+.64327 ,+10.292 ,+17.804 ,+12.600 ,+15.483 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+50.2   ,+11.109 ,+1.9589 ,+391.79,+.64743 ,+10.359 ,+17.804 ,+12.600 ,+15.569 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+51.2   ,+11.260 ,+1.9589 ,+391.79,+.65159 ,+10.425 ,+17.804 ,+12.617 ,+15.655 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+52.2   ,+11.381 ,+1.9478 ,+389.57,+.65506 ,+10.481 ,+17.804 ,+12.634 ,+15.724 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+53.2   ,+11.268 ,+1.9555 ,+391.09,+.66060 ,+10.570 ,+17.814 ,+12.644 ,+15.785 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+54.2   ,+10.997 ,+1.9340 ,+386.79,+.65991 ,+10.559 ,+17.792 ,+12.639 ,+15.832 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+55.2   ,+10.911 ,+1.9496 ,+389.91,+.66719 ,+10.675 ,+17.792 ,+12.639 ,+15.901 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+56.2   ,+11.268 ,+1.9465 ,+389.29,+.67446 ,+10.791 ,+17.792 ,+12.657 ,+15.987 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+57.2   ,+10.977 ,+1.9336 ,+386.73,+.67446 ,+10.791 ,+17.792 ,+12.657 ,+16.056 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+58.2   ,+10.964 ,+1.9402 ,+388.04,+.67654 ,+10.825 ,+17.792 ,+12.657 ,+16.125 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1157.  ,+59.2   ,+11.051 ,+1.9423 ,+388.46,+.68278 ,+10.925 ,+17.792 ,+12.674 ,+16.176 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+.2     ,+11.123 ,+1.9187 ,+383.74,+.67932 ,+10.869 ,+17.792 ,+12.691 ,+16.228 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+1.2    ,+11.051 ,+1.9423 ,+388.46,+.68492 ,+10.959 ,+17.780 ,+12.679 ,+16.267 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+2.2    ,+10.961 ,+1.9385 ,+387.70,+.69249 ,+11.080 ,+17.780 ,+12.696 ,+16.319 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+3.2    ,+11.205 ,+1.9288 ,+385.76,+.69387 ,+11.102 ,+17.780 ,+12.714 ,+16.388 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+4.2    ,+11.192 ,+1.9288 ,+385.76,+.69630 ,+11.141 ,+17.780 ,+12.714 ,+16.422 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+5.2    ,+11.197 ,+1.9253 ,+385.06,+.69838 ,+11.174 ,+17.777 ,+12.728 ,+16.437 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+6.2    ,+11.104 ,+1.9236 ,+384.72,+.70046 ,+11.207 ,+17.767 ,+12.719 ,+16.479 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+7.2    ,+11.021 ,+1.9312 ,+386.24,+.70427 ,+11.268 ,+17.767 ,+12.736 ,+16.548 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+8.2    ,+11.035 ,+1.9222 ,+384.44,+.70427 ,+11.268 ,+17.767 ,+12.736 ,+16.582 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+9.2    ,+11.029 ,+1.9201 ,+384.02,+.70358 ,+11.257 ,+17.767 ,+12.753 ,+16.651 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+10.2   ,+11.192 ,+1.9239 ,+384.78,+.70462 ,+11.274 ,+17.767 ,+12.753 ,+16.685 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+11.2   ,+11.299 ,+1.9243 ,+384.85,+.70982 ,+11.357 ,+17.755 ,+12.758 ,+16.742 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+12.2   ,+11.304 ,+1.9128 ,+382.57,+.71086 ,+11.374 ,+17.755 ,+12.776 ,+16.776 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+13.2   ,+11.332 ,+1.9146 ,+382.91,+.71086 ,+11.374 ,+17.755 ,+12.776 ,+16.811 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+14.2   ,+11.279 ,+1.9090 ,+381.80,+.71086 ,+11.374 ,+17.755 ,+12.776 ,+16.879 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+15.2   ,+11.192 ,+1.9080 ,+381.60,+.71120 ,+11.379 ,+17.765 ,+12.820 ,+16.923 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+16.2   ,+10.937 ,+1.9121 ,+382.43,+.71432 ,+11.429 ,+17.743 ,+12.798 ,+16.970 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+17.2   ,+10.939 ,+1.9076 ,+381.53,+.71363 ,+11.418 ,+17.743 ,+12.798 ,+16.988 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+18.2   ,+10.953 ,+1.9062 ,+381.25,+.71328 ,+11.413 ,+17.743 ,+12.815 ,+17.039 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+19.2   ,+10.840 ,+1.9101 ,+382.01,+.71467 ,+11.435 ,+17.743 ,+12.833 ,+17.073 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+20.2   ,+10.942 ,+1.9087 ,+381.73,+.71536 ,+11.446 ,+17.743 ,+12.833 ,+17.108 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+21.2   ,+11.203 ,+1.9024 ,+380.49,+.71536 ,+11.446 ,+17.743 ,+12.833 ,+17.142 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+22.2   ,+10.994 ,+1.9028 ,+380.56,+.71710 ,+11.474 ,+17.731 ,+12.838 ,+17.164 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+23.2   ,+11.164 ,+1.9045 ,+380.90,+.71640 ,+11.462 ,+17.731 ,+12.855 ,+17.233 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+24.2   ,+11.178 ,+1.8997 ,+379.93,+.71883 ,+11.501 ,+17.731 ,+12.855 ,+17.268 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+25.2   ,+10.920 ,+1.9021 ,+380.42,+.71987 ,+11.518 ,+17.731 ,+12.872 ,+17.371 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+26.2   ,+10.999 ,+1.8945 ,+378.89,+.72125 ,+11.540 ,+17.731 ,+12.890 ,+17.405 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+27.2   ,+10.966 ,+1.8924 ,+378.48,+.72264 ,+11.562 ,+17.731 ,+12.890 ,+17.439 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+28.2   ,+11.018 ,+1.8882 ,+377.64,+.72403 ,+11.584 ,+17.731 ,+12.890 ,+17.474 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+29.2   ,+10.837 ,+1.8931 ,+378.62,+.72333 ,+11.573 ,+17.719 ,+12.895 ,+17.513 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+30.2   ,+11.120 ,+1.8924 ,+378.48,+.72437 ,+11.590 ,+17.719 ,+12.895 ,+17.565 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+31.2   ,+10.977 ,+1.8858 ,+377.16,+.72333 ,+11.573 ,+17.729 ,+12.922 ,+17.609 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+32.2   ,+10.793 ,+1.8941 ,+378.82,+.72680 ,+11.629 ,+17.719 ,+12.912 ,+17.599 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+33.2   ,+11.257 ,+1.8875 ,+377.51,+.72437 ,+11.590 ,+17.719 ,+12.912 ,+17.633 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+34.2   ,+11.178 ,+1.8702 ,+374.04,+.71917 ,+11.507 ,+17.719 ,+12.929 ,+17.668 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+35.2   ,+10.923 ,+1.8803 ,+376.05,+.72333 ,+11.573 ,+17.719 ,+12.947 ,+17.685 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+36.2   ,+10.725 ,+1.8855 ,+377.09,+.72715 ,+11.634 ,+17.707 ,+12.934 ,+17.724 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+37.2   ,+10.623 ,+1.8830 ,+376.61,+.72437 ,+11.590 ,+17.707 ,+12.934 ,+17.758 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+38.2   ,+10.766 ,+1.8692 ,+373.83,+.72091 ,+11.535 ,+17.707 ,+12.952 ,+17.793 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+39.2   ,+10.864 ,+1.8796 ,+375.91,+.71987 ,+11.518 ,+17.707 ,+12.952 ,+17.827 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+40.2   ,+10.895 ,+1.8730 ,+374.59,+.72056 ,+11.529 ,+17.707 ,+12.969 ,+17.861 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+41.2   ,+10.887 ,+1.8740 ,+374.80,+.72125 ,+11.540 ,+17.707 ,+12.969 ,+17.861 ,-.00343 ,-.18472
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+42.2   ,+10.900 ,+1.8716 ,+374.32,+.71917 ,+11.507 ,+17.716 ,+12.996 ,+17.888 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+43.2   ,+10.796 ,+1.8699 ,+373.97,+.72091 ,+11.535 ,+17.695 ,+12.991 ,+17.918 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+44.2   ,+11.062 ,+1.8647 ,+372.93,+.71987 ,+11.518 ,+17.695 ,+12.991 ,+17.918 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+45.2   ,+11.016 ,+1.8681 ,+373.62,+.71779 ,+11.485 ,+17.695 ,+12.991 ,+17.952 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+46.2   ,+10.668 ,+1.8640 ,+372.79,+.71779 ,+11.485 ,+17.695 ,+13.009 ,+17.987 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+47.2   ,+10.966 ,+1.8643 ,+372.86,+.71917 ,+11.507 ,+17.695 ,+13.009 ,+18.055 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+48.2   ,+10.910 ,+1.8744 ,+374.87,+.72125 ,+11.540 ,+17.695 ,+13.009 ,+18.055 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+49.2   ,+11.193 ,+1.8640 ,+372.79,+.71917 ,+11.507 ,+17.695 ,+13.026 ,+18.090 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+50.2   ,+10.821 ,+1.8556 ,+371.13,+.72021 ,+11.523 ,+17.695 ,+13.026 ,+18.090 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+51.2   ,+11.178 ,+1.8657 ,+373.14,+.72229 ,+11.557 ,+17.683 ,+13.031 ,+18.095 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+52.2   ,+11.126 ,+1.8605 ,+372.10,+.71987 ,+11.518 ,+17.683 ,+13.031 ,+18.146 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+53.2   ,+11.183 ,+1.8525 ,+370.51,+.71848 ,+11.496 ,+17.683 ,+13.048 ,+18.146 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+54.2   ,+11.205 ,+1.8501 ,+370.02,+.71848 ,+11.496 ,+17.683 ,+13.048 ,+18.180 ,+0.0000 ,+0.0000
WILL,NA,NA,NA,+120.0  ,+2022.  ,+197.   ,+1158.  ,+55.2   ,+11.065 ,+1.8452 ,+369.05,+.71952 ,+11.512 ,+17.683 ,+13.066 ,+18.163 ,+0.0000 ,+0.0000
