site,plot,treatment,light,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_ppt,T_panel,T_soil,T_air
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+5.2    ,+11.370 ,+1.9513 ,+390.26,+.65921 ,+10.547 ,+17.950 ,+11.327 ,+19.064 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+6.2    ,+11.477 ,+1.9534 ,+390.68,+.67031 ,+10.725 ,+17.950 ,+11.275 ,+19.030 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+7.2    ,+11.288 ,+1.9458 ,+389.15,+.67516 ,+10.803 ,+17.962 ,+11.236 ,+19.008 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+8.2    ,+11.197 ,+1.9537 ,+390.75,+.67654 ,+10.825 ,+17.962 ,+11.184 ,+18.974 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+9.2    ,+11.145 ,+1.9402 ,+388.04,+.67308 ,+10.769 ,+17.974 ,+11.162 ,+18.952 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+10.2   ,+11.354 ,+1.9381 ,+387.63,+.67932 ,+10.869 ,+17.974 ,+11.127 ,+18.917 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+11.2   ,+11.329 ,+1.9437 ,+388.74,+.68486 ,+10.958 ,+17.986 ,+11.104 ,+18.912 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+12.2   ,+11.183 ,+1.9340 ,+386.79,+.68556 ,+10.969 ,+17.986 ,+11.053 ,+18.878 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+13.2   ,+11.285 ,+1.9471 ,+389.43,+.69387 ,+11.102 ,+17.998 ,+11.030 ,+18.873 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+14.2   ,+11.285 ,+1.9343 ,+386.86,+.69491 ,+11.119 ,+17.998 ,+10.995 ,+18.839 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+15.2   ,+11.175 ,+1.9361 ,+387.21,+.70046 ,+11.207 ,+18.011 ,+10.973 ,+18.817 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+16.2   ,+11.159 ,+1.9354 ,+387.07,+.70531 ,+11.285 ,+18.011 ,+10.973 ,+18.782 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+17.2   ,+11.285 ,+1.9312 ,+386.24,+.70774 ,+11.324 ,+18.023 ,+10.968 ,+18.795 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+18.2   ,+11.175 ,+1.9302 ,+386.03,+.70912 ,+11.346 ,+18.023 ,+10.933 ,+18.760 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+19.2   ,+11.422 ,+1.9354 ,+387.07,+.71016 ,+11.363 ,+18.035 ,+10.911 ,+18.738 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+20.2   ,+11.439 ,+1.9343 ,+386.86,+.71016 ,+11.363 ,+18.035 ,+10.877 ,+18.721 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+21.2   ,+11.216 ,+1.9374 ,+387.49,+.71467 ,+11.435 ,+18.047 ,+10.888 ,+18.716 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+22.2   ,+11.312 ,+1.9284 ,+385.69,+.71883 ,+11.501 ,+18.047 ,+10.854 ,+18.682 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+23.2   ,+11.315 ,+1.9309 ,+386.17,+.72056 ,+11.529 ,+18.059 ,+10.832 ,+18.660 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+24.2   ,+11.404 ,+1.9315 ,+386.31,+.72368 ,+11.579 ,+18.059 ,+10.814 ,+18.625 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+25.2   ,+11.453 ,+1.9270 ,+385.41,+.72437 ,+11.590 ,+18.072 ,+10.809 ,+18.638 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+26.2   ,+11.214 ,+1.9284 ,+385.69,+.72576 ,+11.612 ,+18.072 ,+10.792 ,+18.603 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+27.2   ,+11.161 ,+1.9326 ,+386.52,+.73269 ,+11.723 ,+18.084 ,+10.839 ,+18.598 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+28.2   ,+11.626 ,+1.9361 ,+387.21,+.73858 ,+11.817 ,+18.084 ,+10.856 ,+18.564 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+29.2   ,+11.593 ,+1.9243 ,+384.85,+.73200 ,+11.712 ,+18.096 ,+10.886 ,+18.559 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+30.2   ,+11.212 ,+1.9215 ,+384.30,+.74274 ,+11.884 ,+18.096 ,+10.886 ,+18.542 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+31.2   ,+11.371 ,+1.9250 ,+384.99,+.74967 ,+11.995 ,+18.108 ,+10.880 ,+18.537 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+32.2   ,+11.477 ,+1.9208 ,+384.16,+.74586 ,+11.934 ,+18.108 ,+10.864 ,+18.503 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+33.2   ,+11.587 ,+1.9243 ,+384.85,+.74967 ,+11.995 ,+18.120 ,+10.842 ,+18.498 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+34.2   ,+11.340 ,+1.9153 ,+383.05,+.75141 ,+12.023 ,+18.120 ,+10.842 ,+18.481 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+35.2   ,+11.426 ,+1.9222 ,+384.44,+.75869 ,+12.139 ,+18.133 ,+10.819 ,+18.493 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+36.2   ,+11.208 ,+1.9222 ,+384.44,+.75730 ,+12.117 ,+18.133 ,+10.819 ,+18.459 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+37.2   ,+11.387 ,+1.9173 ,+383.47,+.76146 ,+12.183 ,+18.145 ,+10.797 ,+18.471 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+38.2   ,+11.181 ,+1.9187 ,+383.74,+.76389 ,+12.222 ,+18.145 ,+10.780 ,+18.437 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+39.2   ,+11.241 ,+1.9160 ,+383.19,+.76389 ,+12.222 ,+18.157 ,+10.775 ,+18.449 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+40.2   ,+11.384 ,+1.9146 ,+382.91,+.76874 ,+12.300 ,+18.157 ,+10.757 ,+18.414 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+41.2   ,+11.428 ,+1.9135 ,+382.71,+.77220 ,+12.355 ,+18.169 ,+10.769 ,+18.427 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+42.2   ,+11.370 ,+1.9118 ,+382.36,+.77012 ,+12.322 ,+18.169 ,+10.734 ,+18.392 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+43.2   ,+11.393 ,+1.9160 ,+383.19,+.77844 ,+12.455 ,+18.181 ,+10.729 ,+18.405 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+44.2   ,+11.304 ,+1.9128 ,+382.57,+.77706 ,+12.433 ,+18.181 ,+10.713 ,+18.370 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+45.2   ,+11.442 ,+1.9056 ,+381.11,+.78329 ,+12.533 ,+18.194 ,+10.725 ,+18.382 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+46.2   ,+11.288 ,+1.9153 ,+383.05,+.78607 ,+12.577 ,+18.194 ,+10.725 ,+18.348 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+47.2   ,+11.337 ,+1.9104 ,+382.08,+.78537 ,+12.566 ,+18.206 ,+10.720 ,+18.343 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+48.2   ,+11.376 ,+1.9042 ,+380.83,+.79092 ,+12.655 ,+18.206 ,+10.702 ,+18.326 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+49.2   ,+11.299 ,+1.8986 ,+379.72,+.79369 ,+12.699 ,+18.206 ,+10.650 ,+18.309 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+50.2   ,+11.211 ,+1.9121 ,+382.43,+.79785 ,+12.766 ,+18.218 ,+10.610 ,+18.304 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+51.2   ,+11.148 ,+1.9007 ,+380.14,+.80062 ,+12.810 ,+18.218 ,+10.628 ,+18.270 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+52.2   ,+11.167 ,+1.9083 ,+381.67,+.80201 ,+12.832 ,+18.230 ,+10.658 ,+18.265 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+53.2   ,+11.458 ,+1.8917 ,+378.34,+.80201 ,+12.832 ,+18.230 ,+10.623 ,+18.248 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+54.2   ,+11.414 ,+1.9014 ,+380.28,+.80617 ,+12.899 ,+18.243 ,+10.601 ,+18.226 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+55.2   ,+11.304 ,+1.9014 ,+380.28,+.80894 ,+12.943 ,+18.243 ,+10.600 ,+18.208 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+56.2   ,+11.285 ,+1.8938 ,+378.75,+.81275 ,+13.004 ,+18.255 ,+10.579 ,+18.203 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+57.2   ,+11.280 ,+1.8958 ,+379.17,+.81518 ,+13.043 ,+18.255 ,+10.579 ,+18.186 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+58.2   ,+11.439 ,+1.8952 ,+379.03,+.81726 ,+13.076 ,+18.267 ,+10.574 ,+18.181 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1103.  ,+59.2   ,+11.117 ,+1.8920 ,+378.41,+.82038 ,+13.126 ,+18.267 ,+10.574 ,+18.147 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+.2     ,+11.499 ,+1.8965 ,+379.31,+.82315 ,+13.170 ,+18.279 ,+10.569 ,+18.142 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+1.2    ,+11.146 ,+1.8972 ,+379.45,+.82419 ,+13.187 ,+18.279 ,+10.551 ,+18.125 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+2.2    ,+11.365 ,+1.8893 ,+377.85,+.82696 ,+13.231 ,+18.279 ,+10.534 ,+18.108 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+3.2    ,+11.172 ,+1.8903 ,+378.06,+.83182 ,+13.309 ,+18.292 ,+10.564 ,+18.103 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+4.2    ,+11.282 ,+1.8893 ,+377.85,+.83528 ,+13.365 ,+18.292 ,+10.564 ,+18.069 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+5.2    ,+11.282 ,+1.8983 ,+379.65,+.83736 ,+13.398 ,+18.304 ,+10.559 ,+18.064 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+6.2    ,+11.146 ,+1.8927 ,+378.55,+.83390 ,+13.342 ,+18.304 ,+10.576 ,+18.047 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+7.2    ,+11.403 ,+1.8945 ,+378.89,+.83736 ,+13.398 ,+18.316 ,+10.588 ,+18.025 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+8.2    ,+11.540 ,+1.8910 ,+378.20,+.84013 ,+13.442 ,+18.316 ,+10.571 ,+18.007 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+9.2    ,+11.310 ,+1.8861 ,+377.23,+.84429 ,+13.509 ,+18.316 ,+10.519 ,+17.990 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+10.2   ,+11.604 ,+1.8868 ,+377.37,+.84533 ,+13.525 ,+18.328 ,+10.514 ,+17.968 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+11.2   ,+11.571 ,+1.8820 ,+376.40,+.84637 ,+13.542 ,+18.328 ,+10.497 ,+17.968 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+12.2   ,+11.365 ,+1.8896 ,+377.92,+.85157 ,+13.625 ,+18.341 ,+10.509 ,+17.946 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+13.2   ,+11.496 ,+1.8820 ,+376.40,+.85331 ,+13.653 ,+18.341 ,+10.509 ,+17.929 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+14.2   ,+11.431 ,+1.8709 ,+374.18,+.85400 ,+13.664 ,+18.353 ,+10.504 ,+17.924 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+15.2   ,+11.275 ,+1.8848 ,+376.95,+.85746 ,+13.719 ,+18.353 ,+10.504 ,+17.890 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+16.2   ,+11.543 ,+1.8809 ,+376.19,+.86128 ,+13.780 ,+18.353 ,+10.487 ,+17.890 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+17.2   ,+11.422 ,+1.8834 ,+376.67,+.86232 ,+13.797 ,+18.365 ,+10.482 ,+17.868 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+18.2   ,+11.189 ,+1.8844 ,+376.88,+.86405 ,+13.825 ,+18.365 ,+10.447 ,+17.833 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+19.2   ,+11.367 ,+1.8816 ,+376.33,+.86578 ,+13.853 ,+18.377 ,+10.425 ,+17.846 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+20.2   ,+11.279 ,+1.8730 ,+374.59,+.86370 ,+13.819 ,+18.377 ,+10.390 ,+17.811 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+21.2   ,+11.222 ,+1.8740 ,+374.80,+.86405 ,+13.825 ,+18.377 ,+10.373 ,+17.794 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+22.2   ,+11.378 ,+1.8796 ,+375.91,+.86821 ,+13.891 ,+18.390 ,+10.368 ,+17.789 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+23.2   ,+11.050 ,+1.8726 ,+374.53,+.87271 ,+13.963 ,+18.390 ,+10.368 ,+17.755 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+24.2   ,+11.389 ,+1.8709 ,+374.18,+.87549 ,+14.008 ,+18.402 ,+10.398 ,+17.767 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+25.2   ,+11.219 ,+1.8733 ,+374.66,+.87826 ,+14.052 ,+18.402 ,+10.415 ,+17.733 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+26.2   ,+11.161 ,+1.8692 ,+373.83,+.88103 ,+14.097 ,+18.402 ,+10.398 ,+17.716 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+27.2   ,+11.428 ,+1.8771 ,+375.43,+.88519 ,+14.163 ,+18.414 ,+10.410 ,+17.711 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+28.2   ,+11.258 ,+1.8688 ,+373.76,+.88450 ,+14.152 ,+18.414 ,+10.393 ,+17.694 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+29.2   ,+11.568 ,+1.8771 ,+375.43,+.88866 ,+14.219 ,+18.414 ,+10.375 ,+17.677 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+30.2   ,+11.494 ,+1.8674 ,+373.49,+.88796 ,+14.207 ,+18.426 ,+10.371 ,+17.655 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+31.2   ,+11.528 ,+1.8647 ,+372.93,+.89039 ,+14.246 ,+18.426 ,+10.336 ,+17.655 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+32.2   ,+11.480 ,+1.8647 ,+372.93,+.89282 ,+14.285 ,+18.439 ,+10.366 ,+17.632 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+33.2   ,+11.398 ,+1.8699 ,+373.97,+.89767 ,+14.363 ,+18.439 ,+10.366 ,+17.632 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+34.2   ,+11.595 ,+1.8626 ,+372.52,+.90113 ,+14.418 ,+18.439 ,+10.348 ,+17.598 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+35.2   ,+11.356 ,+1.8650 ,+373.00,+.90252 ,+14.440 ,+18.451 ,+10.343 ,+17.610 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+36.2   ,+11.422 ,+1.8591 ,+371.82,+.90287 ,+14.446 ,+18.451 ,+10.361 ,+17.576 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+37.2   ,+11.499 ,+1.8605 ,+372.10,+.91015 ,+14.562 ,+18.451 ,+10.395 ,+17.576 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+38.2   ,+11.506 ,+1.8598 ,+371.96,+.90668 ,+14.507 ,+18.463 ,+10.425 ,+17.554 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+39.2   ,+11.082 ,+1.8681 ,+373.62,+.90668 ,+14.507 ,+18.463 ,+10.408 ,+17.554 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+40.2   ,+11.126 ,+1.8560 ,+371.20,+.91569 ,+14.651 ,+18.463 ,+10.390 ,+17.520 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+41.2   ,+11.233 ,+1.8633 ,+372.65,+.91431 ,+14.629 ,+18.476 ,+10.386 ,+17.532 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+42.2   ,+11.107 ,+1.8595 ,+371.89,+.91500 ,+14.640 ,+18.476 ,+10.386 ,+17.498 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+43.2   ,+11.310 ,+1.8529 ,+370.57,+.91292 ,+14.607 ,+18.476 ,+10.368 ,+17.498 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+44.2   ,+11.228 ,+1.8546 ,+370.92,+.91396 ,+14.623 ,+18.488 ,+10.381 ,+17.493 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+45.2   ,+11.208 ,+1.8501 ,+370.02,+.91708 ,+14.673 ,+18.488 ,+10.398 ,+17.476 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+46.2   ,+11.286 ,+1.8570 ,+371.41,+.92054 ,+14.729 ,+18.488 ,+10.381 ,+17.458 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+47.2   ,+11.041 ,+1.8556 ,+371.13,+.92262 ,+14.762 ,+18.500 ,+10.393 ,+17.454 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+48.2   ,+11.343 ,+1.8501 ,+370.02,+.92193 ,+14.751 ,+18.500 ,+10.410 ,+17.436 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+49.2   ,+10.958 ,+1.8511 ,+370.23,+.92401 ,+14.784 ,+18.500 ,+10.445 ,+17.419 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+50.2   ,+11.220 ,+1.8508 ,+370.16,+.92609 ,+14.817 ,+18.512 ,+10.440 ,+17.414 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+51.2   ,+11.489 ,+1.8411 ,+368.22,+.92540 ,+14.806 ,+18.512 ,+10.423 ,+17.397 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+52.2   ,+11.480 ,+1.8543 ,+370.85,+.92540 ,+14.806 ,+18.525 ,+10.383 ,+17.375 
WILL,NA,NA,NA,+2022.  ,+208.   ,+1104.  ,+53.2   ,+11.461 ,+1.8432 ,+368.63,+.92817 ,+14.851 ,+18.525 ,+10.366 ,+17.358 
