site,plot,treatment,light,X1,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_ppt,T_panel,T_soil,T_air,X14,X15
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1105.  ,+46.2   ,+12.093 ,+2.0492 ,+409.84,+.71196 ,+11.391 ,+17.150 ,+27.280 ,-71.749 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1105.  ,+47.2   ,+12.090 ,+2.0471 ,+409.43,+.71265 ,+11.402 ,+17.150 ,+22.558 ,-71.373 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1105.  ,+48.2   ,+12.049 ,+2.0430 ,+408.60,+.71306 ,+11.409 ,+17.150 ,+40.154 ,-89.675 ,+.00344 ,+.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1105.  ,+49.2   ,+12.049 ,+2.0459 ,+409.19,+.71202 ,+11.392 ,+17.150 ,+27.973 ,-73.487 ,+.00344 ,+.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1105.  ,+50.2   ,+12.049 ,+2.0458 ,+409.15,+.71306 ,+11.409 ,+17.150 ,+29.189 ,-74.181 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1105.  ,+51.2   ,+12.049 ,+2.0411 ,+408.21,+.71265 ,+11.402 ,+17.150 ,+28.379 ,-71.749 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1105.  ,+52.2   ,+12.049 ,+2.0428 ,+408.56,+.71259 ,+11.401 ,+17.150 ,+26.856 ,-73.529 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1105.  ,+53.2   ,+12.049 ,+2.0461 ,+409.22,+.71369 ,+11.419 ,+17.150 ,+27.194 ,-72.681 ,+.00344 ,+.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1105.  ,+54.2   ,+12.049 ,+2.0459 ,+409.19,+.71237 ,+11.398 ,+17.150 ,+26.957 ,-74.762 ,+.00343 ,+.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1105.  ,+55.2   ,+12.054 ,+2.0456 ,+409.12,+.71375 ,+11.420 ,+17.150 ,+23.954 ,-76.292 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1105.  ,+56.2   ,+12.057 ,+2.0435 ,+408.70,+.71328 ,+11.413 ,+17.150 ,+26.585 ,-70.385 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1105.  ,+57.2   ,+12.049 ,+2.0360 ,+407.21,+.71369 ,+11.419 ,+17.150 ,+26.364 ,-70.677 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1105.  ,+58.2   ,+12.106 ,+2.0468 ,+409.36,+.71334 ,+11.414 ,+17.150 ,+58.859 ,-59.124 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1105.  ,+59.2   ,+12.106 ,+2.0421 ,+408.42,+.71294 ,+11.407 ,+17.150 ,+27.482 ,-73.394 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+.2     ,+12.109 ,+2.0447 ,+408.94,+.71334 ,+11.414 ,+17.150 ,+30.166 ,-74.719 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+1.2    ,+12.106 ,+2.0463 ,+409.26,+.71369 ,+11.419 ,+17.162 ,+26.817 ,-73.296 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+2.2    ,+12.106 ,+2.0418 ,+408.35,+.71369 ,+11.419 ,+17.162 ,+27.341 ,-71.851 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+3.2    ,+12.106 ,+2.0438 ,+408.77,+.71294 ,+11.407 ,+17.162 ,+26.664 ,-71.496 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+4.2    ,+12.106 ,+2.0404 ,+408.08,+.71334 ,+11.414 ,+17.162 ,+25.274 ,-73.212 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+5.2    ,+12.106 ,+2.0404 ,+408.08,+.71438 ,+11.430 ,+17.162 ,+28.254 ,-74.473 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+6.2    ,+12.104 ,+2.0477 ,+409.53,+.71438 ,+11.430 ,+17.162 ,+28.390 ,-71.976 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+7.2    ,+12.104 ,+2.0438 ,+408.77,+.71363 ,+11.418 ,+17.162 ,+26.630 ,-71.496 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+8.2    ,+12.101 ,+2.0444 ,+408.87,+.71542 ,+11.447 ,+17.162 ,+26.173 ,-73.485 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+9.2    ,+12.059 ,+2.0431 ,+408.63,+.71432 ,+11.429 ,+17.162 ,+27.324 ,-72.834 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+10.2   ,+12.060 ,+2.0435 ,+408.70,+.71508 ,+11.441 ,+17.162 ,+27.274 ,-75.654 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+11.2   ,+12.060 ,+2.0407 ,+408.14,+.71508 ,+11.441 ,+17.162 ,+29.251 ,-74.578 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+12.2   ,+12.060 ,+2.0483 ,+409.67,+.71502 ,+11.440 ,+17.162 ,+29.031 ,-72.562 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+13.2   ,+12.060 ,+2.0416 ,+408.32,+.71549 ,+11.448 ,+17.174 ,+26.896 ,-72.317 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+14.2   ,+12.062 ,+2.0458 ,+409.15,+.71473 ,+11.436 ,+17.174 ,+26.372 ,-72.117 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+15.2   ,+12.060 ,+2.0418 ,+408.35,+.71577 ,+11.452 ,+17.174 ,+21.148 ,-73.848 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+16.2   ,+12.062 ,+2.0470 ,+409.39,+.71536 ,+11.446 ,+17.174 ,+26.338 ,-72.514 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+17.2   ,+12.057 ,+2.0451 ,+409.01,+.71438 ,+11.430 ,+17.174 ,+26.151 ,-75.407 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+18.2   ,+12.054 ,+2.0296 ,+405.93,+.71542 ,+11.447 ,+17.174 ,+26.269 ,-75.091 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+19.2   ,+12.040 ,+2.0439 ,+408.77,+.71612 ,+11.458 ,+17.174 ,+29.483 ,-71.302 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+20.2   ,+12.106 ,+2.0421 ,+408.42,+.71814 ,+11.490 ,+17.174 ,+27.641 ,-71.774 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+21.2   ,+12.104 ,+2.0355 ,+407.10,+.71369 ,+11.419 ,+17.174 ,+30.645 ,-73.701 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+22.2   ,+12.106 ,+2.0421 ,+408.42,+.71363 ,+11.418 ,+17.174 ,+27.708 ,-68.861 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+23.2   ,+12.104 ,+2.0388 ,+407.76,+.71646 ,+11.463 ,+17.174 ,+31.553 ,-75.914 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+24.2   ,+12.104 ,+2.0380 ,+407.59,+.71571 ,+11.451 ,+17.174 ,+20.550 ,-68.117 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+25.2   ,+12.104 ,+2.0390 ,+407.80,+.71438 ,+11.430 ,+17.186 ,+27.433 ,-67.256 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+26.2   ,+12.101 ,+2.0466 ,+409.32,+.71502 ,+11.440 ,+17.186 ,+27.365 ,-68.205 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+27.2   ,+12.101 ,+2.0525 ,+410.50,+.71958 ,+11.513 ,+17.186 ,+25.247 ,-80.231 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+28.2   ,+12.101 ,+2.0501 ,+410.02,+.71958 ,+11.513 ,+17.186 ,+30.269 ,-44.820 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+29.2   ,+12.101 ,+2.0380 ,+407.59,+.71577 ,+11.452 ,+17.186 ,+23.241 ,-87.955 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+30.2   ,+12.098 ,+2.0373 ,+407.45,+.71432 ,+11.429 ,+17.186 ,+27.788 ,-71.696 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+31.2   ,+12.057 ,+2.0527 ,+410.54,+.71924 ,+11.508 ,+17.186 ,+50.797 ,-52.925 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+32.2   ,+12.057 ,+2.0449 ,+408.98,+.71757 ,+11.481 ,+17.186 ,+29.426 ,-74.886 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+33.2   ,+12.057 ,+2.0463 ,+409.25,+.71785 ,+11.486 ,+17.186 ,+28.802 ,-72.177 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+34.2   ,+12.057 ,+2.0458 ,+409.15,+.71750 ,+11.480 ,+17.186 ,+27.230 ,-71.905 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+35.2   ,+12.057 ,+2.0428 ,+408.56,+.71785 ,+11.486 ,+17.186 ,+26.875 ,-77.074 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+36.2   ,+12.060 ,+2.0428 ,+408.56,+.71716 ,+11.475 ,+17.186 ,+30.421 ,-68.888 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+37.2   ,+12.060 ,+2.0489 ,+409.77,+.71820 ,+11.491 ,+17.186 ,+26.265 ,-77.201 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+38.2   ,+12.057 ,+2.0451 ,+409.01,+.71779 ,+11.485 ,+17.186 ,+28.143 ,-70.883 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+39.2   ,+12.054 ,+2.0399 ,+407.97,+.71814 ,+11.490 ,+17.186 ,+25.959 ,-74.191 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+40.2   ,+12.051 ,+2.0442 ,+408.84,+.71785 ,+11.486 ,+17.186 ,+28.075 ,-72.345 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+41.2   ,+12.035 ,+2.0433 ,+408.67,+.71854 ,+11.497 ,+17.198 ,+27.191 ,-72.560 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+42.2   ,+12.106 ,+2.0440 ,+408.80,+.71854 ,+11.497 ,+17.198 ,+26.988 ,-73.084 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+43.2   ,+12.104 ,+2.0477 ,+409.53,+.71848 ,+11.496 ,+17.198 ,+27.224 ,-72.979 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+44.2   ,+12.104 ,+2.0402 ,+408.04,+.71854 ,+11.497 ,+17.198 ,+25.581 ,-84.673 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+45.2   ,+12.104 ,+2.0438 ,+408.77,+.71848 ,+11.496 ,+17.198 ,-45.935 ,-91.820 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+46.2   ,+12.104 ,+2.0478 ,+409.57,+.71889 ,+11.502 ,+17.198 ,+6.5813 ,-77.900 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+47.2   ,+12.104 ,+2.0483 ,+409.67,+.71883 ,+11.501 ,+17.198 ,+39.985 ,-75.767 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+48.2   ,+12.104 ,+2.0414 ,+408.28,+.71958 ,+11.513 ,+17.198 ,+40.680 ,-70.556 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+49.2   ,+12.104 ,+2.0438 ,+408.77,+.71889 ,+11.502 ,+17.198 ,+22.844 ,-53.189 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+50.2   ,+12.101 ,+2.0447 ,+408.94,+.71924 ,+11.508 ,+17.198 ,+29.726 ,-70.231 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+51.2   ,+12.101 ,+2.0404 ,+408.08,+.71958 ,+11.513 ,+17.198 ,+26.751 ,-85.816 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+52.2   ,+12.095 ,+2.0459 ,+409.18,+.71958 ,+11.513 ,+17.198 ,+28.729 ,-74.513 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+53.2   ,+12.057 ,+2.0433 ,+408.67,+.71889 ,+11.502 ,+17.198 ,+29.404 ,-85.522 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+54.2   ,+12.057 ,+2.0473 ,+409.46,+.71987 ,+11.518 ,+17.198 ,+35.283 ,-72.121 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+55.2   ,+12.057 ,+2.0458 ,+409.15,+.71987 ,+11.518 ,+17.198 ,+38.936 ,-73.483 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+56.2   ,+12.057 ,+2.0461 ,+409.22,+.71987 ,+11.518 ,+17.198 ,+37.120 ,-65.370 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+57.2   ,+12.060 ,+2.0421 ,+408.42,+.71987 ,+11.518 ,+17.198 ,+25.615 ,-61.150 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+58.2   ,+12.060 ,+2.0433 ,+408.67,+.71993 ,+11.519 ,+17.198 ,+24.070 ,-23.856 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1106.  ,+59.2   ,+12.059 ,+2.0444 ,+408.87,+.72062 ,+11.530 ,+17.198 ,+26.801 ,-92.176 ,+0.0000 ,+0.0000
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+.2     ,+12.057 ,+2.0461 ,+409.22,+.72062 ,+11.530 ,+17.198 ,+26.971 ,-97.006 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+1.2    ,+12.054 ,+2.0466 ,+409.32,+.72034 ,+11.525 ,+17.198 ,+8.7600 ,-99999. ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+2.2    ,+12.046 ,+2.0451 ,+409.01,+.72097 ,+11.536 ,+17.198 ,+32.064 ,-77.029 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+3.2    ,+12.068 ,+2.0421 ,+408.42,+.72034 ,+11.525 ,+17.198 ,-23.117 ,-85.293 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+4.2    ,+12.106 ,+2.0409 ,+408.18,+.72021 ,+11.523 ,+17.198 ,+26.920 ,-76.880 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+5.2    ,+12.104 ,+2.0452 ,+409.05,+.72056 ,+11.529 ,+17.198 ,+28.882 ,+100.80 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+6.2    ,+12.106 ,+2.0459 ,+409.18,+.72097 ,+11.536 ,+17.198 ,+30.366 ,+16.596 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+7.2    ,+12.104 ,+2.0395 ,+407.90,+.72138 ,+11.542 ,+17.198 ,+26.734 ,+16.940 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+8.2    ,+12.104 ,+2.0477 ,+409.53,+.72160 ,+11.546 ,+17.198 ,+22.929 ,+17.163 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+9.2    ,+12.104 ,+2.0430 ,+408.60,+.72097 ,+11.536 ,+17.198 ,+15.908 ,+17.266 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+10.2   ,+12.104 ,+2.0438 ,+408.77,+.72160 ,+11.546 ,+17.198 ,+15.873 ,+17.370 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+11.2   ,+12.101 ,+2.0430 ,+408.60,+.72166 ,+11.547 ,+17.198 ,+15.994 ,+17.438 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+12.2   ,+12.098 ,+2.0451 ,+409.01,+.72160 ,+11.546 ,+17.198 ,+16.097 ,+17.541 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+13.2   ,+12.098 ,+2.0485 ,+409.71,+.72132 ,+11.541 ,+17.198 ,+16.183 ,+17.593 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+14.2   ,+12.057 ,+2.0442 ,+408.84,+.72195 ,+11.551 ,+17.198 ,+16.269 ,+17.644 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+15.2   ,+12.057 ,+2.0451 ,+409.01,+.72201 ,+11.552 ,+17.198 ,+16.390 ,+17.713 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+16.2   ,+12.057 ,+2.0435 ,+408.70,+.72195 ,+11.551 ,+17.198 ,+16.493 ,+17.765 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+17.2   ,+11.903 ,+1.9924 ,+398.47,+.67666 ,+10.827 ,+17.198 ,+16.527 ,+17.816 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+18.2   ,+11.867 ,+1.8141 ,+362.81,+.60723 ,+9.7156 ,+17.198 ,+16.630 ,+17.868 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+19.2   ,+11.906 ,+2.1159 ,+423.19,+.69497 ,+11.120 ,+17.198 ,+16.648 ,+17.936 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+20.2   ,+11.859 ,+2.0667 ,+413.34,+.69734 ,+11.157 ,+17.198 ,+16.630 ,+17.971 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+21.2   ,+11.963 ,+2.0054 ,+401.07,+.59341 ,+9.4946 ,+17.198 ,+16.630 ,+18.005 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+22.2   ,+11.944 ,+1.9867 ,+397.33,+.53271 ,+8.5233 ,+17.198 ,+16.613 ,+18.056 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+23.2   ,+11.917 ,+1.9870 ,+397.40,+.50884 ,+8.1414 ,+17.210 ,+16.643 ,+18.085 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+24.2   ,+11.969 ,+2.0005 ,+400.10,+.50468 ,+8.0749 ,+17.210 ,+16.660 ,+18.137 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+25.2   ,+11.895 ,+2.0003 ,+400.07,+.50121 ,+8.0194 ,+17.210 ,+16.643 ,+18.154 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+26.2   ,+11.947 ,+2.0047 ,+400.94,+.49840 ,+7.9743 ,+17.210 ,+16.608 ,+18.188 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+27.2   ,+11.906 ,+2.0066 ,+401.32,+.50052 ,+8.0083 ,+17.210 ,+16.591 ,+18.206 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+28.2   ,+11.898 ,+2.0175 ,+403.50,+.49983 ,+7.9972 ,+17.210 ,+16.574 ,+18.223 ,-.00344 ,-.18473
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+29.2   ,+11.972 ,+2.0201 ,+404.02,+.49359 ,+7.8974 ,+17.210 ,+16.574 ,+18.240 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+30.2   ,+11.931 ,+2.0231 ,+404.61,+.49428 ,+7.9085 ,+17.210 ,+16.539 ,+18.257 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+31.2   ,+11.889 ,+2.0187 ,+403.74,+.49775 ,+7.9639 ,+17.210 ,+16.522 ,+18.274 ,-.00343 ,-.18472
DRYAS,NA,NA,NA,+120.0  ,+2022.  ,+207.   ,+1107.  ,+32.2   ,+12.016 ,+2.0210 ,+404.19,+.49493 ,+7.9189 ,+17.210 ,+16.505 ,+18.291 ,-.00343 ,-.18472
