site,plot,treatment,light,X1,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_ppt,T_panel,T_soil,T_air,X14,X15
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+41.2   ,+11.538 ,+1.9198 ,+383.95,+.82835 ,+13.254 ,+16.081 ,+15.875 ,+19.429 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+42.2   ,+11.659 ,+1.9160 ,+383.19,+.82350 ,+13.176 ,+16.081 ,+15.840 ,+19.206 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+43.2   ,+11.499 ,+1.9160 ,+383.19,+.82835 ,+13.254 ,+16.081 ,+15.857 ,+19.034 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+44.2   ,+11.420 ,+1.9409 ,+388.18,+.82246 ,+13.159 ,+16.081 ,+15.857 ,+18.898 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+45.2   ,+11.694 ,+2.0587 ,+411.75,+.82904 ,+13.265 ,+16.081 ,+15.875 ,+18.795 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+46.2   ,+11.749 ,+2.1208 ,+424.16,+.83182 ,+13.309 ,+16.081 ,+15.892 ,+18.692 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+47.2   ,+11.599 ,+2.0823 ,+416.46,+.82939 ,+13.270 ,+16.069 ,+15.880 ,+18.646 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+48.2   ,+11.587 ,+2.0858 ,+417.16,+.83078 ,+13.292 ,+16.069 ,+15.897 ,+18.577 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+49.2   ,+11.809 ,+2.0795 ,+415.91,+.83078 ,+13.292 ,+16.069 ,+15.897 ,+18.509 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+50.2   ,+11.540 ,+2.0782 ,+415.63,+.83043 ,+13.287 ,+16.069 ,+15.914 ,+18.492 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+51.2   ,+11.483 ,+2.0788 ,+415.77,+.82939 ,+13.270 ,+16.069 ,+15.914 ,+18.474 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+52.2   ,+11.538 ,+2.0823 ,+416.46,+.83286 ,+13.326 ,+16.069 ,+15.914 ,+18.372 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+53.2   ,+11.752 ,+2.0782 ,+415.63,+.83078 ,+13.292 ,+16.069 ,+15.932 ,+18.303 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+54.2   ,+11.670 ,+2.0795 ,+415.91,+.83008 ,+13.281 ,+16.069 ,+15.949 ,+18.234 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+55.2   ,+11.513 ,+2.0740 ,+414.80,+.83078 ,+13.292 ,+16.069 ,+15.949 ,+18.131 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+56.2   ,+11.447 ,+2.0764 ,+415.28,+.83008 ,+13.281 ,+16.069 ,+15.966 ,+18.063 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+57.2   ,+11.521 ,+2.0827 ,+416.53,+.83008 ,+13.281 ,+16.069 ,+15.966 ,+17.994 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+58.2   ,+11.606 ,+2.0685 ,+413.69,+.82835 ,+13.254 ,+16.057 ,+15.954 ,+17.914 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1540.  ,+59.2   ,+11.428 ,+2.0626 ,+412.51,+.82662 ,+13.226 ,+16.057 ,+15.972 ,+17.879 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+.2     ,+11.403 ,+2.0518 ,+410.36,+.82454 ,+13.193 ,+16.057 ,+15.954 ,+17.845 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+1.2    ,+11.579 ,+2.0539 ,+410.78,+.82350 ,+13.176 ,+16.057 ,+15.954 ,+17.794 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+2.2    ,+11.346 ,+2.0490 ,+409.81,+.81761 ,+13.082 ,+16.057 ,+15.954 ,+17.742 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+3.2    ,+11.345 ,+2.0421 ,+408.42,+.80929 ,+12.949 ,+16.057 ,+15.954 ,+17.708 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+4.2    ,+11.444 ,+2.0296 ,+405.93,+.79716 ,+12.755 ,+16.057 ,+15.954 ,+17.708 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+5.2    ,+11.395 ,+2.0393 ,+407.87,+.78295 ,+12.527 ,+16.046 ,+15.942 ,+17.662 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+6.2    ,+11.617 ,+2.0463 ,+409.25,+.76146 ,+12.183 ,+16.046 ,+15.942 ,+17.627 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+7.2    ,+11.738 ,+2.0452 ,+409.05,+.74066 ,+11.851 ,+16.046 ,+15.942 ,+17.627 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+8.2    ,+11.560 ,+2.0321 ,+406.41,+.71744 ,+11.479 ,+16.046 ,+15.942 ,+17.593 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+9.2    ,+11.716 ,+2.0435 ,+408.70,+.69179 ,+11.069 ,+16.046 ,+15.925 ,+17.593 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+10.2   ,+11.624 ,+2.0463 ,+409.25,+.66476 ,+10.636 ,+16.046 ,+15.908 ,+17.593 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+11.2   ,+11.429 ,+2.0428 ,+408.56,+.64743 ,+10.359 ,+16.046 ,+15.908 ,+17.559 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+12.2   ,+11.507 ,+2.0324 ,+406.48,+.63357 ,+10.137 ,+16.046 ,+15.908 ,+17.559 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+13.2   ,+11.645 ,+2.0369 ,+407.38,+.62664 ,+10.026 ,+16.046 ,+15.908 ,+17.524 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+14.2   ,+11.428 ,+2.0317 ,+406.34,+.62109 ,+9.9374 ,+16.046 ,+15.908 ,+17.524 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+15.2   ,+11.462 ,+2.0352 ,+407.04,+.62040 ,+9.9263 ,+16.046 ,+15.908 ,+17.524 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+16.2   ,+11.312 ,+2.0421 ,+408.42,+.61554 ,+9.8487 ,+16.034 ,+15.879 ,+17.512 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+17.2   ,+11.499 ,+2.0369 ,+407.38,+.61277 ,+9.8043 ,+16.034 ,+15.879 ,+17.512 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+18.2   ,+11.267 ,+2.0355 ,+407.10,+.61069 ,+9.7711 ,+16.034 ,+15.879 ,+17.512 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+19.2   ,+11.181 ,+2.0435 ,+408.70,+.60723 ,+9.7156 ,+16.034 ,+15.862 ,+17.512 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+20.2   ,+11.518 ,+2.0345 ,+406.90,+.60099 ,+9.6158 ,+16.034 ,+15.862 ,+17.478 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+21.2   ,+11.494 ,+2.0380 ,+407.59,+.59856 ,+9.5770 ,+16.034 ,+15.862 ,+17.444 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+22.2   ,+11.571 ,+2.0418 ,+408.35,+.60029 ,+9.6047 ,+16.043 ,+15.871 ,+17.419 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+23.2   ,+11.488 ,+2.0289 ,+405.79,+.60029 ,+9.6047 ,+16.034 ,+15.879 ,+17.341 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+24.2   ,+11.587 ,+2.0355 ,+407.10,+.59400 ,+9.5041 ,+16.034 ,+15.862 ,+17.135 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+25.2   ,+11.290 ,+2.0310 ,+406.20,+.59267 ,+9.4827 ,+16.034 ,+15.862 ,+17.049 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+26.2   ,+11.337 ,+2.0331 ,+406.62,+.59891 ,+9.5825 ,+16.022 ,+16.470 ,+16.985 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+27.2   ,+11.351 ,+2.0428 ,+408.56,+.59752 ,+9.5603 ,+16.022 ,+16.487 ,+16.951 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+28.2   ,+11.453 ,+2.0345 ,+406.90,+.58920 ,+9.4273 ,+16.022 ,+16.487 ,+16.917 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+29.2   ,+11.518 ,+2.0470 ,+409.39,+.58296 ,+9.3274 ,+16.022 ,+16.504 ,+16.865 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+30.2   ,+11.722 ,+2.0390 ,+407.80,+.58089 ,+9.2942 ,+16.022 ,+16.487 ,+16.813 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+31.2   ,+11.332 ,+2.0386 ,+407.73,+.58435 ,+9.3496 ,+16.022 ,+16.504 ,+16.779 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+32.2   ,+11.624 ,+2.0508 ,+410.15,+.58712 ,+9.3940 ,+16.022 ,+16.504 ,+16.710 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+33.2   ,+11.216 ,+2.0359 ,+407.17,+.58227 ,+9.3163 ,+16.022 ,+16.521 ,+16.745 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+34.2   ,+11.508 ,+2.0456 ,+409.12,+.58574 ,+9.3718 ,+16.022 ,+16.521 ,+16.779 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+35.2   ,+11.681 ,+2.0265 ,+405.30,+.57534 ,+9.2054 ,+16.010 ,+16.509 ,+16.802 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+36.2   ,+11.749 ,+2.0265 ,+405.30,+.58712 ,+9.3940 ,+16.010 ,+16.527 ,+16.836 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+37.2   ,+11.727 ,+2.0296 ,+405.93,+.60445 ,+9.6713 ,+16.010 ,+16.527 ,+16.836 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+38.2   ,+11.719 ,+2.0307 ,+406.13,+.60861 ,+9.7378 ,+16.010 ,+16.527 ,+16.870 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+39.2   ,+11.183 ,+2.0102 ,+402.04,+.60792 ,+9.7267 ,+16.010 ,+16.509 ,+16.870 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+40.2   ,+11.293 ,+2.0501 ,+410.02,+.61762 ,+9.8820 ,+16.010 ,+16.544 ,+16.905 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+41.2   ,+11.219 ,+2.0213 ,+404.26,+.60237 ,+9.6380 ,+16.010 ,+16.544 ,+16.905 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+42.2   ,+11.087 ,+2.0172 ,+403.43,+.60723 ,+9.7156 ,+15.998 ,+16.549 ,+16.927 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+43.2   ,+11.301 ,+2.0137 ,+402.74,+.60861 ,+9.7378 ,+15.998 ,+16.549 ,+16.927 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+44.2   ,+11.126 ,+2.0237 ,+404.75,+.60861 ,+9.7378 ,+15.998 ,+16.549 ,+16.962 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+45.2   ,+11.299 ,+2.0248 ,+404.96,+.60931 ,+9.7489 ,+15.998 ,+16.566 ,+17.031 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+46.2   ,+11.315 ,+2.0241 ,+404.82,+.60861 ,+9.7378 ,+15.998 ,+16.584 ,+17.065 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+47.2   ,+11.057 ,+2.0289 ,+405.79,+.61277 ,+9.8043 ,+15.998 ,+16.584 ,+17.116 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+48.2   ,+11.272 ,+2.0314 ,+406.27,+.61693 ,+9.8709 ,+15.998 ,+16.584 ,+17.168 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+49.2   ,+11.406 ,+2.0165 ,+403.29,+.61346 ,+9.8154 ,+15.998 ,+16.584 ,+17.237 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+50.2   ,+11.354 ,+2.0317 ,+406.34,+.62213 ,+9.9541 ,+15.998 ,+16.601 ,+17.271 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+51.2   ,+11.312 ,+2.0307 ,+406.13,+.62594 ,+10.015 ,+15.987 ,+16.589 ,+17.328 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+52.2   ,+11.485 ,+2.0165 ,+403.29,+.62871 ,+10.059 ,+15.987 ,+16.589 ,+17.380 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+53.2   ,+11.376 ,+2.0206 ,+404.12,+.63287 ,+10.126 ,+15.987 ,+16.606 ,+17.431 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+54.2   ,+11.406 ,+2.0255 ,+405.09,+.63634 ,+10.181 ,+15.987 ,+16.606 ,+17.500 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+55.2   ,+11.299 ,+2.0255 ,+405.09,+.64119 ,+10.259 ,+15.987 ,+16.606 ,+17.534 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+56.2   ,+11.021 ,+2.0130 ,+402.60,+.64466 ,+10.315 ,+15.987 ,+16.606 ,+17.603 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+57.2   ,+11.288 ,+2.0206 ,+404.12,+.65298 ,+10.448 ,+15.987 ,+16.623 ,+17.671 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+58.2   ,+11.385 ,+2.0123 ,+402.46,+.64882 ,+10.381 ,+15.975 ,+16.612 ,+17.694 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1541.  ,+59.2   ,+11.222 ,+2.0130 ,+402.60,+.65714 ,+10.514 ,+15.975 ,+16.629 ,+17.728 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+.2     ,+11.319 ,+2.0137 ,+402.74,+.66545 ,+10.647 ,+15.975 ,+16.629 ,+17.797 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+1.2    ,+11.373 ,+2.0154 ,+403.08,+.66545 ,+10.647 ,+15.975 ,+16.629 ,+17.831 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+2.2    ,+11.392 ,+2.0185 ,+403.71,+.67031 ,+10.725 ,+15.975 ,+16.646 ,+17.900 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+3.2    ,+11.127 ,+2.0113 ,+402.25,+.67239 ,+10.758 ,+15.975 ,+16.663 ,+17.934 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+4.2    ,+11.362 ,+2.0109 ,+402.18,+.67862 ,+10.858 ,+15.975 ,+16.663 ,+17.986 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+5.2    ,+11.222 ,+2.0137 ,+402.74,+.68140 ,+10.902 ,+15.963 ,+16.651 ,+18.026 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+6.2    ,+11.398 ,+2.0040 ,+400.80,+.68140 ,+10.902 ,+15.963 ,+16.669 ,+18.060 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+7.2    ,+11.065 ,+2.0075 ,+401.49,+.68764 ,+11.002 ,+15.963 ,+16.686 ,+18.129 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+8.2    ,+11.387 ,+2.0102 ,+402.04,+.69179 ,+11.069 ,+15.972 ,+16.695 ,+18.172 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+9.2    ,+11.247 ,+2.0040 ,+400.80,+.69457 ,+11.113 ,+15.963 ,+16.703 ,+18.197 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+10.2   ,+11.203 ,+2.0019 ,+400.38,+.69769 ,+11.163 ,+15.963 ,+16.703 ,+18.232 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+11.2   ,+11.293 ,+2.0137 ,+402.74,+.70392 ,+11.263 ,+15.963 ,+16.703 ,+18.266 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+12.2   ,+11.227 ,+2.0026 ,+400.52,+.70912 ,+11.346 ,+15.963 ,+16.720 ,+18.300 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+13.2   ,+11.527 ,+2.0081 ,+401.63,+.71432 ,+11.429 ,+15.951 ,+16.708 ,+18.323 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+14.2   ,+11.345 ,+1.9936 ,+398.72,+.71432 ,+11.429 ,+15.951 ,+16.726 ,+18.357 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+15.2   ,+11.568 ,+2.0012 ,+400.24,+.72056 ,+11.529 ,+15.951 ,+16.726 ,+18.391 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+16.2   ,+11.238 ,+2.0016 ,+400.31,+.72368 ,+11.579 ,+15.951 ,+16.743 ,+18.426 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+17.2   ,+11.554 ,+1.9991 ,+399.83,+.72576 ,+11.612 ,+15.951 ,+16.743 ,+18.460 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+18.2   ,+11.417 ,+2.0047 ,+400.94,+.72888 ,+11.662 ,+15.951 ,+16.760 ,+18.494 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+19.2   ,+11.509 ,+2.0054 ,+401.07,+.73269 ,+11.723 ,+15.951 ,+16.760 ,+18.528 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+20.2   ,+11.351 ,+1.9950 ,+398.99,+.73408 ,+11.745 ,+15.951 ,+16.777 ,+18.563 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+21.2   ,+11.376 ,+2.0023 ,+400.45,+.73789 ,+11.806 ,+15.939 ,+16.765 ,+18.585 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+22.2   ,+11.423 ,+1.9908 ,+398.16,+.73997 ,+11.840 ,+15.939 ,+16.765 ,+18.620 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+23.2   ,+11.175 ,+1.9984 ,+399.69,+.74690 ,+11.950 ,+15.939 ,+16.783 ,+18.654 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+24.2   ,+11.123 ,+1.9908 ,+398.16,+.75251 ,+12.040 ,+15.939 ,+16.783 ,+18.654 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+25.2   ,+11.459 ,+1.9946 ,+398.93,+.75418 ,+12.067 ,+15.939 ,+16.800 ,+18.688 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+26.2   ,+11.433 ,+1.9825 ,+396.50,+.75383 ,+12.061 ,+15.939 ,+16.817 ,+18.722 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+27.2   ,+11.222 ,+1.9853 ,+397.05,+.76215 ,+12.194 ,+15.939 ,+16.817 ,+18.740 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+28.2   ,+11.400 ,+1.9849 ,+396.98,+.76735 ,+12.278 ,+15.939 ,+16.834 ,+18.774 ,+0.0000 ,+0.0000
NA,NA,NA,NA,+120.0  ,+2022.  ,+196.   ,+1542.  ,+29.2   ,+11.444 ,+1.9943 ,+398.86,+.76770 ,+12.283 ,+15.939 ,+16.834 ,+18.825 ,+0.0000 ,+0.0000
