"Plot Title: MEAD_11T_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553059, SEN S/N: 20553059, LBL: -5cm_soil)","Coupler Attached (LGR S/N: 20553059)","Host Connected (LGR S/N: 20553059)","Stopped (LGR S/N: 20553059)","End Of File (LGR S/N: 20553059)"
122,07/01/22 08:15:00  PM,4.102,,,,
123,07/01/22 08:30:00  PM,4.102,,,,
124,07/01/22 08:45:00  PM,3.998,,,,
125,07/01/22 09:00:00  PM,3.998,,,,
126,07/01/22 09:15:00  PM,3.893,,,,
127,07/01/22 09:30:00  PM,3.893,,,,
128,07/01/22 09:45:00  PM,3.788,,,,
129,07/01/22 10:00:00  PM,3.788,,,,
130,07/01/22 10:15:00  PM,3.683,,,,
131,07/01/22 10:30:00  PM,3.683,,,,
132,07/01/22 10:45:00  PM,3.683,,,,
133,07/01/22 11:00:00  PM,3.578,,,,
134,07/01/22 11:15:00  PM,3.578,,,,
135,07/01/22 11:30:00  PM,3.472,,,,
136,07/01/22 11:45:00  PM,3.472,,,,
137,07/02/22 12:00:00  AM,3.367,,,,
138,07/02/22 12:15:00  AM,3.367,,,,
139,07/02/22 12:30:00  AM,3.367,,,,
140,07/02/22 12:45:00  AM,3.261,,,,
141,07/02/22 01:00:00  AM,3.261,,,,
142,07/02/22 01:15:00  AM,3.261,,,,
143,07/02/22 01:30:00  AM,3.155,,,,
144,07/02/22 01:45:00  AM,3.155,,,,
145,07/02/22 02:00:00  AM,3.049,,,,
146,07/02/22 02:15:00  AM,3.049,,,,
147,07/02/22 02:30:00  AM,3.049,,,,
148,07/02/22 02:45:00  AM,2.943,,,,
149,07/02/22 03:00:00  AM,2.943,,,,
150,07/02/22 03:15:00  AM,2.943,,,,
151,07/02/22 03:30:00  AM,2.837,,,,
152,07/02/22 03:45:00  AM,2.837,,,,
153,07/02/22 04:00:00  AM,2.837,,,,
154,07/02/22 04:15:00  AM,2.837,,,,
155,07/02/22 04:30:00  AM,2.730,,,,
156,07/02/22 04:45:00  AM,2.730,,,,
157,07/02/22 05:00:00  AM,2.730,,,,
158,07/02/22 05:15:00  AM,2.730,,,,
159,07/02/22 05:30:00  AM,2.730,,,,
160,07/02/22 05:45:00  AM,2.730,,,,
161,07/02/22 06:00:00  AM,2.730,,,,
162,07/02/22 06:15:00  AM,2.730,,,,
163,07/02/22 06:30:00  AM,2.730,,,,
164,07/02/22 06:45:00  AM,2.730,,,,
165,07/02/22 07:00:00  AM,2.730,,,,
166,07/02/22 07:15:00  AM,2.730,,,,
167,07/02/22 07:30:00  AM,2.730,,,,
168,07/02/22 07:45:00  AM,2.624,,,,
169,07/02/22 08:00:00  AM,2.730,,,,
170,07/02/22 08:15:00  AM,2.730,,,,
171,07/02/22 08:30:00  AM,2.624,,,,
172,07/02/22 08:45:00  AM,2.624,,,,
173,07/02/22 09:00:00  AM,2.624,,,,
174,07/02/22 09:15:00  AM,2.624,,,,
175,07/02/22 09:30:00  AM,2.730,,,,
176,07/02/22 09:45:00  AM,2.730,,,,
177,07/02/22 10:00:00  AM,2.730,,,,
178,07/02/22 10:15:00  AM,2.730,,,,
179,07/02/22 10:30:00  AM,2.730,,,,
180,07/02/22 10:45:00  AM,2.837,,,,
181,07/02/22 11:00:00  AM,2.837,,,,
182,07/02/22 11:15:00  AM,2.943,,,,
183,07/02/22 11:30:00  AM,2.943,,,,
184,07/02/22 11:45:00  AM,3.049,,,,
185,07/02/22 12:00:00  PM,3.049,,,,
186,07/02/22 12:15:00  PM,3.155,,,,
187,07/02/22 12:30:00  PM,3.155,,,,
188,07/02/22 12:45:00  PM,3.261,,,,
189,07/02/22 01:00:00  PM,3.261,,,,
190,07/02/22 01:15:00  PM,3.367,,,,
191,07/02/22 01:30:00  PM,3.472,,,,
192,07/02/22 01:45:00  PM,3.578,,,,
193,07/02/22 02:00:00  PM,3.578,,,,
