"Plot Title: WILL_12T_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547753, SEN S/N: 20547753, LBL: 10_cm)","Coupler Attached (LGR S/N: 20547753)","Host Connected (LGR S/N: 20547753)","Stopped (LGR S/N: 20547753)","End Of File (LGR S/N: 20547753)"
177,06/30/22 04:00:00  AM,17.094,,,,
178,06/30/22 04:30:00  AM,13.942,,,,
179,06/30/22 05:00:00  AM,17.665,,,,
180,06/30/22 05:30:00  AM,17.284,,,,
181,06/30/22 06:00:00  AM,18.711,,,,
182,06/30/22 06:30:00  AM,20.138,,,,
183,06/30/22 07:00:00  AM,16.237,,,,
184,06/30/22 07:30:00  AM,20.805,,,,
185,06/30/22 08:00:00  AM,18.806,,,,
186,06/30/22 08:30:00  AM,21.378,,,,
187,06/30/22 09:00:00  AM,17.570,,,,
188,06/30/22 09:30:00  AM,20.424,,,,
189,06/30/22 10:00:00  AM,20.710,,,,
190,06/30/22 10:30:00  AM,20.805,,,,
191,06/30/22 11:00:00  AM,19.377,,,,
192,06/30/22 11:30:00  AM,20.043,,,,
193,06/30/22 12:00:00  PM,22.238,,,,
194,06/30/22 12:30:00  PM,22.812,,,,
195,06/30/22 01:00:00  PM,21.187,,,,
196,06/30/22 01:30:00  PM,20.996,,,,
197,06/30/22 02:00:00  PM,20.996,,,,
198,06/30/22 02:30:00  PM,21.569,,,,
199,06/30/22 03:00:00  PM,20.043,,,,
200,06/30/22 03:30:00  PM,19.662,,,,
201,06/30/22 04:00:00  PM,20.234,,,,
202,06/30/22 04:30:00  PM,20.138,,,,
203,06/30/22 05:00:00  PM,18.521,,,,
204,06/30/22 05:30:00  PM,17.094,,,,
205,06/30/22 06:00:00  PM,16.523,,,,
206,06/30/22 06:30:00  PM,16.427,,,,
207,06/30/22 07:00:00  PM,15.091,,,,
208,06/30/22 07:30:00  PM,16.237,,,,
209,06/30/22 08:00:00  PM,15.378,,,,
210,06/30/22 08:30:00  PM,13.269,,,,
211,06/30/22 09:00:00  PM,8.282,,,,
