"Plot Title: MEAD_5T"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10354796, SEN S/N: 10354796)","Coupler Attached (LGR S/N: 10354796)","Host Connected (LGR S/N: 10354796)","Stopped (LGR S/N: 10354796)","End Of File (LGR S/N: 10354796)"
1,06/30/22 02:00:00  PM,20.138,,,,
2,06/30/22 02:15:00  PM,21.473,,,,
3,06/30/22 02:30:00  PM,20.710,,,,
4,06/30/22 02:45:00  PM,20.043,,,,
5,06/30/22 03:00:00  PM,16.523,,,,
6,06/30/22 03:15:00  PM,15.569,,,,
7,06/30/22 03:30:00  PM,16.523,,,,
8,06/30/22 03:45:00  PM,18.616,,,,
9,06/30/22 04:00:00  PM,18.426,,,,
10,06/30/22 04:15:00  PM,16.618,,,,
11,06/30/22 04:30:00  PM,15.664,,,,
12,06/30/22 04:45:00  PM,14.421,,,,
13,06/30/22 05:00:00  PM,13.846,,,,
14,06/30/22 05:15:00  PM,12.401,,,,
15,06/30/22 05:30:00  PM,12.304,,,,
16,06/30/22 05:45:00  PM,11.819,,,,
17,06/30/22 06:00:00  PM,11.722,,,,
18,06/30/22 06:15:00  PM,12.110,,,,
19,06/30/22 06:30:00  PM,11.819,,,,
20,06/30/22 06:45:00  PM,11.139,,,,
21,06/30/22 07:00:00  PM,10.455,,,,
22,06/30/22 07:15:00  PM,10.357,,,,
23,06/30/22 07:30:00  PM,11.722,,,,
24,06/30/22 07:45:00  PM,12.883,,,,
25,06/30/22 08:00:00  PM,13.750,,,,
26,06/30/22 08:15:00  PM,13.365,,,,
27,06/30/22 08:30:00  PM,12.787,,,,
28,06/30/22 08:45:00  PM,10.455,,,,
29,06/30/22 09:00:00  PM,8.282,,,,
30,06/30/22 09:15:00  PM,7.179,,,,
31,06/30/22 09:30:00  PM,7.682,,,,
32,06/30/22 09:45:00  PM,9.077,,,,
33,06/30/22 10:00:00  PM,10.063,,,,
34,06/30/22 10:15:00  PM,9.373,,,,
35,06/30/22 10:30:00  PM,8.282,,,,
36,06/30/22 10:45:00  PM,6.573,,,,
37,06/30/22 11:00:00  PM,6.370,,,,
38,06/30/22 11:15:00  PM,7.782,,,,
39,06/30/22 11:30:00  PM,7.481,,,,
40,06/30/22 11:45:00  PM,6.877,,,,
41,07/01/22 12:00:00  AM,6.166,,,,
42,07/01/22 12:15:00  AM,5.962,,,,
43,07/01/22 12:30:00  AM,6.370,,,,
44,07/01/22 12:45:00  AM,5.757,,,,
45,07/01/22 01:00:00  AM,5.962,,,,
46,07/01/22 01:15:00  AM,5.552,,,,
47,07/01/22 01:30:00  AM,6.064,,,,
48,07/01/22 01:45:00  AM,6.370,,,,
49,07/01/22 02:00:00  AM,6.573,,,,
50,07/01/22 02:15:00  AM,7.079,,,,
51,07/01/22 02:30:00  AM,7.280,,,,
52,07/01/22 02:45:00  AM,7.280,,,,
53,07/01/22 03:00:00  AM,8.481,,,,
54,07/01/22 03:15:00  AM,9.866,,,,
55,07/01/22 03:30:00  AM,10.455,,,,
56,07/01/22 03:45:00  AM,10.161,,,,
57,07/01/22 04:00:00  AM,9.669,,,,
58,07/01/22 04:15:00  AM,9.373,,,,
59,07/01/22 04:30:00  AM,7.682,,,,
60,07/01/22 04:45:00  AM,7.882,,,,
61,07/01/22 05:00:00  AM,8.082,,,,
62,07/01/22 05:15:00  AM,7.782,,,,
63,07/01/22 05:30:00  AM,8.082,,,,
64,07/01/22 05:45:00  AM,7.782,,,,
65,07/01/22 06:00:00  AM,8.282,,,,
66,07/01/22 06:15:00  AM,8.382,,,,
67,07/01/22 06:30:00  AM,7.481,,,,
68,07/01/22 06:45:00  AM,8.282,,,,
69,07/01/22 07:00:00  AM,10.455,,,,
70,07/01/22 07:15:00  AM,12.690,,,,
71,07/01/22 07:30:00  AM,11.916,,,,
72,07/01/22 07:45:00  AM,12.013,,,,
73,07/01/22 08:00:00  AM,12.110,,,,
74,07/01/22 08:15:00  AM,11.528,,,,
75,07/01/22 08:30:00  AM,11.334,,,,
76,07/01/22 08:45:00  AM,12.401,,,,
77,07/01/22 09:00:00  AM,12.207,,,,
78,07/01/22 09:15:00  AM,15.473,,,,
79,07/01/22 09:30:00  AM,18.426,,,,
80,07/01/22 09:45:00  AM,21.187,,,,
81,07/01/22 10:00:00  AM,18.521,,,,
82,07/01/22 10:15:00  AM,20.234,,,,
83,07/01/22 10:30:00  AM,22.142,,,,
84,07/01/22 10:45:00  AM,23.773,,,,
85,07/01/22 11:00:00  AM,19.472,,,,
86,07/01/22 11:15:00  AM,17.094,,,,
87,07/01/22 11:30:00  AM,15.951,,,,
88,07/01/22 11:45:00  AM,16.427,,,,
89,07/01/22 12:00:00  PM,16.332,,,,
90,07/01/22 12:15:00  PM,14.038,,,,
91,07/01/22 12:30:00  PM,14.996,,,,
92,07/01/22 12:45:00  PM,18.806,,,,
93,07/01/22 01:00:00  PM,19.758,,,,
94,07/01/22 01:15:00  PM,19.472,,,,
95,07/01/22 01:30:00  PM,21.187,,,,
96,07/01/22 01:45:00  PM,20.234,,,,
97,07/01/22 02:00:00  PM,19.282,,,,
98,07/01/22 02:15:00  PM,18.045,,,,
99,07/01/22 02:30:00  PM,17.189,,,,
100,07/01/22 02:45:00  PM,16.808,,,,
101,07/01/22 03:00:00  PM,16.046,,,,
102,07/01/22 03:15:00  PM,13.846,,,,
103,07/01/22 03:30:00  PM,13.558,,,,
104,07/01/22 03:45:00  PM,12.690,,,,
105,07/01/22 04:00:00  PM,11.916,,,,
106,07/01/22 04:15:00  PM,11.625,,,,
107,07/01/22 04:30:00  PM,10.553,,,,
108,07/01/22 04:45:00  PM,9.176,,,,
109,07/01/22 05:00:00  PM,8.680,,,,
110,07/01/22 05:15:00  PM,9.669,,,,
111,07/01/22 05:30:00  PM,8.282,,,,
112,07/01/22 05:45:00  PM,7.882,,,,
113,07/01/22 06:00:00  PM,7.280,,,,
114,07/01/22 06:15:00  PM,8.382,,,,
115,07/01/22 06:30:00  PM,7.280,,,,
116,07/01/22 06:45:00  PM,6.573,,,,
117,07/01/22 07:00:00  PM,6.370,,,,
118,07/01/22 07:15:00  PM,7.280,,,,
119,07/01/22 07:30:00  PM,7.582,,,,
120,07/01/22 07:45:00  PM,7.682,,,,
121,07/01/22 08:00:00  PM,6.877,,,,
122,07/01/22 08:15:00  PM,6.471,,,,
123,07/01/22 08:30:00  PM,5.860,,,,
124,07/01/22 08:45:00  PM,6.166,,,,
125,07/01/22 09:00:00  PM,6.775,,,,
126,07/01/22 09:15:00  PM,6.877,,,,
