file,site,plot,treatment,doy,Av_R,Av_G,Av_B,Index,Index2,Index3,GEI
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_CTL_13_197.tif,WILL,13,C,197,25047.49041665306,23798.905399183674,19888.206329142857,0.34624344444426175,0.364408749523584,0.28934780603215443,0.03873033333278508
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_CTL_13_208.tif,WILL,13,C,208,26615.02961991837,25537.271741714285,21194.921987918366,0.3481695771905537,0.3628634923653356,0.28896693044411076,0.04450873157166102
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_CTL_14_179.tif,WILL,14,C,179,21624.645150367345,20123.951152326532,18498.956000979593,0.3340210578330751,0.35892985396933424,0.3070490881975907,0.002063173499225357
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_CTL_14_192.tif,WILL,14,C,192,24028.278430367347,23246.996914285715,19585.072274612245,0.3476948257383464,0.35938010025308004,0.2929250740085736,0.04308447721503916
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_CTL_14_197.tif,WILL,14,C,197,23958.02483330612,23071.932374857144,18654.474029061224,0.3512542004288816,0.3647443447714395,0.28400145479967887,0.053762601286644895
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_CTL_14_208.tif,WILL,14,C,208,25380.405746612243,24464.823657795918,19940.63689240816,0.3505698926734111,0.36368977120185314,0.2857403361247357,0.051709678020233296
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_11_179.tif,WILL,11,T,179,21803.240414040818,21321.679101387756,19236.090151836735,0.3419072143820658,0.3496293682603063,0.30846341735762806,0.025721643146197182
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_11_192.tif,WILL,11,T,192,23799.64033142857,23248.928648163266,18921.89055412245,0.35241422922454974,0.36076208199316445,0.28682368878228587,0.05724268767364915
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_11_197.tif,WILL,11,T,197,23980.600168163266,23341.929547755102,18788.48949746939,0.35307169403052047,0.3627322714653761,0.2841960345041034,0.059215082091561455
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_11_208.tif,WILL,11,T,208,23838.490327510204,23229.55135314286,18843.07311412245,0.3524375429769573,0.3616763333731351,0.2858861236499077,0.057312628930871856
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_12_179.tif,WILL,12,T,179,18488.26580179592,17310.965529142857,15506.740851591836,0.33740644203282716,0.3603530937104251,0.3022404642567477,0.01221932609848142
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_12_192.tif,WILL,12,T,192,26301.646313795918,25868.050098285716,19728.269010285716,0.35978834653140546,0.36581906260192326,0.27439259086667117,0.07936503959421648
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_12_197.tif,WILL,12,T,197,26091.377298612246,26001.476743836734,20437.72860114286,0.3584898369230734,0.3597293217238129,0.2817808413531138,0.07546951076922015
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_12_208.tif,WILL,12,T,208,25838.13054922449,25438.432200163264,19105.166241306124,0.3614351702488983,0.3671141774968458,0.27145065225425585,0.08430551074669501
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_13_179.tif,WILL,13,T,179,24337.318053877552,22774.42190432653,20857.7856757551,0.3350681307822441,0.35806220253680937,0.30686966668094645,0.005204392346732423
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_13_192.tif,WILL,13,T,192,24573.825916734695,24275.40311477551,19079.188456163265,0.3573674172400765,0.3617606125035071,0.2808719702564165,0.07210225172022933
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_13_197.tif,WILL,13,T,197,24040.331790040815,24032.238409142858,18702.577862530612,0.35989794267370273,0.3600191461623191,0.2800829111639782,0.07969382802110814
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_13_208.tif,WILL,13,T,208,23607.95889730612,23649.688524081634,17971.69682644898,0.36256210754205076,0.36192237051484777,0.27551552194310147,0.08768632262615228
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_14_179.tif,WILL,14,T,179,23439.529499102042,23460.611675428572,19163.376161959182,0.355122049525968,0.3548029297276813,0.2900750207463508,0.0653661485779039
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_14_192.tif,WILL,14,T,192,23724.753457632654,23680.73461355102,18664.52301779592,0.3584188079166365,0.35908505336379337,0.2824961387195702,0.07525642374990937
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_14_197.tif,WILL,14,T,197,24145.861293387756,24176.60872457143,18744.9228682449,0.36048231016811466,0.3600238544288876,0.2794938354029976,0.08144693050434404
/Users/declantaylor/Documents/Work/Henry_Lab/Alex2022/honours_thesis/data/greenness/cropped_images/2022_WILL_OTC_14_208.tif,WILL,14,T,208,23826.71485322449,23580.18507559184,17810.188615183673,0.3615645163258553,0.3653446571315327,0.273090826542612,0.08469354897756587
