"Plot Title: IRGA_LightMeasure"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553056, SEN S/N: 20553056)","Intensity, Lux (LGR S/N: 20553056, SEN S/N: 20553056)","Coupler Attached (LGR S/N: 20553056)","Host Connected (LGR S/N: 20553056)","Stopped (LGR S/N: 20553056)","End Of File (LGR S/N: 20553056)"
240,07/09/22 11:59:30  AM,22.908,1894.5,,,,
241,07/09/22 12:00:00  PM,22.908,1636.1,,,,
242,07/09/22 12:00:30  PM,23.004,1377.8,,,,
243,07/09/22 12:01:00  PM,23.004,1463.9,,,,
244,07/09/22 12:01:30  PM,22.812,1377.8,,,,
245,07/09/22 12:02:00  PM,22.525,1463.9,,,,
246,07/09/22 12:02:30  PM,22.333,1550.0,,,,
247,07/09/22 12:03:00  PM,22.046,1636.1,,,,
248,07/09/22 12:03:30  PM,21.760,2755.6,,,,
249,07/09/22 12:04:00  PM,21.569,2238.9,,,,
250,07/09/22 12:04:30  PM,21.378,2497.2,,,,
251,07/09/22 12:05:00  PM,21.282,2755.6,,,,
252,07/09/22 12:05:30  PM,21.187,2669.5,,,,
253,07/09/22 12:06:00  PM,21.187,2755.6,,,,
254,07/09/22 12:06:30  PM,21.282,4822.3,,,,
255,07/09/22 12:07:00  PM,21.378,2411.1,,,,
256,07/09/22 12:07:30  PM,21.473,2325.0,,,,
257,07/09/22 12:08:00  PM,21.664,4650.0,,,,
258,07/09/22 12:08:30  PM,21.855,10333.4,,,,
259,07/09/22 12:09:00  PM,21.951,775.0,,,,
260,07/09/22 12:09:30  PM,22.046,9644.5,,,,
261,07/09/22 12:10:00  PM,22.142,6200.0,,,,
262,07/09/22 12:10:30  PM,22.333,2152.8,,,,
263,07/09/22 12:11:00  PM,22.429,1980.6,,,,
264,07/09/22 12:11:30  PM,22.621,1463.9,,,,
265,07/09/22 12:12:00  PM,22.812,7577.8,,,,
266,07/09/22 12:12:30  PM,23.004,7233.4,,,,
267,07/09/22 12:13:00  PM,23.196,1550.0,,,,
268,07/09/22 12:13:30  PM,23.388,1227.1,,,,
269,07/09/22 12:14:00  PM,23.388,5511.1,,,,
270,07/09/22 12:14:30  PM,23.484,3616.7,,,,
271,07/09/22 12:15:00  PM,23.484,1636.1,,,,
272,07/09/22 12:15:30  PM,23.484,1550.0,,,,
273,07/09/22 12:16:00  PM,23.484,9300.1,,,,
274,07/09/22 12:16:30  PM,23.484,1184.0,,,,
275,07/09/22 12:17:00  PM,23.581,1550.0,,,,
276,07/09/22 12:17:30  PM,23.581,1550.0,,,,
277,07/09/22 12:18:00  PM,23.581,10333.4,,,,
278,07/09/22 12:18:30  PM,23.581,9644.5,,,,
279,07/09/22 12:19:00  PM,23.677,1722.2,,,,
280,07/09/22 12:19:30  PM,23.773,15155.7,,,,
281,07/09/22 12:20:00  PM,23.869,9644.5,,,,
282,07/09/22 12:20:30  PM,23.966,12400.1,,,,
283,07/09/22 12:21:00  PM,24.062,10333.4,,,,
284,07/09/22 12:21:30  PM,24.062,1463.9,,,,
285,07/09/22 12:22:00  PM,24.158,1377.8,,,,
286,07/09/22 12:22:30  PM,24.158,1808.3,,,,
287,07/09/22 12:23:00  PM,24.158,8611.2,,,,
288,07/09/22 12:23:30  PM,24.255,861.1,,,,
289,07/09/22 12:24:00  PM,24.255,3961.1,,,,
