"Plot Title: IRGA_LightMeasure"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553056, SEN S/N: 20553056)","Intensity, Lux (LGR S/N: 20553056, SEN S/N: 20553056)","Coupler Attached (LGR S/N: 20553056)","Host Connected (LGR S/N: 20553056)","Stopped (LGR S/N: 20553056)","End Of File (LGR S/N: 20553056)"
185,07/25/22 12:02:00  PM,22.908,172.2,,,,
186,07/25/22 12:02:30  PM,22.908,129.2,,,,
187,07/25/22 12:03:00  PM,22.908,322.9,,,,
188,07/25/22 12:03:30  PM,22.812,0.0,,,,
189,07/25/22 12:04:00  PM,22.717,0.0,,,,
190,07/25/22 12:04:30  PM,22.717,118.4,,,,
191,07/25/22 12:05:00  PM,22.812,0.0,,,,
192,07/25/22 12:05:30  PM,22.908,882.6,,,,
193,07/25/22 12:06:00  PM,22.908,0.0,,,,
194,07/25/22 12:06:30  PM,23.004,0.0,,,,
195,07/25/22 12:07:00  PM,23.388,0.0,,,,
196,07/25/22 12:07:30  PM,23.773,0.0,,,,
197,07/25/22 12:08:00  PM,24.158,0.0,,,,
198,07/25/22 12:08:30  PM,24.448,0.0,,,,
199,07/25/22 12:09:00  PM,24.738,0.0,,,,
200,07/25/22 12:09:30  PM,24.931,0.0,,,,
201,07/25/22 12:10:00  PM,25.125,0.0,,,,
202,07/25/22 12:10:30  PM,25.416,0.0,,,,
203,07/25/22 12:11:00  PM,25.805,0.0,,,,
204,07/25/22 12:11:30  PM,26.097,0.0,,,,
205,07/25/22 12:12:00  PM,26.390,0.0,,,,
206,07/25/22 12:12:30  PM,26.488,0.0,,,,
207,07/25/22 12:13:00  PM,26.488,0.0,,,,
208,07/25/22 12:13:30  PM,26.488,0.0,,,,
209,07/25/22 12:14:00  PM,26.488,0.0,,,,
210,07/25/22 12:14:30  PM,26.683,0.0,,,,
211,07/25/22 12:15:00  PM,26.879,0.0,,,,
212,07/25/22 12:15:30  PM,27.173,0.0,,,,
213,07/25/22 12:16:00  PM,27.370,0.0,,,,
214,07/25/22 12:16:30  PM,27.567,0.0,,,,
215,07/25/22 12:17:00  PM,27.665,0.0,,,,
216,07/25/22 12:17:30  PM,27.764,0.0,,,,
217,07/25/22 12:18:00  PM,27.764,0.0,,,,
218,07/25/22 12:18:30  PM,27.764,0.0,,,,
219,07/25/22 12:19:00  PM,27.862,0.0,,,,
220,07/25/22 12:19:30  PM,27.961,0.0,,,,
221,07/25/22 12:20:00  PM,28.060,0.0,,,,
222,07/25/22 12:20:30  PM,28.159,0.0,,,,
223,07/25/22 12:21:00  PM,28.159,0.0,,,,
224,07/25/22 12:21:30  PM,28.258,0.0,,,,
225,07/25/22 12:22:00  PM,28.357,0.0,,,,
226,07/25/22 12:22:30  PM,28.456,0.0,,,,
227,07/25/22 12:23:00  PM,28.555,0.0,,,,
228,07/25/22 12:23:30  PM,28.655,0.0,,,,
229,07/25/22 12:24:00  PM,28.754,0.0,,,,
230,07/25/22 12:24:30  PM,28.853,0.0,,,,
231,07/25/22 12:25:00  PM,28.853,0.0,,,,
232,07/25/22 12:25:30  PM,28.953,0.0,,,,
233,07/25/22 12:26:00  PM,29.053,0.0,,,,
234,07/25/22 12:26:30  PM,29.152,0.0,,,,
235,07/25/22 12:27:00  PM,29.152,0.0,,,,
236,07/25/22 12:27:30  PM,29.252,0.0,,,,
237,07/25/22 12:28:00  PM,29.252,0.0,,,,
238,07/25/22 12:28:30  PM,29.252,0.0,,,,
239,07/25/22 12:29:00  PM,29.352,0.0,,,,
240,07/25/22 12:29:30  PM,29.352,0.0,,,,
241,07/25/22 12:30:00  PM,29.452,0.0,,,,
242,07/25/22 12:30:30  PM,29.452,0.0,,,,
243,07/25/22 12:31:00  PM,29.452,0.0,,,,
244,07/25/22 12:31:30  PM,29.452,0.0,,,,
245,07/25/22 12:32:00  PM,29.352,0.0,,,,
246,07/25/22 12:32:30  PM,29.352,0.0,,,,
247,07/25/22 12:33:00  PM,29.252,0.0,,,,
248,07/25/22 12:33:30  PM,29.152,0.0,,,,
249,07/25/22 12:34:00  PM,28.953,0.0,,,,
250,07/25/22 12:34:30  PM,28.953,0.0,,,,
251,07/25/22 12:35:00  PM,28.953,0.0,,,,
252,07/25/22 12:35:30  PM,28.953,0.0,,,,
253,07/25/22 12:36:00  PM,29.053,0.0,,,,
254,07/25/22 12:36:30  PM,29.152,0.0,,,,
255,07/25/22 12:37:00  PM,29.252,0.0,,,,
256,07/25/22 12:37:30  PM,29.352,0.0,,,,
257,07/25/22 12:38:00  PM,29.452,0.0,,,,
258,07/25/22 12:38:30  PM,29.552,0.0,,,,
259,07/25/22 12:39:00  PM,29.452,0.0,,,,
260,07/25/22 12:39:30  PM,29.452,10.8,,,,
261,07/25/22 12:40:00  PM,29.452,10.8,,,,
262,07/25/22 12:40:30  PM,29.352,43.1,,,,
263,07/25/22 12:41:00  PM,29.252,0.0,,,,
264,07/25/22 12:41:30  PM,28.953,0.0,,,,
265,07/25/22 12:42:00  PM,28.754,0.0,,,,
266,07/25/22 12:42:30  PM,28.655,0.0,,,,
267,07/25/22 12:43:00  PM,28.555,0.0,,,,
268,07/25/22 12:43:30  PM,28.456,0.0,,,,
269,07/25/22 12:44:00  PM,28.357,0.0,,,,
270,07/25/22 12:44:30  PM,28.258,0.0,,,,
271,07/25/22 12:45:00  PM,28.159,0.0,,,,
272,07/25/22 12:45:30  PM,28.159,0.0,,,,
273,07/25/22 12:46:00  PM,28.060,0.0,,,,
274,07/25/22 12:46:30  PM,28.060,0.0,,,,
275,07/25/22 12:47:00  PM,27.961,0.0,,,,
276,07/25/22 12:47:30  PM,27.961,0.0,,,,
277,07/25/22 12:48:00  PM,28.060,0.0,,,,
278,07/25/22 12:48:30  PM,28.060,0.0,,,,
279,07/25/22 12:49:00  PM,28.159,0.0,,,,
280,07/25/22 12:49:30  PM,28.258,0.0,,,,
281,07/25/22 12:50:00  PM,28.258,0.0,,,,
282,07/25/22 12:50:30  PM,28.357,0.0,,,,
283,07/25/22 12:51:00  PM,28.456,0.0,,,,
284,07/25/22 12:51:30  PM,28.456,0.0,,,,
285,07/25/22 12:52:00  PM,28.456,0.0,,,,
286,07/25/22 12:52:30  PM,28.456,0.0,,,,
287,07/25/22 12:53:00  PM,28.357,0.0,,,,
288,07/25/22 12:53:30  PM,28.357,0.0,,,,
289,07/25/22 12:54:00  PM,28.357,0.0,,,,
290,07/25/22 12:54:30  PM,28.258,0.0,,,,
291,07/25/22 12:55:00  PM,28.258,0.0,,,,
292,07/25/22 12:55:30  PM,28.258,0.0,,,,
293,07/25/22 12:56:00  PM,28.060,0.0,,,,
294,07/25/22 12:56:30  PM,28.060,0.0,,,,
295,07/25/22 12:57:00  PM,27.961,150.7,,,,
296,07/25/22 12:57:30  PM,27.862,0.0,,,,
297,07/25/22 12:58:00  PM,27.665,0.0,,,,
298,07/25/22 12:58:30  PM,27.567,0.0,,,,
299,07/25/22 12:59:00  PM,27.567,0.0,,,,
300,07/25/22 12:59:30  PM,27.665,0.0,,,,
301,07/25/22 01:00:00  PM,27.764,0.0,,,,
302,07/25/22 01:00:30  PM,27.764,0.0,,,,
303,07/25/22 01:01:00  PM,27.862,0.0,,,,
304,07/25/22 01:01:30  PM,27.961,0.0,,,,
305,07/25/22 01:02:00  PM,28.060,0.0,,,,
306,07/25/22 01:02:30  PM,28.060,0.0,,,,
307,07/25/22 01:03:00  PM,28.258,0.0,,,,
308,07/25/22 01:03:30  PM,28.357,0.0,,,,
309,07/25/22 01:04:00  PM,28.456,0.0,,,,
310,07/25/22 01:04:30  PM,28.456,0.0,,,,
311,07/25/22 01:05:00  PM,28.555,0.0,,,,
312,07/25/22 01:05:30  PM,28.655,0.0,,,,
313,07/25/22 01:06:00  PM,28.655,0.0,,,,
314,07/25/22 01:06:30  PM,28.754,0.0,,,,
315,07/25/22 01:07:00  PM,28.853,0.0,,,,
316,07/25/22 01:07:30  PM,28.853,0.0,,,,
317,07/25/22 01:08:00  PM,28.953,0.0,,,,
318,07/25/22 01:08:30  PM,29.053,0.0,,,,
319,07/25/22 01:09:00  PM,29.252,0.0,,,,
320,07/25/22 01:09:30  PM,29.352,0.0,,,,
321,07/25/22 01:10:00  PM,29.452,0.0,,,,
