"Plot Title: IRGA_LightMeasure"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553056, SEN S/N: 20553056)","Intensity, Lux (LGR S/N: 20553056, SEN S/N: 20553056)","End Of File (LGR S/N: 20553056)"
511,07/11/22 02:15:00  PM,23.196,1894.5,
512,07/11/22 02:15:30  PM,23.196,2755.6,
513,07/11/22 02:16:00  PM,23.196,828.8,
514,07/11/22 02:16:30  PM,23.196,2927.8,
515,07/11/22 02:17:00  PM,23.292,3616.7,
516,07/11/22 02:17:30  PM,23.292,1636.1,
517,07/11/22 02:18:00  PM,23.388,3788.9,
518,07/11/22 02:18:30  PM,23.484,3272.2,
519,07/11/22 02:19:00  PM,23.773,1463.9,
520,07/11/22 02:19:30  PM,24.062,3444.5,
521,07/11/22 02:20:00  PM,24.351,753.5,
522,07/11/22 02:20:30  PM,24.641,764.2,
523,07/11/22 02:21:00  PM,24.835,818.1,
524,07/11/22 02:21:30  PM,25.028,538.2,
525,07/11/22 02:22:00  PM,25.222,193.8,
526,07/11/22 02:22:30  PM,25.222,1550.0,
527,07/11/22 02:23:00  PM,25.319,419.8,
528,07/11/22 02:23:30  PM,25.319,441.3,
529,07/11/22 02:24:00  PM,25.222,1119.5,
530,07/11/22 02:24:30  PM,25.125,1980.6,
531,07/11/22 02:25:00  PM,24.931,538.2,
532,07/11/22 02:25:30  PM,24.835,441.3,
533,07/11/22 02:26:00  PM,24.738,688.9,
534,07/11/22 02:26:30  PM,24.738,667.4,
535,07/11/22 02:27:00  PM,24.545,398.3,
536,07/11/22 02:27:30  PM,24.448,549.0,
537,07/11/22 02:28:00  PM,24.255,2927.8,
538,07/11/22 02:28:30  PM,24.158,322.9,
539,07/11/22 02:29:00  PM,23.966,1636.1,
540,07/11/22 02:29:30  PM,23.677,312.2,
541,07/11/22 02:30:00  PM,23.484,2238.9,
542,07/11/22 02:30:30  PM,23.388,559.7,
543,07/11/22 02:31:00  PM,23.484,1216.3,
544,07/11/22 02:31:30  PM,23.677,2066.7,
545,07/11/22 02:32:00  PM,23.773,1808.3,
546,07/11/22 02:32:30  PM,23.869,721.2,
547,07/11/22 02:33:00  PM,23.869,344.4,
548,07/11/22 02:33:30  PM,23.869,301.4,
549,07/11/22 02:34:00  PM,23.773,226.0,
550,07/11/22 02:34:30  PM,23.677,258.3,
551,07/11/22 02:35:00  PM,23.484,204.5,
552,07/11/22 02:35:30  PM,23.292,226.0,
553,07/11/22 02:36:00  PM,23.196,183.0,
554,07/11/22 02:36:30  PM,23.004,215.3,
555,07/11/22 02:37:00  PM,22.812,269.1,
556,07/11/22 02:37:30  PM,22.621,398.3,
557,07/11/22 02:38:00  PM,22.525,914.9,
558,07/11/22 02:38:30  PM,22.333,0.0,
559,07/11/22 02:39:00  PM,22.333,0.0,
560,07/11/22 02:39:30  PM,22.525,581.3,
561,07/11/22 02:40:00  PM,22.621,387.5,
562,07/11/22 02:40:30  PM,22.717,301.4,
563,07/11/22 02:41:00  PM,22.717,355.2,
564,07/11/22 02:41:30  PM,22.717,279.9,
565,07/11/22 02:42:00  PM,22.621,333.7,
566,07/11/22 02:42:30  PM,22.621,183.0,
567,07/11/22 02:43:00  PM,22.621,215.3,
568,07/11/22 02:43:30  PM,22.621,721.2,
569,07/11/22 02:44:00  PM,22.621,204.5,
570,07/11/22 02:44:30  PM,22.621,516.7,
571,07/11/22 02:45:00  PM,22.717,731.9,
572,07/11/22 02:45:30  PM,22.812,441.3,
573,07/11/22 02:46:00  PM,22.908,462.9,
574,07/11/22 02:46:30  PM,23.004,204.5,
575,07/11/22 02:47:00  PM,23.196,1463.9,
576,07/11/22 02:47:30  PM,23.196,366.0,
577,07/11/22 02:48:00  PM,23.388,1463.9,
578,07/11/22 02:48:30  PM,23.773,290.6,
579,07/11/22 02:49:00  PM,24.158,473.6,
580,07/11/22 02:49:30  PM,24.448,527.4,
581,07/11/22 02:50:00  PM,24.641,1463.9,
582,07/11/22 02:50:30  PM,25.028,516.7,
583,07/11/22 02:51:00  PM,25.513,871.9,
584,07/11/22 02:51:30  PM,26.000,387.5,
585,07/11/22 02:52:00  PM,26.292,1205.6,
586,07/11/22 02:52:30  PM,26.390,344.4,
587,07/11/22 02:53:00  PM,26.390,462.9,
588,07/11/22 02:53:30  PM,26.292,452.1,
589,07/11/22 02:54:00  PM,26.097,290.6,
590,07/11/22 02:54:30  PM,25.902,549.0,
591,07/11/22 02:55:00  PM,25.708,570.5,
592,07/11/22 02:55:30  PM,25.416,398.3,
593,07/11/22 02:56:00  PM,25.125,269.1,
594,07/11/22 02:56:30  PM,24.738,226.0,
595,07/11/22 02:57:00  PM,24.448,226.0,
596,07/11/22 02:57:30  PM,24.158,215.3,
597,07/11/22 02:58:00  PM,23.869,409.0,
598,07/11/22 02:58:30  PM,23.581,387.5,
599,07/11/22 02:59:00  PM,23.388,236.8,
600,07/11/22 02:59:30  PM,23.100,226.0,
601,07/11/22 03:00:00  PM,22.908,215.3,
602,07/11/22 03:00:30  PM,23.004,46844.8,
603,07/11/22 03:01:00  PM,22.238,42711.4,
604,07/11/22 03:01:30  PM,21.282,41333.6,
605,07/11/22 03:02:00  PM,20.043,38578.0,
606,07/11/22 03:02:30  PM,18.711,12400.1,
607,07/11/22 03:03:00  PM,17.855,279.9,
608,07/11/22 03:03:30  PM,17.855,139.9,
609,07/11/22 03:04:00  PM,18.045,129.2,
610,07/11/22 03:04:30  PM,18.331,96.9,
611,07/11/22 03:05:00  PM,18.711,172.2,
612,07/11/22 03:05:30  PM,19.092,64.6,
613,07/11/22 03:06:00  PM,19.377,75.3,
614,07/11/22 03:06:30  PM,19.758,1636.1,
615,07/11/22 03:07:00  PM,20.138,1722.2,
616,07/11/22 03:07:30  PM,20.615,1808.3,
617,07/11/22 03:08:00  PM,21.187,1377.8,
618,07/11/22 03:08:30  PM,21.760,1636.1,
619,07/11/22 03:09:00  PM,22.429,1377.8,
620,07/11/22 03:09:30  PM,23.004,1377.8,
621,07/11/22 03:10:00  PM,23.581,1722.2,
622,07/11/22 03:10:30  PM,24.062,1377.8,
623,07/11/22 03:11:00  PM,24.641,1722.2,
624,07/11/22 03:11:30  PM,25.222,1463.9,
625,07/11/22 03:12:00  PM,25.805,1227.1,
626,07/11/22 03:12:30  PM,26.292,1280.9,
627,07/11/22 03:13:00  PM,26.879,1550.0,
628,07/11/22 03:13:30  PM,27.272,495.1,
629,07/11/22 03:14:00  PM,27.862,312.2,
630,07/11/22 03:14:30  PM,28.159,193.8,
631,07/11/22 03:15:00  PM,28.456,764.2,
632,07/11/22 03:15:30  PM,28.555,226.0,
633,07/11/22 03:16:00  PM,28.555,183.0,
634,07/11/22 03:16:30  PM,28.456,96.9,
635,07/11/22 03:17:00  PM,28.357,129.2,
636,07/11/22 03:17:30  PM,28.258,914.9,
637,07/11/22 03:18:00  PM,28.258,1334.7,
638,07/11/22 03:18:30  PM,28.258,1463.9,
639,07/11/22 03:19:00  PM,28.357,215.3,
640,07/11/22 03:19:30  PM,28.555,1550.0,
641,07/11/22 03:20:00  PM,28.754,1808.3,
642,07/11/22 03:20:30  PM,28.953,312.2,
643,07/11/22 03:21:00  PM,29.252,409.0,
644,07/11/22 03:21:30  PM,29.452,1463.9,
645,07/11/22 03:22:00  PM,29.652,613.5,
646,07/11/22 03:22:30  PM,29.652,290.6,
647,07/11/22 03:23:00  PM,29.652,495.1,
648,07/11/22 03:23:30  PM,29.752,1808.3,
649,07/11/22 03:24:00  PM,29.853,1808.3,
650,07/11/22 03:24:30  PM,29.953,1808.3,
651,07/11/22 03:25:00  PM,30.154,1722.2,
652,07/11/22 03:25:30  PM,30.356,1808.3,
653,07/11/22 03:26:00  PM,30.558,1808.3,
654,07/11/22 03:26:30  PM,30.659,1894.5,
655,07/11/22 03:27:00  PM,30.862,2152.8,
656,07/11/22 03:27:30  PM,30.963,1162.5,
657,07/11/22 03:28:00  PM,31.064,355.2,
658,07/11/22 03:28:30  PM,31.166,236.8,
659,07/11/22 03:29:00  PM,31.166,1097.9,
660,07/11/22 03:29:30  PM,31.064,688.9,
661,07/11/22 03:30:00  PM,30.963,1184.0,
662,07/11/22 03:30:30  PM,30.862,861.1,
663,07/11/22 03:31:00  PM,30.862,1377.8,
664,07/11/22 03:31:30  PM,30.760,2066.7,
665,07/11/22 03:32:00  PM,30.659,452.1,
666,07/11/22 03:32:30  PM,30.659,914.9,
667,07/11/22 03:33:00  PM,30.558,1377.8,
668,07/11/22 03:33:30  PM,30.659,441.3,
669,07/11/22 03:34:00  PM,30.659,1636.1,
670,07/11/22 03:34:30  PM,30.760,1001.0,
671,07/11/22 03:35:00  PM,30.760,742.7,
672,07/11/22 03:35:30  PM,30.760,1237.9,
673,07/11/22 03:36:00  PM,30.760,290.6,
674,07/11/22 03:36:30  PM,30.760,1162.5,
675,07/11/22 03:37:00  PM,30.659,226.0,
676,07/11/22 03:37:30  PM,30.457,322.9,
677,07/11/22 03:38:00  PM,30.255,258.3,
678,07/11/22 03:38:30  PM,30.054,258.3,
679,07/11/22 03:39:00  PM,29.853,1980.6,
680,07/11/22 03:39:30  PM,29.652,602.8,
681,07/11/22 03:40:00  PM,29.552,366.0,
682,07/11/22 03:40:30  PM,29.552,1097.9,
683,07/11/22 03:41:00  PM,29.452,1130.2,
684,07/11/22 03:41:30  PM,29.352,516.7,
685,07/11/22 03:42:00  PM,29.152,581.3,
686,07/11/22 03:42:30  PM,28.953,279.9,
687,07/11/22 03:43:00  PM,28.853,333.7,
688,07/11/22 03:43:30  PM,28.555,333.7,
689,07/11/22 03:44:00  PM,28.456,958.0,
690,07/11/22 03:44:30  PM,28.555,57867.0,
691,07/11/22 03:45:00  PM,28.258,57867.0,
692,07/11/22 03:45:30  PM,27.370,57867.0,
693,07/11/22 03:46:00  PM,26.488,57867.0,
694,07/11/22 03:46:30  PM,25.222,3444.5,
695,07/11/22 03:47:00  PM,24.351,4994.5,
696,07/11/22 03:47:30  PM,24.062,44089.2,
697,07/11/22 03:48:00  PM,23.581,0.0,
698,07/11/22 03:48:30  PM,23.196,10.8,
699,07/11/22 03:49:00  PM,22.812,10.8,
700,07/11/22 03:49:30  PM,22.429,10.8,
701,07/11/22 03:50:00  PM,22.238,473.6,
702,07/11/22 03:50:30  PM,22.046,861.1,
703,07/11/22 03:51:00  PM,22.046,656.6,
704,07/11/22 03:51:30  PM,22.333,139.9,
705,07/11/22 03:52:00  PM,22.812,1377.8,
706,07/11/22 03:52:30  PM,23.196,559.7,
707,07/11/22 03:53:00  PM,23.581,861.1,
708,07/11/22 03:53:30  PM,23.966,958.0,
709,07/11/22 03:54:00  PM,24.545,66133.8,
710,07/11/22 03:54:30  PM,24.158,63378.2,
711,07/11/22 03:55:00  PM,23.388,63378.2,
712,07/11/22 03:55:30  PM,22.429,63378.2,
713,07/11/22 03:56:00  PM,21.282,16533.4,
714,07/11/22 03:56:30  PM,20.424,4994.5,
715,07/11/22 03:57:00  PM,20.329,17911.2,
716,07/11/22 03:57:30  PM,20.519,7233.4,
717,07/11/22 03:58:00  PM,20.329,0.0,
718,07/11/22 03:58:30  PM,20.234,0.0,
719,07/11/22 03:59:00  PM,20.234,0.0,
720,07/11/22 03:59:30  PM,20.138,0.0,
721,07/11/22 04:00:00  PM,20.138,0.0,
722,07/11/22 04:00:30  PM,20.424,645.8,
723,07/11/22 04:01:00  PM,20.615,441.3,
724,07/11/22 04:01:30  PM,20.996,355.2,
725,07/11/22 04:02:00  PM,21.282,731.9,
726,07/11/22 04:02:30  PM,21.378,32.3,
727,07/11/22 04:03:00  PM,21.569,301.4,
728,07/11/22 04:03:30  PM,21.664,376.7,
729,07/11/22 04:04:00  PM,21.760,344.4,
730,07/11/22 04:04:30  PM,21.855,871.9,
731,07/11/22 04:05:00  PM,23.388,121245.2,
732,07/11/22 04:05:30  PM,23.677,121245.2,
733,07/11/22 04:06:00  PM,23.677,121245.2,
734,07/11/22 04:06:30  PM,23.581,121245.2,
735,07/11/22 04:07:00  PM,22.046,2583.4,
736,07/11/22 04:07:30  PM,21.473,1894.5,
737,07/11/22 04:08:00  PM,21.569,82667.2,
738,07/11/22 04:08:30  PM,21.091,0.0,
739,07/11/22 04:09:00  PM,20.805,0.0,
740,07/11/22 04:09:30  PM,20.519,0.0,
741,07/11/22 04:10:00  PM,20.234,0.0,
742,07/11/22 04:10:30  PM,20.138,1894.5,
743,07/11/22 04:11:00  PM,19.948,5338.9,
744,07/11/22 04:11:30  PM,20.138,9644.5,
745,07/11/22 04:12:00  PM,20.234,3961.1,
746,07/11/22 04:12:30  PM,20.424,53.8,
747,07/11/22 04:13:00  PM,20.710,1980.6,
748,07/11/22 04:13:30  PM,21.091,1808.3,
749,07/11/22 04:14:00  PM,22.238,126756.4,
750,07/11/22 04:14:30  PM,23.869,126756.4,
751,07/11/22 04:15:00  PM,24.255,126756.4,
752,07/11/22 04:15:30  PM,24.351,126756.4,
753,07/11/22 04:16:00  PM,24.158,126756.4,
754,07/11/22 04:16:30  PM,21.569,6544.5,
755,07/11/22 04:17:00  PM,20.901,1808.3,
756,07/11/22 04:17:30  PM,20.710,0.0,
757,07/11/22 04:18:00  PM,20.043,0.0,
758,07/11/22 04:18:30  PM,19.567,0.0,
759,07/11/22 04:19:00  PM,19.187,0.0,
760,07/11/22 04:19:30  PM,18.806,0.0,
761,07/11/22 04:20:00  PM,18.616,0.0,
762,07/11/22 04:20:30  PM,18.426,0.0,
763,07/11/22 04:21:00  PM,18.236,0.0,
764,07/11/22 04:21:30  PM,18.140,32.3,
765,07/11/22 04:22:00  PM,18.140,312.2,
766,07/11/22 04:22:30  PM,17.950,183.0,
767,07/11/22 04:23:00  PM,17.665,312.2,
768,07/11/22 04:23:30  PM,17.379,419.8,
769,07/11/22 04:24:00  PM,17.189,236.8,
770,07/11/22 04:24:30  PM,16.903,312.2,
771,07/11/22 04:25:00  PM,16.713,279.9,
772,07/11/22 04:25:30  PM,16.523,226.0,
773,07/11/22 04:26:00  PM,16.332,333.7,
774,07/11/22 04:26:30  PM,16.237,807.3,
775,07/11/22 04:27:00  PM,16.427,1980.6,
776,07/11/22 04:27:30  PM,16.808,1550.0,
777,07/11/22 04:28:00  PM,17.189,2152.8,
778,07/11/22 04:28:30  PM,17.475,484.4,
779,07/11/22 04:29:00  PM,17.570,376.7,
780,07/11/22 04:29:30  PM,17.950,602.8,
781,07/11/22 04:30:00  PM,18.331,2755.6,
782,07/11/22 04:30:30  PM,18.616,355.2,
783,07/11/22 04:31:00  PM,18.806,366.0,
784,07/11/22 04:31:30  PM,18.806,527.4,
785,07/11/22 04:32:00  PM,18.711,559.7,
786,07/11/22 04:32:30  PM,18.711,613.5,
787,07/11/22 04:33:00  PM,18.616,818.1,
788,07/11/22 04:33:30  PM,18.426,398.3,
789,07/11/22 04:34:00  PM,18.331,419.8,
790,07/11/22 04:34:30  PM,18.236,398.3,
791,07/11/22 04:35:00  PM,18.236,1550.0,
792,07/11/22 04:35:30  PM,18.331,387.5,
793,07/11/22 04:36:00  PM,18.426,1894.5,
794,07/11/22 04:36:30  PM,18.711,484.4,
795,07/11/22 04:37:00  PM,18.806,1356.3,
796,07/11/22 04:37:30  PM,18.996,721.2,
797,07/11/22 04:38:00  PM,18.996,398.3,
798,07/11/22 04:38:30  PM,18.901,355.2,
799,07/11/22 04:39:00  PM,18.806,301.4,
800,07/11/22 04:39:30  PM,18.711,43.1,
801,07/11/22 04:40:00  PM,18.521,75.3,
802,07/11/22 04:40:30  PM,18.236,312.2,
803,07/11/22 04:41:00  PM,18.140,1722.2,
804,07/11/22 04:41:30  PM,17.950,10.8,
805,07/11/22 04:42:00  PM,17.855,10.8,
806,07/11/22 04:42:30  PM,17.855,21.5,
807,07/11/22 04:43:00  PM,17.855,839.6,
808,07/11/22 04:43:30  PM,17.855,1022.6,
809,07/11/22 04:44:00  PM,17.855,645.8,
810,07/11/22 04:44:30  PM,17.855,10.8,
811,07/11/22 04:45:00  PM,17.855,10.8,
812,07/11/22 04:45:30  PM,17.950,1808.3,
813,07/11/22 04:46:00  PM,18.045,452.1,
814,07/11/22 04:46:30  PM,18.236,10.8,
815,07/11/22 04:47:00  PM,18.331,0.0,
816,07/11/22 04:47:30  PM,18.331,2152.8,
817,07/11/22 04:48:00  PM,18.426,1087.2,
818,07/11/22 04:48:30  PM,18.616,2238.9,
819,07/11/22 04:49:00  PM,18.806,0.0,
820,07/11/22 04:49:30  PM,18.901,1980.6,
821,07/11/22 04:50:00  PM,19.187,2583.4,
822,07/11/22 04:50:30  PM,19.377,129.2,
823,07/11/22 04:51:00  PM,19.567,0.0,
824,07/11/22 04:51:30  PM,19.758,0.0,
825,07/11/22 04:52:00  PM,19.948,0.0,
826,07/11/22 04:52:30  PM,20.138,0.0,
827,07/11/22 04:53:00  PM,20.329,0.0,
828,07/11/22 04:53:30  PM,20.519,172.2,
829,07/11/22 04:54:00  PM,20.805,1894.5,
830,07/11/22 04:54:30  PM,21.091,193.8,
831,07/11/22 04:55:00  PM,21.282,53.8,
832,07/11/22 04:55:30  PM,21.378,0.0,
833,07/11/22 04:56:00  PM,21.378,0.0,
834,07/11/22 04:56:30  PM,21.473,0.0,
835,07/11/22 04:57:00  PM,21.569,0.0,
836,07/11/22 04:57:30  PM,21.664,0.0,
837,07/11/22 04:58:00  PM,21.855,0.0,
838,07/11/22 04:58:30  PM,21.951,0.0,
839,07/11/22 04:59:00  PM,22.046,0.0,
840,07/11/22 04:59:30  PM,22.238,0.0,
841,07/11/22 05:00:00  PM,22.333,0.0,
842,07/11/22 05:00:30  PM,22.525,0.0,
843,07/11/22 05:01:00  PM,22.717,0.0,
844,07/11/22 05:01:30  PM,22.908,0.0,
845,07/11/22 05:02:00  PM,23.100,0.0,
846,07/11/22 05:02:30  PM,23.292,0.0,
847,07/11/22 05:03:00  PM,23.581,1894.5,
848,07/11/22 05:03:30  PM,23.581,0.0,
849,07/11/22 05:04:00  PM,23.581,0.0,
850,07/11/22 05:04:30  PM,23.677,0.0,
851,07/11/22 05:05:00  PM,23.677,0.0,
852,07/11/22 05:05:30  PM,23.677,0.0,
853,07/11/22 05:06:00  PM,23.677,0.0,
854,07/11/22 05:06:30  PM,23.677,0.0,
855,07/11/22 05:07:00  PM,23.677,0.0,
856,07/11/22 05:07:30  PM,23.677,0.0,
857,07/11/22 05:08:00  PM,23.581,0.0,
858,07/11/22 05:08:30  PM,23.581,0.0,
859,07/11/22 05:09:00  PM,23.581,0.0,
860,07/11/22 05:09:30  PM,23.581,0.0,
861,07/11/22 05:10:00  PM,23.581,0.0,
862,07/11/22 05:10:30  PM,23.581,0.0,
863,07/11/22 05:11:00  PM,23.677,0.0,
864,07/11/22 05:11:30  PM,23.677,0.0,
865,07/11/22 05:12:00  PM,23.773,0.0,
866,07/11/22 05:12:30  PM,23.869,0.0,
867,07/11/22 05:13:00  PM,23.869,0.0,
868,07/11/22 05:13:30  PM,23.966,0.0,
869,07/11/22 05:14:00  PM,24.062,0.0,
870,07/11/22 05:14:30  PM,24.062,0.0,
871,07/11/22 05:15:00  PM,24.158,0.0,
872,07/11/22 05:15:30  PM,24.158,0.0,
873,07/11/22 05:16:00  PM,24.255,0.0,
874,07/11/22 05:16:30  PM,24.255,0.0,
875,07/11/22 05:17:00  PM,24.351,0.0,
876,07/11/22 05:17:30  PM,24.351,0.0,
877,07/11/22 05:18:00  PM,24.448,0.0,
878,07/11/22 05:18:30  PM,24.545,0.0,
879,07/11/22 05:19:00  PM,24.641,0.0,
880,07/11/22 05:19:30  PM,24.738,0.0,
881,07/11/22 05:20:00  PM,24.835,0.0,
882,07/11/22 05:20:30  PM,24.931,0.0,
883,07/11/22 05:21:00  PM,24.931,0.0,
884,07/11/22 05:21:30  PM,25.028,0.0,
885,07/11/22 05:22:00  PM,25.125,0.0,
886,07/11/22 05:22:30  PM,25.125,0.0,
887,07/11/22 05:23:00  PM,25.222,0.0,
888,07/11/22 05:23:30  PM,25.222,0.0,
889,07/11/22 05:24:00  PM,25.222,0.0,
890,07/11/22 05:24:30  PM,25.319,0.0,
891,07/11/22 05:25:00  PM,25.319,0.0,
892,07/11/22 05:25:30  PM,25.416,0.0,
893,07/11/22 05:26:00  PM,25.416,0.0,
894,07/11/22 05:26:30  PM,25.416,0.0,
895,07/11/22 05:27:00  PM,25.416,0.0,
896,07/11/22 05:27:30  PM,25.416,0.0,
897,07/11/22 05:28:00  PM,25.416,0.0,
898,07/11/22 05:28:30  PM,25.416,0.0,
899,07/11/22 05:29:00  PM,25.416,0.0,
900,07/11/22 05:29:30  PM,25.416,0.0,
901,07/11/22 05:30:00  PM,25.416,0.0,
902,07/11/22 05:30:30  PM,25.319,0.0,
903,07/11/22 05:31:00  PM,25.319,0.0,
904,07/11/22 05:31:30  PM,25.222,0.0,
905,07/11/22 05:32:00  PM,25.222,0.0,
906,07/11/22 05:32:30  PM,25.222,0.0,
907,07/11/22 05:33:00  PM,25.125,0.0,
908,07/11/22 05:33:30  PM,25.125,0.0,
909,07/11/22 05:34:00  PM,25.125,0.0,
910,07/11/22 05:34:30  PM,25.028,0.0,
911,07/11/22 05:35:00  PM,24.931,0.0,
912,07/11/22 05:35:30  PM,24.931,0.0,
913,07/11/22 05:36:00  PM,24.835,0.0,
914,07/11/22 05:36:30  PM,24.738,0.0,
915,07/11/22 05:37:00  PM,24.641,0.0,
916,07/11/22 05:37:30  PM,24.545,0.0,
917,07/11/22 05:38:00  PM,24.545,0.0,
918,07/11/22 05:38:30  PM,24.448,0.0,
919,07/11/22 05:39:00  PM,24.448,0.0,
920,07/11/22 05:39:30  PM,24.351,0.0,
921,07/11/22 05:40:00  PM,24.351,0.0,
922,07/11/22 05:40:30  PM,24.255,0.0,
923,07/11/22 05:41:00  PM,24.255,0.0,
924,07/11/22 05:41:30  PM,24.158,0.0,
925,07/11/22 05:42:00  PM,24.062,0.0,
926,07/11/22 05:42:30  PM,23.966,0.0,
927,07/11/22 05:43:00  PM,23.966,0.0,
928,07/11/22 05:43:30  PM,23.966,0.0,
929,07/11/22 05:44:00  PM,23.869,0.0,
930,07/11/22 05:44:30  PM,23.869,0.0,
931,07/11/22 05:45:00  PM,23.869,0.0,
932,07/11/22 05:45:30  PM,23.773,0.0,
933,07/11/22 05:46:00  PM,23.773,0.0,
934,07/11/22 05:46:30  PM,23.773,53.8,
935,07/11/22 05:47:00  PM,23.581,0.0,
936,07/11/22 05:47:30  PM,23.484,0.0,
937,07/11/22 05:48:00  PM,23.388,0.0,
938,07/11/22 05:48:30  PM,23.292,0.0,
939,07/11/22 05:49:00  PM,23.292,0.0,
940,07/11/22 05:49:30  PM,23.196,0.0,
941,07/11/22 05:50:00  PM,23.196,0.0,
942,07/11/22 05:50:30  PM,23.100,0.0,
943,07/11/22 05:51:00  PM,23.100,161.5,
944,07/11/22 05:51:30  PM,23.004,0.0,
945,07/11/22 05:52:00  PM,22.908,215.3,
946,07/11/22 05:52:30  PM,22.812,1377.8,
947,07/11/22 05:53:00  PM,22.908,1011.8,
948,07/11/22 05:53:30  PM,23.004,312.2,
949,07/11/22 05:54:00  PM,23.100,193.8,
950,07/11/22 05:54:30  PM,23.100,462.9,
951,07/11/22 05:55:00  PM,23.196,430.6,
952,07/11/22 05:55:30  PM,23.388,441.3,
953,07/11/22 05:56:00  PM,23.484,441.3,
954,07/11/22 05:56:30  PM,23.581,430.6,
955,07/11/22 05:57:00  PM,23.677,387.5,
956,07/11/22 05:57:30  PM,23.869,409.0,
957,07/11/22 05:58:00  PM,23.966,441.3,
958,07/11/22 05:58:30  PM,24.062,441.3,
959,07/11/22 05:59:00  PM,24.158,441.3,
960,07/11/22 05:59:30  PM,24.255,441.3,
961,07/11/22 06:00:00  PM,24.351,441.3,
962,07/11/22 06:00:30  PM,24.448,430.6,
963,07/11/22 06:01:00  PM,24.545,430.6,
964,07/11/22 06:01:30  PM,24.641,441.3,
965,07/11/22 06:02:00  PM,24.738,452.1,
966,07/11/22 06:02:30  PM,24.738,452.1,
967,07/11/22 06:03:00  PM,24.835,452.1,
968,07/11/22 06:03:30  PM,24.931,430.6,
969,07/11/22 06:04:00  PM,25.028,441.3,
970,07/11/22 06:04:30  PM,25.125,484.4,
971,07/11/22 06:05:00  PM,25.222,484.4,
972,07/11/22 06:05:30  PM,25.319,484.4,
973,07/11/22 06:06:00  PM,25.416,484.4,
974,07/11/22 06:06:30  PM,25.513,484.4,
975,07/11/22 06:07:00  PM,25.610,484.4,
976,07/11/22 06:07:30  PM,25.610,473.6,
977,07/11/22 06:08:00  PM,25.708,473.6,
978,07/11/22 06:08:30  PM,25.708,473.6,
979,07/11/22 06:09:00  PM,25.805,473.6,
980,07/11/22 06:09:30  PM,25.902,473.6,
981,07/11/22 06:10:00  PM,26.000,473.6,
982,07/11/22 06:10:30  PM,26.097,462.9,
983,07/11/22 06:11:00  PM,26.097,473.6,
984,07/11/22 06:11:30  PM,26.195,462.9,
985,07/11/22 06:12:00  PM,26.292,473.6,
986,07/11/22 06:12:30  PM,26.488,172.2,
987,07/11/22 06:13:00  PM,26.488,0.0,
988,07/11/22 06:13:30  PM,26.488,0.0,
989,07/11/22 06:14:00  PM,26.585,0.0,
990,07/11/22 06:14:30  PM,26.585,0.0,
991,07/11/22 06:15:00  PM,26.585,0.0,
992,07/11/22 06:15:30  PM,26.683,0.0,
993,07/11/22 06:16:00  PM,26.781,0.0,
994,07/11/22 06:16:30  PM,26.977,0.0,
995,07/11/22 06:17:00  PM,27.075,0.0,
996,07/11/22 06:17:30  PM,27.173,0.0,
997,07/11/22 06:18:00  PM,27.272,0.0,
998,07/11/22 06:18:30  PM,27.370,0.0,
999,07/11/22 06:19:00  PM,27.468,0.0,
1000,07/11/22 06:19:30  PM,27.468,0.0,
1001,07/11/22 06:20:00  PM,27.468,0.0,
1002,07/11/22 06:20:30  PM,27.468,0.0,
1003,07/11/22 06:21:00  PM,27.468,0.0,
1004,07/11/22 06:21:30  PM,27.468,0.0,
1005,07/11/22 06:22:00  PM,27.567,0.0,
1006,07/11/22 06:22:30  PM,27.567,0.0,
1007,07/11/22 06:23:00  PM,27.665,0.0,
1008,07/11/22 06:23:30  PM,27.665,0.0,
1009,07/11/22 06:24:00  PM,27.764,0.0,
1010,07/11/22 06:24:30  PM,27.862,0.0,
1011,07/11/22 06:25:00  PM,27.862,0.0,
1012,07/11/22 06:25:30  PM,27.961,0.0,
1013,07/11/22 06:26:00  PM,28.060,0.0,
1014,07/11/22 06:26:30  PM,28.060,0.0,
1015,07/11/22 06:27:00  PM,28.060,0.0,
1016,07/11/22 06:27:30  PM,28.159,0.0,
1017,07/11/22 06:28:00  PM,28.159,0.0,
1018,07/11/22 06:28:30  PM,28.159,0.0,
1019,07/11/22 06:29:00  PM,28.258,0.0,
1020,07/11/22 06:29:30  PM,28.258,0.0,
1021,07/11/22 06:30:00  PM,28.258,0.0,
1022,07/11/22 06:30:30  PM,28.258,0.0,
1023,07/11/22 06:31:00  PM,28.258,0.0,
1024,07/11/22 06:31:30  PM,28.357,0.0,
1025,07/11/22 06:32:00  PM,28.357,0.0,
1026,07/11/22 06:32:30  PM,28.357,0.0,
1027,07/11/22 06:33:00  PM,28.357,0.0,
1028,07/11/22 06:33:30  PM,28.357,0.0,
1029,07/11/22 06:34:00  PM,28.357,0.0,
1030,07/11/22 06:34:30  PM,28.357,0.0,
1031,07/11/22 06:35:00  PM,28.357,0.0,
1032,07/11/22 06:35:30  PM,28.456,0.0,
1033,07/11/22 06:36:00  PM,28.456,0.0,
1034,07/11/22 06:36:30  PM,28.456,0.0,
1035,07/11/22 06:37:00  PM,28.456,0.0,
1036,07/11/22 06:37:30  PM,28.456,0.0,
1037,07/11/22 06:38:00  PM,28.456,0.0,
