"Plot Title: IRGA_LightMeasure"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553056, SEN S/N: 20553056)","Intensity, Lux (LGR S/N: 20553056, SEN S/N: 20553056)","Coupler Attached (LGR S/N: 20553056)","Host Connected (LGR S/N: 20553056)","Stopped (LGR S/N: 20553056)","End Of File (LGR S/N: 20553056)"
102,07/27/22 10:50:30  AM,27.665,3100.0,,,,
103,07/27/22 10:51:00  AM,27.764,5166.7,,,,
104,07/27/22 10:51:30  AM,27.862,3100.0,,,,
105,07/27/22 10:52:00  AM,28.258,5511.1,,,,
106,07/27/22 10:52:30  AM,28.555,6200.0,,,,
107,07/27/22 10:53:00  AM,28.853,19977.9,,,,
108,07/27/22 10:53:30  AM,29.252,9300.1,,,,
109,07/27/22 10:54:00  AM,29.552,13089.0,,,,
110,07/27/22 10:54:30  AM,29.752,5166.7,,,,
111,07/27/22 10:55:00  AM,29.953,14466.8,,,,
112,07/27/22 10:55:30  AM,30.054,5166.7,,,,
113,07/27/22 10:56:00  AM,30.154,5511.1,,,,
114,07/27/22 10:56:30  AM,30.054,6200.0,,,,
115,07/27/22 10:57:00  AM,30.054,5166.7,,,,
116,07/27/22 10:57:30  AM,30.154,8611.2,,,,
117,07/27/22 10:58:00  AM,30.054,3272.2,,,,
118,07/27/22 10:58:30  AM,30.054,4305.6,,,,
119,07/27/22 10:59:00  AM,30.054,6544.5,,,,
120,07/27/22 10:59:30  AM,30.054,7233.4,,,,
121,07/27/22 11:00:00  AM,30.054,7577.8,,,,
122,07/27/22 11:00:30  AM,30.154,7577.8,,,,
123,07/27/22 11:01:00  AM,30.154,2152.8,,,,
124,07/27/22 11:01:30  AM,30.054,3961.1,,,,
125,07/27/22 11:02:00  AM,30.054,2927.8,,,,
126,07/27/22 11:02:30  AM,30.255,24800.2,,,,
127,07/27/22 11:03:00  AM,29.853,26178.0,,,,
128,07/27/22 11:03:30  AM,30.457,74400.5,,,,
129,07/27/22 11:04:00  AM,31.064,82667.2,,,,
130,07/27/22 11:04:30  AM,30.963,85422.8,,,,
131,07/27/22 11:05:00  AM,30.659,85422.8,,,,
132,07/27/22 11:05:30  AM,27.370,1184.0,,,,
133,07/27/22 11:06:00  AM,25.902,1550.0,,,,
134,07/27/22 11:06:30  AM,24.835,1550.0,,,,
135,07/27/22 11:07:00  AM,23.966,484.4,,,,
136,07/27/22 11:07:30  AM,23.196,1894.5,,,,
137,07/27/22 11:08:00  AM,22.525,1722.2,,,,
138,07/27/22 11:08:30  AM,21.855,1722.2,,,,
139,07/27/22 11:09:00  AM,21.282,0.0,,,,
140,07/27/22 11:09:30  AM,20.805,2325.0,,,,
141,07/27/22 11:10:00  AM,20.519,2066.7,,,,
142,07/27/22 11:10:30  AM,20.234,0.0,,,,
143,07/27/22 11:11:00  AM,20.234,2066.7,,,,
144,07/27/22 11:11:30  AM,20.138,322.9,,,,
145,07/27/22 11:12:00  AM,20.329,63378.2,,,,
146,07/27/22 11:12:30  AM,20.615,63378.2,,,,
147,07/27/22 11:13:00  AM,20.519,63378.2,,,,
148,07/27/22 11:13:30  AM,20.329,63378.2,,,,
149,07/27/22 11:14:00  AM,20.138,63378.2,,,,
150,07/27/22 11:14:30  AM,19.758,484.4,,,,
151,07/27/22 11:15:00  AM,20.043,484.4,,,,
152,07/27/22 11:15:30  AM,20.329,538.2,,,,
153,07/27/22 11:16:00  AM,20.615,193.8,,,,
154,07/27/22 11:16:30  AM,20.996,1808.3,,,,
155,07/27/22 11:17:00  AM,21.760,1722.2,,,,
156,07/27/22 11:17:30  AM,22.525,1808.3,,,,
157,07/27/22 11:18:00  AM,23.484,1894.5,,,,
158,07/27/22 11:18:30  AM,24.351,1894.5,,,,
159,07/27/22 11:19:00  AM,25.222,279.9,,,,
160,07/27/22 11:19:30  AM,25.902,2066.7,,,,
161,07/27/22 11:20:00  AM,26.488,1463.9,,,,
162,07/27/22 11:20:30  AM,26.879,925.7,,,,
163,07/27/22 11:21:00  AM,27.075,441.3,,,,
164,07/27/22 11:21:30  AM,27.075,1550.0,,,,
165,07/27/22 11:22:00  AM,27.370,1722.2,,,,
166,07/27/22 11:22:30  AM,27.665,2152.8,,,,
167,07/27/22 11:23:00  AM,27.961,1377.8,,,,
168,07/27/22 11:23:30  AM,29.352,148801.0,,,,
169,07/27/22 11:24:00  AM,29.752,148801.0,,,,
170,07/27/22 11:24:30  AM,29.552,148801.0,,,,
171,07/27/22 11:25:00  AM,28.953,148801.0,,,,
172,07/27/22 11:25:30  AM,28.159,3100.0,,,,
173,07/27/22 11:26:00  AM,26.585,9300.1,,,,
174,07/27/22 11:26:30  AM,26.195,1259.4,,,,
175,07/27/22 11:27:00  AM,26.097,1808.3,,,,
176,07/27/22 11:27:30  AM,26.097,1636.1,,,,
177,07/27/22 11:28:00  AM,26.097,5166.7,,,,
178,07/27/22 11:28:30  AM,26.195,6200.0,,,,
179,07/27/22 11:29:00  AM,26.195,5511.1,,,,
180,07/27/22 11:29:30  AM,26.292,355.2,,,,
181,07/27/22 11:30:00  AM,26.488,0.0,,,,
182,07/27/22 11:30:30  AM,27.075,10333.4,,,,
183,07/27/22 11:31:00  AM,27.665,11022.3,,,,
184,07/27/22 11:31:30  AM,28.258,11711.2,,,,
185,07/27/22 11:32:00  AM,28.853,5511.1,,,,
186,07/27/22 11:32:30  AM,29.552,12400.1,,,,
187,07/27/22 11:33:00  AM,30.255,11022.3,,,,
188,07/27/22 11:33:30  AM,30.760,2755.6,,,,
189,07/27/22 11:34:00  AM,31.268,10333.4,,,,
190,07/27/22 11:34:30  AM,31.880,9644.5,,,,
191,07/27/22 11:35:00  AM,32.497,5511.1,,,,
192,07/27/22 11:35:30  AM,32.911,9644.5,,,,
193,07/27/22 11:36:00  AM,33.326,4650.0,,,,
194,07/27/22 11:36:30  AM,33.743,10333.4,,,,
195,07/27/22 11:37:00  AM,34.163,10333.4,,,,
196,07/27/22 11:37:30  AM,34.479,13089.0,,,,
197,07/27/22 11:38:00  AM,34.903,11022.3,,,,
198,07/27/22 11:38:30  AM,35.009,904.2,,,,
199,07/27/22 11:39:00  AM,35.115,5166.7,,,,
200,07/27/22 11:39:30  AM,35.115,4477.8,,,,
201,07/27/22 11:40:00  AM,35.115,4305.6,,,,
202,07/27/22 11:40:30  AM,35.009,947.2,,,,
203,07/27/22 11:41:00  AM,34.796,990.3,,,,
204,07/27/22 11:41:30  AM,34.585,5166.7,,,,
205,07/27/22 11:42:00  AM,34.163,968.8,,,,
206,07/27/22 11:42:30  AM,33.848,4305.6,,,,
207,07/27/22 11:43:00  AM,33.326,1722.2,,,,
208,07/27/22 11:43:30  AM,32.911,5166.7,,,,
209,07/27/22 11:44:00  AM,32.600,2152.8,,,,
210,07/27/22 11:44:30  AM,32.291,7233.4,,,,
211,07/27/22 11:45:00  AM,31.983,1808.3,,,,
212,07/27/22 11:45:30  AM,31.676,11022.3,,,,
213,07/27/22 11:46:00  AM,31.472,1722.2,,,,
214,07/27/22 11:46:30  AM,31.370,1550.0,,,,
215,07/27/22 11:47:00  AM,31.370,7577.8,,,,
216,07/27/22 11:47:30  AM,31.370,8611.2,,,,
217,07/27/22 11:48:00  AM,31.472,2497.2,,,,
218,07/27/22 11:48:30  AM,31.370,79911.6,,,,
219,07/27/22 11:49:00  AM,29.953,79911.6,,,,
220,07/27/22 11:49:30  AM,28.754,79911.6,,,,
221,07/27/22 11:50:00  AM,27.567,77156.1,,,,
222,07/27/22 11:50:30  AM,26.390,2411.1,,,,
223,07/27/22 11:51:00  AM,26.097,2927.8,,,,
224,07/27/22 11:51:30  AM,26.390,2238.9,,,,
225,07/27/22 11:52:00  AM,26.781,1808.3,,,,
226,07/27/22 11:52:30  AM,27.173,1636.1,,,,
227,07/27/22 11:53:00  AM,27.567,1636.1,,,,
228,07/27/22 11:53:30  AM,27.862,1377.8,,,,
229,07/27/22 11:54:00  AM,28.159,1636.1,,,,
230,07/27/22 11:54:30  AM,28.555,2152.8,,,,
231,07/27/22 11:55:00  AM,28.953,172.2,,,,
232,07/27/22 11:55:30  AM,29.352,1894.5,,,,
233,07/27/22 11:56:00  AM,29.552,1722.2,,,,
234,07/27/22 11:56:30  AM,29.853,1808.3,,,,
235,07/27/22 11:57:00  AM,29.953,312.2,,,,
236,07/27/22 11:57:30  AM,30.054,1636.1,,,,
237,07/27/22 11:58:00  AM,30.154,1463.9,,,,
238,07/27/22 11:58:30  AM,30.457,1894.5,,,,
239,07/27/22 11:59:00  AM,30.862,2411.1,,,,
240,07/27/22 11:59:30  AM,31.370,1636.1,,,,
241,07/27/22 12:00:00  PM,31.880,1722.2,,,,
242,07/27/22 12:00:30  PM,32.704,115734.1,,,,
243,07/27/22 12:01:00  PM,32.394,115734.1,,,,
244,07/27/22 12:01:30  PM,31.676,110223.0,,,,
245,07/27/22 12:02:00  PM,30.760,99200.7,,,,
246,07/27/22 12:02:30  PM,29.652,1463.9,,,,
247,07/27/22 12:03:00  PM,29.352,1722.2,,,,
248,07/27/22 12:03:30  PM,29.552,1162.5,,,,
249,07/27/22 12:04:00  PM,29.752,2238.9,,,,
250,07/27/22 12:04:30  PM,30.356,121245.2,,,,
251,07/27/22 12:05:00  PM,30.054,126756.4,,,,
252,07/27/22 12:05:30  PM,29.053,132267.5,,,,
253,07/27/22 12:06:00  PM,27.961,132267.5,,,,
254,07/27/22 12:06:30  PM,26.977,126756.4,,,,
255,07/27/22 12:07:00  PM,26.195,2066.7,,,,
256,07/27/22 12:07:30  PM,26.292,1722.2,,,,
257,07/27/22 12:08:00  PM,26.585,2411.1,,,,
258,07/27/22 12:08:30  PM,26.879,1065.6,,,,
259,07/27/22 12:09:00  PM,27.370,1054.9,,,,
260,07/27/22 12:09:30  PM,27.961,1894.5,,,,
261,07/27/22 12:10:00  PM,28.555,1808.3,,,,
262,07/27/22 12:10:30  PM,29.152,2152.8,,,,
263,07/27/22 12:11:00  PM,29.752,1636.1,,,,
264,07/27/22 12:11:30  PM,30.255,2066.7,,,,
265,07/27/22 12:12:00  PM,30.659,398.3,,,,
266,07/27/22 12:12:30  PM,31.064,2497.2,,,,
267,07/27/22 12:13:00  PM,31.166,2583.4,,,,
268,07/27/22 12:13:30  PM,31.064,419.8,,,,
269,07/27/22 12:14:00  PM,31.064,1808.3,,,,
270,07/27/22 12:14:30  PM,31.064,462.9,,,,
271,07/27/22 12:15:00  PM,31.064,527.4,,,,
272,07/27/22 12:15:30  PM,30.862,419.8,,,,
273,07/27/22 12:16:00  PM,30.760,10333.4,,,,
274,07/27/22 12:16:30  PM,30.558,71644.9,,,,
275,07/27/22 12:17:00  PM,29.552,71644.9,,,,
276,07/27/22 12:17:30  PM,28.456,71644.9,,,,
277,07/27/22 12:18:00  PM,27.567,71644.9,,,,
278,07/27/22 12:18:30  PM,26.585,71644.9,,,,
279,07/27/22 12:19:00  PM,25.610,1151.7,,,,
280,07/27/22 12:19:30  PM,25.319,1324.0,,,,
281,07/27/22 12:20:00  PM,25.416,1108.7,,,,
282,07/27/22 12:20:30  PM,25.708,1345.5,,,,
283,07/27/22 12:21:00  PM,26.097,419.8,,,,
284,07/27/22 12:21:30  PM,26.585,1205.6,,,,
285,07/27/22 12:22:00  PM,27.370,958.0,,,,
286,07/27/22 12:22:30  PM,28.060,1291.7,,,,
287,07/27/22 12:23:00  PM,28.853,1216.3,,,,
288,07/27/22 12:23:30  PM,29.652,1291.7,,,,
289,07/27/22 12:24:00  PM,30.356,2583.4,,,,
290,07/27/22 12:24:30  PM,30.760,516.7,,,,
291,07/27/22 12:25:00  PM,30.963,333.7,,,,
292,07/27/22 12:25:30  PM,30.963,807.3,,,,
293,07/27/22 12:26:00  PM,30.862,290.6,,,,
294,07/27/22 12:26:30  PM,30.558,1808.3,,,,
295,07/27/22 12:27:00  PM,30.154,193.8,,,,
296,07/27/22 12:27:30  PM,29.853,2066.7,,,,
297,07/27/22 12:28:00  PM,29.752,1463.9,,,,
298,07/27/22 12:28:30  PM,29.652,1022.6,,,,
299,07/27/22 12:29:00  PM,29.552,2238.9,,,,
300,07/27/22 12:29:30  PM,30.054,126756.4,,,,
301,07/27/22 12:30:00  PM,29.953,126756.4,,,,
302,07/27/22 12:30:30  PM,29.352,121245.2,,,,
303,07/27/22 12:31:00  PM,28.555,110223.0,,,,
304,07/27/22 12:31:30  PM,27.468,110223.0,,,,
305,07/27/22 12:32:00  PM,26.390,14466.8,,,,
306,07/27/22 12:32:30  PM,26.000,10333.4,,,,
307,07/27/22 12:33:00  PM,26.097,10333.4,,,,
308,07/27/22 12:33:30  PM,26.292,13089.0,,,,
309,07/27/22 12:34:00  PM,26.585,7577.8,,,,
310,07/27/22 12:34:30  PM,26.977,8266.7,,,,
311,07/27/22 12:35:00  PM,27.370,8611.2,,,,
312,07/27/22 12:35:30  PM,27.665,8611.2,,,,
313,07/27/22 12:36:00  PM,27.961,7577.8,,,,
