"Plot Title: IRGA_LightMeasure"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553056, SEN S/N: 20553056)","Intensity, Lux (LGR S/N: 20553056, SEN S/N: 20553056)","Coupler Detached (LGR S/N: 20553056)","Coupler Attached (LGR S/N: 20553056)","Host Connected (LGR S/N: 20553056)","Stopped (LGR S/N: 20553056)","End Of File (LGR S/N: 20553056)"
434,07/26/22 12:36:00  PM,26.292,441.3,,,,,
435,07/26/22 12:36:30  PM,26.292,441.3,,,,,
436,07/26/22 12:37:00  PM,26.292,452.1,,,,,
437,07/26/22 12:37:30  PM,26.390,430.6,,,,,
438,07/26/22 12:38:00  PM,26.390,430.6,,,,,
439,07/26/22 12:38:30  PM,26.488,430.6,,,,,
440,07/26/22 12:39:00  PM,26.488,419.8,,,,,
441,07/26/22 12:39:30  PM,26.488,312.2,,,,,
442,07/26/22 12:40:00  PM,26.488,430.6,,,,,
443,07/26/22 12:40:30  PM,26.488,430.6,,,,,
444,07/26/22 12:41:00  PM,26.488,430.6,,,,,
445,07/26/22 12:41:30  PM,26.488,322.9,,,,,
446,07/26/22 12:42:00  PM,26.488,21.5,,,,,
447,07/26/22 12:42:30  PM,26.585,32.3,,,,,
448,07/26/22 12:43:00  PM,26.585,21.5,,,,,
449,07/26/22 12:43:30  PM,26.683,21.5,,,,,
450,07/26/22 12:44:00  PM,26.781,193.8,,,,,
451,07/26/22 12:44:30  PM,26.781,172.2,,,,,
452,07/26/22 12:45:00  PM,26.781,484.4,,,,,
453,07/26/22 12:45:30  PM,26.781,64.6,,,,,
454,07/26/22 12:46:00  PM,26.781,21.5,,,,,
455,07/26/22 12:46:30  PM,26.781,355.2,,,,,
456,07/26/22 12:47:00  PM,26.879,21.5,,,,,
457,07/26/22 12:47:30  PM,26.977,53.8,,,,,
458,07/26/22 12:48:00  PM,26.977,75.3,,,,,
459,07/26/22 12:48:30  PM,27.075,53.8,,,,,
460,07/26/22 12:49:00  PM,27.075,64.6,,,,,
461,07/26/22 12:49:30  PM,26.977,75.3,,,,,
462,07/26/22 12:50:00  PM,26.977,86.1,,,,,
463,07/26/22 12:50:30  PM,27.075,32.3,,,,,
464,07/26/22 12:51:00  PM,27.173,32.3,,,,,
465,07/26/22 12:51:30  PM,27.173,129.2,,,,,
466,07/26/22 12:52:00  PM,27.272,43.1,,,,,
467,07/26/22 12:52:30  PM,27.370,32.3,,,,,
468,07/26/22 12:53:00  PM,27.370,21.5,,,,,
469,07/26/22 12:53:30  PM,27.468,107.6,,,,,
470,07/26/22 12:54:00  PM,27.272,107.6,,,,,
471,07/26/22 12:54:30  PM,27.173,107.6,,,,,
472,07/26/22 12:55:00  PM,26.879,96.9,,,,,
473,07/26/22 12:55:30  PM,26.585,107.6,,,,,
474,07/26/22 12:56:00  PM,26.390,118.4,,,,,
475,07/26/22 12:56:30  PM,26.195,96.9,,,,,
476,07/26/22 12:57:00  PM,26.000,64.6,,,,,
477,07/26/22 12:57:30  PM,25.902,75.3,,,,,
478,07/26/22 12:58:00  PM,25.902,53.8,,,,,
479,07/26/22 12:58:30  PM,25.902,53.8,,,,,
480,07/26/22 12:59:00  PM,25.902,64.6,,,,,
481,07/26/22 12:59:30  PM,25.902,129.2,,,,,
482,07/26/22 01:00:00  PM,25.805,129.2,,,,,
483,07/26/22 01:00:30  PM,25.805,150.7,,,,,
484,07/26/22 01:01:00  PM,25.708,107.6,,,,,
485,07/26/22 01:01:30  PM,25.708,183.0,,,,,
486,07/26/22 01:02:00  PM,25.708,1722.2,,,,,
487,07/26/22 01:02:30  PM,26.000,688.9,,,,,
488,07/26/22 01:03:00  PM,26.488,86.1,,,,,
489,07/26/22 01:03:30  PM,26.781,172.2,,,,,
490,07/26/22 01:04:00  PM,27.173,1894.5,,,,,
491,07/26/22 01:04:30  PM,27.567,2325.0,,,,,
492,07/26/22 01:05:00  PM,28.060,839.6,,,,,
493,07/26/22 01:05:30  PM,28.357,1463.9,,,,,
494,07/26/22 01:06:00  PM,28.555,2238.9,,,,,
495,07/26/22 01:06:30  PM,28.853,419.8,,,,,
496,07/26/22 01:07:00  PM,28.853,279.9,,,,,
497,07/26/22 01:07:30  PM,28.754,398.3,,,,,
498,07/26/22 01:08:00  PM,28.555,452.1,,,,,
499,07/26/22 01:08:30  PM,28.456,484.4,,,,,
500,07/26/22 01:09:00  PM,28.357,2497.2,,,,,
501,07/26/22 01:09:30  PM,28.456,495.1,,,,,
502,07/26/22 01:10:00  PM,28.357,430.6,,,,,
503,07/26/22 01:10:30  PM,28.258,419.8,,,,,
504,07/26/22 01:11:00  PM,28.159,2411.1,,,,,
505,07/26/22 01:11:30  PM,28.258,3100.0,,,,,
506,07/26/22 01:12:00  PM,28.357,2066.7,,,,,
507,07/26/22 01:12:30  PM,28.456,1151.7,,,,,
508,07/26/22 01:13:00  PM,28.853,74400.5,,,,,
509,07/26/22 01:13:30  PM,28.357,77156.1,,,,,
510,07/26/22 01:14:00  PM,27.173,74400.5,,,,,
511,07/26/22 01:14:30  PM,26.195,74400.5,,,,,
512,07/26/22 01:15:00  PM,25.708,74400.5,,,,,
513,07/26/22 01:15:30  PM,24.641,1550.0,,,,,
514,07/26/22 01:16:00  PM,24.062,419.8,,,,,
515,07/26/22 01:16:30  PM,23.869,1345.5,,,,,
516,07/26/22 01:17:00  PM,23.869,699.7,,,,,
517,07/26/22 01:17:30  PM,24.062,1227.1,,,,,
518,07/26/22 01:18:00  PM,24.448,2927.8,,,,,
519,07/26/22 01:18:30  PM,24.448,1001.0,,,,,
520,07/26/22 01:19:00  PM,24.351,322.9,,,,,
521,07/26/22 01:19:30  PM,24.255,473.6,,,,,
522,07/26/22 01:20:00  PM,24.545,484.4,,,,,
523,07/26/22 01:20:30  PM,24.641,2238.9,,,,,
524,07/26/22 01:21:00  PM,24.738,2755.6,,,,,
525,07/26/22 01:21:30  PM,24.835,2497.2,,,,,
526,07/26/22 01:22:00  PM,25.125,1636.1,,,,,
527,07/26/22 01:22:30  PM,25.513,1980.6,,,,,
528,07/26/22 01:23:00  PM,26.000,3100.0,,,,,
529,07/26/22 01:23:30  PM,26.683,126756.4,,,,,
530,07/26/22 01:24:00  PM,26.585,132267.5,,,,,
531,07/26/22 01:24:30  PM,26.292,132267.5,,,,,
532,07/26/22 01:25:00  PM,25.902,132267.5,,,,,
533,07/26/22 01:25:30  PM,25.416,132267.5,,,,,
534,07/26/22 01:26:00  PM,24.641,132267.5,,,,,
535,07/26/22 01:26:30  PM,23.581,4477.8,,,,,
536,07/26/22 01:27:00  PM,23.292,4133.4,,,,,
537,07/26/22 01:27:30  PM,23.484,3788.9,,,,,
538,07/26/22 01:28:00  PM,23.581,1636.1,,,,,
539,07/26/22 01:28:30  PM,23.581,1377.8,,,,,
540,07/26/22 01:29:00  PM,23.677,2927.8,,,,,
541,07/26/22 01:29:30  PM,23.869,2927.8,,,,,
542,07/26/22 01:30:00  PM,24.255,2669.5,,,,,
543,07/26/22 01:30:30  PM,24.351,3100.0,,,,,
544,07/26/22 01:31:00  PM,24.641,215.3,,,,,
545,07/26/22 01:31:30  PM,24.738,183.0,,,,,
546,07/26/22 01:32:00  PM,25.222,2669.5,,,,,
547,07/26/22 01:32:30  PM,25.708,462.9,,,,,
548,07/26/22 01:33:00  PM,26.195,85422.8,,,,,
549,07/26/22 01:33:30  PM,25.708,85422.8,,,,,
550,07/26/22 01:34:00  PM,25.125,85422.8,,,,,
551,07/26/22 01:34:30  PM,24.448,85422.8,,,,,
552,07/26/22 01:35:00  PM,23.677,85422.8,,,,,
553,07/26/22 01:35:30  PM,22.812,775.0,,,,,
554,07/26/22 01:36:00  PM,22.429,1980.6,,,,,
555,07/26/22 01:36:30  PM,22.429,2152.8,,,,,
556,07/26/22 01:37:00  PM,22.621,1980.6,,,,,
557,07/26/22 01:37:30  PM,23.100,3272.2,,,,,
558,07/26/22 01:38:00  PM,23.581,839.6,,,,,
559,07/26/22 01:38:30  PM,23.966,1980.6,,,,,
560,07/26/22 01:39:00  PM,24.158,322.9,,,,,
561,07/26/22 01:39:30  PM,24.255,2411.1,,,,,
562,07/26/22 01:40:00  PM,24.545,2755.6,,,,,
563,07/26/22 01:40:30  PM,24.738,366.0,,,,,
564,07/26/22 01:41:00  PM,24.931,1227.1,,,,,
565,07/26/22 01:41:30  PM,25.125,3444.5,,,,,
566,07/26/22 01:42:00  PM,25.416,2411.1,,,,,
567,07/26/22 01:42:30  PM,25.902,2238.9,,,,,
568,07/26/22 01:43:00  PM,26.488,1636.1,,,,,
569,07/26/22 01:43:30  PM,27.173,2927.8,,,,,
570,07/26/22 01:44:00  PM,27.665,1636.1,,,,,
571,07/26/22 01:44:30  PM,28.060,204.5,,,,,
572,07/26/22 01:45:00  PM,28.060,4133.4,,,,,
573,07/26/22 01:45:30  PM,28.060,3272.2,,,,,
574,07/26/22 01:46:00  PM,27.862,301.4,,,,,
575,07/26/22 01:46:30  PM,27.665,2325.0,,,,,
576,07/26/22 01:47:00  PM,27.764,3100.0,,,,,
577,07/26/22 01:47:30  PM,27.764,3616.7,,,,,
578,07/26/22 01:48:00  PM,27.862,925.7,,,,,
579,07/26/22 01:48:30  PM,27.764,1980.6,,,,,
580,07/26/22 01:49:00  PM,27.665,452.1,,,,,
581,07/26/22 01:49:30  PM,27.567,1356.3,,,,,
582,07/26/22 01:50:00  PM,27.567,495.1,,,,,
583,07/26/22 01:50:30  PM,27.468,3444.5,,,,,
584,07/26/22 01:51:00  PM,27.272,419.8,,,,,
585,07/26/22 01:51:30  PM,26.977,430.6,,,,,
586,07/26/22 01:52:00  PM,26.879,355.2,,,,,
587,07/26/22 01:52:30  PM,26.879,2927.8,,,,,
588,07/26/22 01:53:00  PM,26.879,3100.0,,,,,
589,07/26/22 01:53:30  PM,27.075,2411.1,,,,,
590,07/26/22 01:54:00  PM,27.272,3272.2,,,,,
591,07/26/22 01:54:30  PM,27.370,2325.0,,,,,
592,07/26/22 01:55:00  PM,27.468,452.1,,,,,
593,07/26/22 01:55:30  PM,27.370,947.2,,,,,
594,07/26/22 01:56:00  PM,27.468,1248.6,,,,,
595,07/26/22 01:56:30  PM,27.370,914.9,,,,,
596,07/26/22 01:57:00  PM,27.173,344.4,,,,,
597,07/26/22 01:57:30  PM,26.977,53.8,,,,,
598,07/26/22 01:58:00  PM,26.585,150.7,,,,,
599,07/26/22 01:58:30  PM,26.292,559.7,,,,,
600,07/26/22 01:59:00  PM,26.097,721.2,,,,,
601,07/26/22 01:59:30  PM,25.805,43.1,,,,,
602,07/26/22 02:00:00  PM,25.416,32.3,,,,,
603,07/26/22 02:00:30  PM,25.028,775.0,,,,,
604,07/26/22 02:01:00  PM,24.835,516.7,,,,,
605,07/26/22 02:01:30  PM,24.545,204.5,,,,,
606,07/26/22 02:02:00  PM,24.158,53.8,,,,,
607,07/26/22 02:02:30  PM,23.773,635.1,,,,,
608,07/26/22 02:03:00  PM,23.581,581.3,,,,,
609,07/26/22 02:03:30  PM,23.388,236.8,,,,,
610,07/26/22 02:04:00  PM,23.004,150.7,,,,,
611,07/26/22 02:04:30  PM,22.717,366.0,,,,,
612,07/26/22 02:05:00  PM,22.525,376.7,,,,,
613,07/26/22 02:05:30  PM,22.429,107.6,,,,,
614,07/26/22 02:06:00  PM,22.142,75.3,,,,,
615,07/26/22 02:06:30  PM,21.855,290.6,,,,,
616,07/26/22 02:07:00  PM,21.760,344.4,,,,,
617,07/26/22 02:07:30  PM,21.569,43.1,,,,,
618,07/26/22 02:08:00  PM,21.282,409.0,,,,,
619,07/26/22 02:08:30  PM,21.378,559.7,,,,,
620,07/26/22 02:09:00  PM,21.473,0.0,,,,,
621,07/26/22 02:09:30  PM,21.282,0.0,,,,,
622,07/26/22 02:10:00  PM,21.282,0.0,,,,,
623,07/26/22 02:10:30  PM,21.187,0.0,,,,,
624,07/26/22 02:11:00  PM,21.187,0.0,,,,,
625,07/26/22 02:11:30  PM,21.282,139.9,,,,,
626,07/26/22 02:12:00  PM,21.187,0.0,,,,,
627,07/26/22 02:12:30  PM,21.282,0.0,,,,,
628,07/26/22 02:13:00  PM,21.473,1162.5,,,,,
629,07/26/22 02:13:30  PM,21.760,0.0,,,,,
630,07/26/22 02:14:00  PM,21.951,0.0,,,,,
631,07/26/22 02:14:30  PM,22.142,0.0,,,,,
632,07/26/22 02:15:00  PM,22.333,0.0,,,,,
633,07/26/22 02:15:30  PM,22.429,0.0,,,,,
634,07/26/22 02:16:00  PM,22.621,0.0,,,,,
635,07/26/22 02:16:30  PM,22.812,0.0,,,,,
636,07/26/22 02:17:00  PM,22.908,0.0,,,,,
637,07/26/22 02:17:30  PM,23.004,0.0,,,,,
638,07/26/22 02:18:00  PM,23.100,0.0,,,,,
639,07/26/22 02:18:30  PM,23.196,0.0,,,,,
640,07/26/22 02:19:00  PM,23.388,0.0,,,,,
641,07/26/22 02:19:30  PM,23.581,0.0,,,,,
642,07/26/22 02:20:00  PM,23.869,0.0,,,,,
643,07/26/22 02:20:30  PM,24.255,0.0,,,,,
644,07/26/22 02:21:00  PM,24.545,0.0,,,,,
645,07/26/22 02:21:30  PM,24.931,0.0,,,,,
646,07/26/22 02:22:00  PM,25.222,0.0,,,,,
647,07/26/22 02:22:30  PM,25.610,0.0,,,,,
648,07/26/22 02:23:00  PM,25.902,0.0,,,,,
649,07/26/22 02:23:30  PM,26.292,0.0,,,,,
650,07/26/22 02:24:00  PM,26.585,0.0,,,,,
651,07/26/22 02:24:30  PM,26.781,0.0,,,,,
652,07/26/22 02:25:00  PM,27.075,0.0,,,,,
653,07/26/22 02:25:30  PM,27.272,0.0,,,,,
654,07/26/22 02:26:00  PM,27.468,0.0,,,,,
655,07/26/22 02:26:30  PM,27.665,0.0,,,,,
656,07/26/22 02:27:00  PM,27.862,0.0,,,,,
657,07/26/22 02:27:30  PM,27.862,0.0,,,,,
658,07/26/22 02:28:00  PM,27.961,0.0,,,,,
659,07/26/22 02:28:30  PM,27.961,0.0,,,,,
660,07/26/22 02:29:00  PM,28.060,0.0,,,,,
661,07/26/22 02:29:30  PM,28.060,0.0,,,,,
662,07/26/22 02:30:00  PM,28.159,0.0,,,,,
663,07/26/22 02:30:30  PM,28.159,0.0,,,,,
664,07/26/22 02:31:00  PM,28.258,0.0,,,,,
665,07/26/22 02:31:30  PM,28.357,0.0,,,,,
666,07/26/22 02:32:00  PM,28.357,0.0,,,,,
667,07/26/22 02:32:30  PM,28.456,0.0,,,,,
668,07/26/22 02:33:00  PM,28.456,0.0,,,,,
669,07/26/22 02:33:30  PM,28.555,0.0,,,,,
670,07/26/22 02:34:00  PM,28.655,0.0,,,,,
671,07/26/22 02:34:30  PM,28.655,0.0,,,,,
672,07/26/22 02:35:00  PM,28.655,0.0,,,,,
673,07/26/22 02:35:30  PM,28.754,0.0,,,,,
674,07/26/22 02:36:00  PM,28.754,0.0,,,,,
675,07/26/22 02:36:30  PM,28.853,0.0,,,,,
676,07/26/22 02:37:00  PM,28.853,0.0,,,,,
677,07/26/22 02:37:30  PM,28.853,0.0,,,,,
678,07/26/22 02:38:00  PM,28.853,0.0,,,,,
679,07/26/22 02:38:30  PM,28.953,0.0,,,,,
680,07/26/22 02:39:00  PM,28.953,0.0,,,,,
681,07/26/22 02:39:30  PM,28.853,0.0,,,,,
682,07/26/22 02:40:00  PM,28.853,0.0,,,,,
683,07/26/22 02:40:30  PM,28.953,1463.9,,,,,
684,07/26/22 02:41:00  PM,29.252,1550.0,,,,,
685,07/26/22 02:41:30  PM,29.352,183.0,,,,,
686,07/26/22 02:42:00  PM,29.252,0.0,,,,,
687,07/26/22 02:42:30  PM,29.152,10.8,,,,,
688,07/26/22 02:43:00  PM,28.953,0.0,,,,,
689,07/26/22 02:43:30  PM,28.853,0.0,,,,,
690,07/26/22 02:44:00  PM,28.853,0.0,,,,,
691,07/26/22 02:44:30  PM,28.655,0.0,,,,,
692,07/26/22 02:45:00  PM,28.655,0.0,,,,,
693,07/26/22 02:45:30  PM,28.555,0.0,,,,,
694,07/26/22 02:46:00  PM,28.555,0.0,,,,,
695,07/26/22 02:46:30  PM,28.655,0.0,,,,,
696,07/26/22 02:47:00  PM,28.655,0.0,,,,,
697,07/26/22 02:47:30  PM,28.655,0.0,,,,,
698,07/26/22 02:48:00  PM,28.655,0.0,,,,,
699,07/26/22 02:48:30  PM,28.555,0.0,,,,,
700,07/26/22 02:49:00  PM,28.555,0.0,,,,,
701,07/26/22 02:49:30  PM,28.456,0.0,,,,,
702,07/26/22 02:50:00  PM,28.357,0.0,,,,,
703,07/26/22 02:50:30  PM,28.357,0.0,,,,,
704,07/26/22 02:51:00  PM,28.258,0.0,,,,,
705,07/26/22 02:51:30  PM,28.258,0.0,,,,,
706,07/26/22 02:52:00  PM,28.159,0.0,,,,,
707,07/26/22 02:52:30  PM,28.060,0.0,,,,,
708,07/26/22 02:53:00  PM,27.961,0.0,,,,,
709,07/26/22 02:53:30  PM,27.862,0.0,,,,,
710,07/26/22 02:54:00  PM,27.764,0.0,,,,,
711,07/26/22 02:54:30  PM,27.665,0.0,,,,,
712,07/26/22 02:55:00  PM,27.567,0.0,,,,,
713,07/26/22 02:55:30  PM,27.468,0.0,,,,,
714,07/26/22 02:56:00  PM,27.370,0.0,,,,,
715,07/26/22 02:56:30  PM,27.370,0.0,,,,,
716,07/26/22 02:57:00  PM,27.272,0.0,,,,,
717,07/26/22 02:57:30  PM,27.272,0.0,,,,,
718,07/26/22 02:58:00  PM,27.173,0.0,,,,,
719,07/26/22 02:58:30  PM,27.075,0.0,,,,,
720,07/26/22 02:59:00  PM,26.977,0.0,,,,,
721,07/26/22 02:59:30  PM,26.879,0.0,,,,,
722,07/26/22 03:00:00  PM,26.879,0.0,,,,,
723,07/26/22 03:00:30  PM,26.781,0.0,,,,,
724,07/26/22 03:01:00  PM,26.683,0.0,,,,,
725,07/26/22 03:01:30  PM,26.585,0.0,,,,,
726,07/26/22 03:02:00  PM,26.585,0.0,,,,,
727,07/26/22 03:02:30  PM,26.488,0.0,,,,,
728,07/26/22 03:03:00  PM,26.488,0.0,,,,,
729,07/26/22 03:03:30  PM,26.488,0.0,,,,,
730,07/26/22 03:04:00  PM,26.488,0.0,,,,,
731,07/26/22 03:04:30  PM,26.488,0.0,,,,,
732,07/26/22 03:05:00  PM,26.390,0.0,,,,,
733,07/26/22 03:05:30  PM,26.390,0.0,,,,,
734,07/26/22 03:06:00  PM,26.292,0.0,,,,,
735,07/26/22 03:06:30  PM,26.292,10.8,,,,,
736,07/26/22 03:07:00  PM,26.292,0.0,,,,,
737,07/26/22 03:07:30  PM,26.195,0.0,,,,,
738,07/26/22 03:08:00  PM,26.195,0.0,,,,,
739,07/26/22 03:08:30  PM,26.097,0.0,,,,,
740,07/26/22 03:09:00  PM,26.097,0.0,,,,,
741,07/26/22 03:09:30  PM,26.000,0.0,,,,,
742,07/26/22 03:10:00  PM,26.195,0.0,,,,,
743,07/26/22 03:10:30  PM,26.292,0.0,,,,,
744,07/26/22 03:11:00  PM,26.390,0.0,,,,,
745,07/26/22 03:11:30  PM,26.488,0.0,,,,,
746,07/26/22 03:12:00  PM,26.488,0.0,,,,,
747,07/26/22 03:12:30  PM,26.585,0.0,,,,,
748,07/26/22 03:13:00  PM,26.683,0.0,,,,,
749,07/26/22 03:13:30  PM,26.781,0.0,,,,,
750,07/26/22 03:14:00  PM,26.879,0.0,,,,,
751,07/26/22 03:14:30  PM,26.977,0.0,,,,,
752,07/26/22 03:15:00  PM,26.977,0.0,,,,,
753,07/26/22 03:15:30  PM,27.075,0.0,,,,,
754,07/26/22 03:16:00  PM,27.173,0.0,,,,,
755,07/26/22 03:16:30  PM,27.272,0.0,,,,,
756,07/26/22 03:17:00  PM,27.272,0.0,,,,,
757,07/26/22 03:17:30  PM,27.370,0.0,,,,,
758,07/26/22 03:18:00  PM,27.370,0.0,,,,,
759,07/26/22 03:18:30  PM,27.370,0.0,,,,,
760,07/26/22 03:19:00  PM,27.468,430.6,,,,,
761,07/26/22 03:19:30  PM,27.370,1463.9,,,,,
762,07/26/22 03:20:00  PM,27.567,1377.8,,,,,
763,07/26/22 03:20:30  PM,27.862,1463.9,,,,,
764,07/26/22 03:21:00  PM,28.258,1636.1,,,,,
765,07/26/22 03:21:30  PM,28.655,2066.7,,,,,
766,07/26/22 03:22:00  PM,28.953,1377.8,,,,,
767,07/26/22 03:22:30  PM,29.252,1334.7,,,,,
768,07/26/22 03:23:00  PM,29.452,1722.2,,,,,
769,07/26/22 03:23:30  PM,29.352,0.0,,,,,
770,07/26/22 03:24:00  PM,29.152,0.0,,,,,
771,07/26/22 03:24:30  PM,28.953,0.0,,,,,
772,07/26/22 03:25:00  PM,28.655,0.0,,,,,
773,07/26/22 03:25:30  PM,28.456,0.0,,,,,
774,07/26/22 03:26:00  PM,28.258,0.0,,,,,
775,07/26/22 03:26:30  PM,28.060,0.0,,,,,
776,07/26/22 03:27:00  PM,27.862,871.9,,,,,
777,07/26/22 03:27:30  PM,27.567,139.9,,,,,
778,07/26/22 03:28:00  PM,27.173,107.6,,,,,
779,07/26/22 03:28:30  PM,26.879,236.8,,,,,
780,07/26/22 03:29:00  PM,26.488,247.6,,,,,
781,07/26/22 03:29:30  PM,26.195,215.3,,,,,
782,07/26/22 03:30:00  PM,25.805,204.5,,,,,
783,07/26/22 03:30:30  PM,25.513,258.3,,,,,
784,07/26/22 03:31:00  PM,25.222,247.6,,,,,
785,07/26/22 03:31:30  PM,24.931,215.3,,,,,
786,07/26/22 03:32:00  PM,24.545,247.6,,,,,
787,07/26/22 03:32:30  PM,24.351,236.8,,,,,
788,07/26/22 03:33:00  PM,24.158,731.9,,,,,
789,07/26/22 03:33:30  PM,24.062,161.5,,,,,
790,07/26/22 03:34:00  PM,23.966,387.5,,,,,
791,07/26/22 03:34:30  PM,23.869,538.2,,,,,
792,07/26/22 03:35:00  PM,23.869,322.9,,,,,
793,07/26/22 03:35:30  PM,23.773,279.9,,,,,
794,07/26/22 03:36:00  PM,23.773,290.6,,,,,
795,07/26/22 03:36:30  PM,23.773,721.2,,,,,
796,07/26/22 03:37:00  PM,23.773,462.9,,,,,
797,07/26/22 03:37:30  PM,23.773,269.1,,,,,
798,07/26/22 03:38:00  PM,23.773,850.4,,,,,
799,07/26/22 03:38:30  PM,23.869,1022.6,,,,,
800,07/26/22 03:39:00  PM,23.966,236.8,,,,,
801,07/26/22 03:39:30  PM,23.966,161.5,,,,,
802,07/26/22 03:40:00  PM,23.966,236.8,,,,,
803,07/26/22 03:40:30  PM,23.869,193.8,,,,,
804,07/26/22 03:41:00  PM,23.773,236.8,,,,,
805,07/26/22 03:41:30  PM,23.581,215.3,,,,,
806,07/26/22 03:42:00  PM,23.484,430.6,,,,,
807,07/26/22 03:42:30  PM,23.292,452.1,,,,,
808,07/26/22 03:43:00  PM,23.100,387.5,,,,,
809,07/26/22 03:43:30  PM,22.908,290.6,,,,,
810,07/26/22 03:44:00  PM,22.812,301.4,,,,,
811,07/26/22 03:44:30  PM,22.717,118.4,,,,,
812,07/26/22 03:45:00  PM,22.717,86.1,,,,,
813,07/26/22 03:45:30  PM,22.812,452.1,,,,,
814,07/26/22 03:46:00  PM,22.908,419.8,,,,,
815,07/26/22 03:46:30  PM,23.004,96.9,,,,,
816,07/26/22 03:47:00  PM,23.004,129.2,,,,,
817,07/26/22 03:47:30  PM,23.100,290.6,,,,,
818,07/26/22 03:48:00  PM,23.100,301.4,,,,,
819,07/26/22 03:48:30  PM,23.004,204.5,,,,,
820,07/26/22 03:49:00  PM,23.004,1377.8,,,,,
821,07/26/22 03:49:30  PM,23.004,215.3,,,,,
822,07/26/22 03:50:00  PM,23.004,96.9,,,,,
823,07/26/22 03:50:30  PM,23.004,96.9,,,,,
824,07/26/22 03:51:00  PM,23.100,979.5,,,,,
825,07/26/22 03:51:30  PM,23.196,1550.0,,,,,
826,07/26/22 03:52:00  PM,23.581,1722.2,,,,,
827,07/26/22 03:52:30  PM,24.158,1722.2,,,,,
828,07/26/22 03:53:00  PM,24.545,549.0,,,,,
829,07/26/22 03:53:30  PM,24.835,764.2,,,,,
830,07/26/22 03:54:00  PM,25.125,1345.5,,,,,
831,07/26/22 03:54:30  PM,25.416,473.6,,,,,
832,07/26/22 03:55:00  PM,25.805,1636.1,,,,,
833,07/26/22 03:55:30  PM,26.000,129.2,,,,,
834,07/26/22 03:56:00  PM,25.902,279.9,,,,,
835,07/26/22 03:56:30  PM,25.708,398.3,,,,,
836,07/26/22 03:57:00  PM,25.708,139.9,,,,,
837,07/26/22 03:57:30  PM,25.513,118.4,,,,,
838,07/26/22 03:58:00  PM,25.513,1808.3,,,,,
839,07/26/22 03:58:30  PM,25.513,753.5,,,,,
840,07/26/22 03:59:00  PM,25.610,236.8,,,,,
841,07/26/22 03:59:30  PM,25.708,139.9,,,,,
842,07/26/22 04:00:00  PM,25.805,0.0,,,,,
843,07/26/22 04:00:30  PM,26.000,430.6,,,,,
844,07/26/22 04:01:00  PM,26.195,1636.1,,,,,
845,07/26/22 04:01:30  PM,26.195,301.4,,,,,
846,07/26/22 04:02:00  PM,26.292,290.6,,,,,
847,07/26/22 04:02:30  PM,26.097,355.2,,,,,
848,07/26/22 04:03:00  PM,26.292,775.0,,,,,
849,07/26/22 04:03:30  PM,26.390,958.0,,,,,
850,07/26/22 04:04:00  PM,26.585,301.4,,,,,
851,07/26/22 04:04:30  PM,26.683,366.0,,,,,
852,07/26/22 04:05:00  PM,26.781,107.6,,,,,
853,07/26/22 04:05:30  PM,26.879,1044.1,,,,,
854,07/26/22 04:06:00  PM,27.075,592.0,,,,,
855,07/26/22 04:06:30  PM,27.173,86.1,,,,,
856,07/26/22 04:07:00  PM,27.075,64.6,,,,,
857,07/26/22 04:07:30  PM,26.977,183.0,,,,,
858,07/26/22 04:08:00  PM,26.879,118.4,,,,,
859,07/26/22 04:08:30  PM,26.781,1205.6,,,,,
860,07/26/22 04:09:00  PM,26.879,1722.2,,,,,
861,07/26/22 04:09:30  PM,26.879,2497.2,,,,,
862,07/26/22 04:10:00  PM,26.879,366.0,,,,,
863,07/26/22 04:10:30  PM,26.683,645.8,,,,,
864,07/26/22 04:11:00  PM,26.683,1894.5,,,,,
865,07/26/22 04:11:30  PM,26.585,1302.4,,,,,
866,07/26/22 04:12:00  PM,26.488,333.7,,,,,
867,07/26/22 04:12:30  PM,26.488,1894.5,,,,,
868,07/26/22 04:13:00  PM,26.292,236.8,,,,,
869,07/26/22 04:13:30  PM,26.195,258.3,,,,,
870,07/26/22 04:14:00  PM,26.000,139.9,,,,,
871,07/26/22 04:14:30  PM,25.805,473.6,,,,,
872,07/26/22 04:15:00  PM,25.902,301.4,,,,,
873,07/26/22 04:15:30  PM,26.097,215.3,,,,,
874,07/26/22 04:16:00  PM,26.097,43.1,,,,,
875,07/26/22 04:16:30  PM,26.195,710.4,,,,,
876,07/26/22 04:17:00  PM,26.488,1270.1,,,,,
877,07/26/22 04:17:30  PM,26.781,635.1,,,,,
878,07/26/22 04:18:00  PM,26.879,96.9,,,,,
879,07/26/22 04:18:30  PM,26.977,731.9,,,,,
880,07/26/22 04:19:00  PM,26.977,301.4,,,,,
881,07/26/22 04:19:30  PM,26.781,355.2,,,,,
882,07/26/22 04:20:00  PM,26.683,925.7,,,,,
883,07/26/22 04:20:30  PM,26.390,269.1,,,,,
884,07/26/22 04:21:00  PM,26.195,1980.6,,,,,
885,07/26/22 04:21:30  PM,26.097,387.5,,,,,
886,07/26/22 04:22:00  PM,26.195,1636.1,,,,,
887,07/26/22 04:22:30  PM,26.195,236.8,,,,,
888,07/26/22 04:23:00  PM,26.292,914.9,,,,,
889,07/26/22 04:23:30  PM,26.195,86.1,,,,,
