"Plot Title: MEAD_14C_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547754, SEN S/N: 20547754, LBL: 10cm_air_CO2)","Coupler Attached (LGR S/N: 20547754)","Host Connected (LGR S/N: 20547754)","Stopped (LGR S/N: 20547754)","End Of File (LGR S/N: 20547754)"
160,07/03/22 09:30:00  PM,3.261,,,,
161,07/03/22 10:00:00  PM,3.049,,,,
162,07/03/22 10:30:00  PM,2.624,,,,
163,07/03/22 11:00:00  PM,2.303,,,,
164,07/03/22 11:30:00  PM,2.837,,,,
165,07/04/22 12:00:00  AM,2.837,,,,
166,07/04/22 12:30:00  AM,3.155,,,,
167,07/04/22 01:00:00  AM,3.367,,,,
168,07/04/22 01:30:00  AM,3.261,,,,
169,07/04/22 02:00:00  AM,3.893,,,,
170,07/04/22 02:30:00  AM,3.367,,,,
171,07/04/22 03:00:00  AM,3.998,,,,
172,07/04/22 03:30:00  AM,4.102,,,,
173,07/04/22 04:00:00  AM,3.998,,,,
174,07/04/22 04:30:00  AM,4.519,,,,
175,07/04/22 05:00:00  AM,4.934,,,,
176,07/04/22 05:30:00  AM,4.831,,,,
177,07/04/22 06:00:00  AM,4.934,,,,
178,07/04/22 06:30:00  AM,5.450,,,,
179,07/04/22 07:00:00  AM,6.471,,,,
180,07/04/22 07:30:00  AM,7.381,,,,
181,07/04/22 08:00:00  AM,8.282,,,,
182,07/04/22 08:30:00  AM,9.669,,,,
183,07/04/22 09:00:00  AM,10.161,,,,
184,07/04/22 09:30:00  AM,10.357,,,,
185,07/04/22 10:00:00  AM,8.978,,,,
186,07/04/22 10:30:00  AM,11.722,,,,
187,07/04/22 11:00:00  AM,11.139,,,,
188,07/04/22 11:30:00  AM,11.139,,,,
189,07/04/22 12:00:00  PM,11.722,,,,
190,07/04/22 12:30:00  PM,13.173,,,,
191,07/04/22 01:00:00  PM,12.304,,,,
192,07/04/22 01:30:00  PM,12.690,,,,
193,07/04/22 02:00:00  PM,13.173,,,,
194,07/04/22 02:30:00  PM,11.236,,,,
195,07/04/22 03:00:00  PM,11.722,,,,
196,07/04/22 03:30:00  PM,11.139,,,,
197,07/04/22 04:00:00  PM,10.161,,,,
198,07/04/22 04:30:00  PM,10.161,,,,
199,07/04/22 05:00:00  PM,9.176,,,,
200,07/04/22 05:30:00  PM,8.182,,,,
201,07/04/22 06:00:00  PM,8.382,,,,
202,07/04/22 06:30:00  PM,7.882,,,,
203,07/04/22 07:00:00  PM,7.582,,,,
204,07/04/22 07:30:00  PM,6.573,,,,
205,07/04/22 08:00:00  PM,4.623,,,,
206,07/04/22 08:30:00  PM,5.037,,,,
207,07/04/22 09:00:00  PM,6.573,,,,
208,07/04/22 09:30:00  PM,4.727,,,,
209,07/04/22 10:00:00  PM,5.655,,,,
210,07/04/22 10:30:00  PM,4.415,,,,
