"Plot Title: MEAD_13C_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20422517, SEN S/N: 20422517, LBL: 10cm_air_CO2)","Coupler Attached (LGR S/N: 20422517)","Host Connected (LGR S/N: 20422517)","Stopped (LGR S/N: 20422517)","End Of File (LGR S/N: 20422517)"
217,07/05/22 02:00:00  AM,1.872,,,,
218,07/05/22 02:30:00  AM,2.730,,,,
219,07/05/22 03:00:00  AM,3.788,,,,
220,07/05/22 03:30:00  AM,5.244,,,,
221,07/05/22 04:00:00  AM,7.079,,,,
222,07/05/22 04:30:00  AM,6.775,,,,
223,07/05/22 05:00:00  AM,6.471,,,,
224,07/05/22 05:30:00  AM,9.077,,,,
225,07/05/22 06:00:00  AM,10.357,,,,
226,07/05/22 06:30:00  AM,11.041,,,,
227,07/05/22 07:00:00  AM,12.304,,,,
228,07/05/22 07:30:00  AM,12.980,,,,
229,07/05/22 08:00:00  AM,14.325,,,,
230,07/05/22 08:30:00  AM,15.378,,,,
231,07/05/22 09:00:00  AM,15.378,,,,
232,07/05/22 09:30:00  AM,16.808,,,,
233,07/05/22 10:00:00  AM,17.475,,,,
234,07/05/22 10:30:00  AM,18.331,,,,
235,07/05/22 11:00:00  AM,18.996,,,,
236,07/05/22 11:30:00  AM,19.758,,,,
237,07/05/22 12:00:00  PM,19.282,,,,
238,07/05/22 12:30:00  PM,20.329,,,,
239,07/05/22 01:00:00  PM,21.378,,,,
240,07/05/22 01:30:00  PM,20.519,,,,
241,07/05/22 02:00:00  PM,22.429,,,,
242,07/05/22 02:30:00  PM,23.388,,,,
243,07/05/22 03:00:00  PM,25.513,,,,
244,07/05/22 03:30:00  PM,25.028,,,,
245,07/05/22 04:00:00  PM,15.855,,,,
246,07/05/22 04:30:00  PM,15.855,,,,
247,07/05/22 05:00:00  PM,15.091,,,,
248,07/05/22 05:30:00  PM,12.787,,,,
249,07/05/22 06:00:00  PM,12.207,,,,
250,07/05/22 06:30:00  PM,10.846,,,,
251,07/05/22 07:00:00  PM,9.571,,,,
252,07/05/22 07:30:00  PM,7.882,,,,
253,07/05/22 08:00:00  PM,6.978,,,,
254,07/05/22 08:30:00  PM,6.573,,,,
255,07/05/22 09:00:00  PM,6.166,,,,
256,07/05/22 09:30:00  PM,6.064,,,,
257,07/05/22 10:00:00  PM,5.655,,,,
258,07/05/22 10:30:00  PM,5.037,,,,
259,07/05/22 11:00:00  PM,5.757,,,,
260,07/05/22 11:30:00  PM,5.244,,,,
261,07/06/22 12:00:00  AM,5.347,,,,
262,07/06/22 12:30:00  AM,5.450,,,,
263,07/06/22 01:00:00  AM,5.450,,,,
264,07/06/22 01:30:00  AM,6.268,,,,
265,07/06/22 02:00:00  AM,6.573,,,,
266,07/06/22 02:30:00  AM,6.370,,,,
267,07/06/22 03:00:00  AM,6.471,,,,
268,07/06/22 03:30:00  AM,7.079,,,,
269,07/06/22 04:00:00  AM,6.775,,,,
270,07/06/22 04:30:00  AM,6.877,,,,
271,07/06/22 05:00:00  AM,6.877,,,,
272,07/06/22 05:30:00  AM,6.775,,,,
273,07/06/22 06:00:00  AM,5.141,,,,
274,07/06/22 06:30:00  AM,4.207,,,,
275,07/06/22 07:00:00  AM,3.578,,,,
276,07/06/22 07:30:00  AM,3.788,,,,
277,07/06/22 08:00:00  AM,4.311,,,,
278,07/06/22 08:30:00  AM,5.757,,,,
279,07/06/22 09:00:00  AM,5.655,,,,
280,07/06/22 09:30:00  AM,6.064,,,,
281,07/06/22 10:00:00  AM,7.381,,,,
282,07/06/22 10:30:00  AM,7.682,,,,
283,07/06/22 11:00:00  AM,8.779,,,,
284,07/06/22 11:30:00  AM,8.581,,,,
285,07/06/22 12:00:00  PM,8.581,,,,
286,07/06/22 12:30:00  PM,8.282,,,,
287,07/06/22 01:00:00  PM,7.481,,,,
288,07/06/22 01:30:00  PM,6.775,,,,
289,07/06/22 02:00:00  PM,7.481,,,,
290,07/06/22 02:30:00  PM,8.581,,,,
291,07/06/22 03:00:00  PM,9.176,,,,
292,07/06/22 03:30:00  PM,10.553,,,,
293,07/06/22 04:00:00  PM,10.063,,,,
294,07/06/22 04:30:00  PM,9.373,,,,
295,07/06/22 05:00:00  PM,8.082,,,,
296,07/06/22 05:30:00  PM,8.182,,,,
297,07/06/22 06:00:00  PM,8.382,,,,
298,07/06/22 06:30:00  PM,7.782,,,,
299,07/06/22 07:00:00  PM,7.983,,,,
300,07/06/22 07:30:00  PM,8.082,,,,
301,07/06/22 08:00:00  PM,8.082,,,,
302,07/06/22 08:30:00  PM,7.481,,,,
303,07/06/22 09:00:00  PM,6.573,,,,
304,07/06/22 09:30:00  PM,5.860,,,,
305,07/06/22 10:00:00  PM,5.552,,,,
306,07/06/22 10:30:00  PM,5.141,,,,
307,07/06/22 11:00:00  PM,5.450,,,,
308,07/06/22 11:30:00  PM,5.244,,,,
309,07/07/22 12:00:00  AM,5.141,,,,
310,07/07/22 12:30:00  AM,5.037,,,,
311,07/07/22 01:00:00  AM,4.727,,,,
312,07/07/22 01:30:00  AM,5.037,,,,
313,07/07/22 02:00:00  AM,5.141,,,,
314,07/07/22 02:30:00  AM,5.860,,,,
315,07/07/22 03:00:00  AM,6.471,,,,
316,07/07/22 03:30:00  AM,6.674,,,,
317,07/07/22 04:00:00  AM,7.280,,,,
318,07/07/22 04:30:00  AM,9.077,,,,
319,07/07/22 05:00:00  AM,7.782,,,,
320,07/07/22 05:30:00  AM,8.879,,,,
321,07/07/22 06:00:00  AM,10.357,,,,
322,07/07/22 06:30:00  AM,11.431,,,,
323,07/07/22 07:00:00  AM,12.110,,,,
324,07/07/22 07:30:00  AM,13.173,,,,
325,07/07/22 08:00:00  AM,14.230,,,,
326,07/07/22 08:30:00  AM,15.378,,,,
327,07/07/22 09:00:00  AM,15.091,,,,
328,07/07/22 09:30:00  AM,16.523,,,,
329,07/07/22 10:00:00  AM,16.237,,,,
330,07/07/22 10:30:00  AM,16.523,,,,
331,07/07/22 11:00:00  AM,17.855,,,,
332,07/07/22 11:30:00  AM,17.760,,,,
333,07/07/22 12:00:00  PM,19.472,,,,
334,07/07/22 12:30:00  PM,20.710,,,,
335,07/07/22 01:00:00  PM,22.333,,,,
336,07/07/22 01:30:00  PM,23.292,,,,
337,07/07/22 02:00:00  PM,23.677,,,,
338,07/07/22 02:30:00  PM,24.931,,,,
339,07/07/22 03:00:00  PM,25.222,,,,
340,07/07/22 03:30:00  PM,23.292,,,,
341,07/07/22 04:00:00  PM,23.966,,,,
342,07/07/22 04:30:00  PM,23.966,,,,
343,07/07/22 05:00:00  PM,20.615,,,,
344,07/07/22 05:30:00  PM,18.521,,,,
345,07/07/22 06:00:00  PM,15.378,,,,
346,07/07/22 06:30:00  PM,12.690,,,,
347,07/07/22 07:00:00  PM,10.063,,,,
348,07/07/22 07:30:00  PM,8.581,,,,
349,07/07/22 08:00:00  PM,7.280,,,,
350,07/07/22 08:30:00  PM,6.877,,,,
351,07/07/22 09:00:00  PM,5.141,,,,
352,07/07/22 09:30:00  PM,4.934,,,,
353,07/07/22 10:00:00  PM,4.519,,,,
354,07/07/22 10:30:00  PM,3.155,,,,
355,07/07/22 11:00:00  PM,3.049,,,,
356,07/07/22 11:30:00  PM,4.102,,,,
357,07/08/22 12:00:00  AM,3.367,,,,
358,07/08/22 12:30:00  AM,3.049,,,,
359,07/08/22 01:00:00  AM,2.837,,,,
360,07/08/22 01:30:00  AM,3.261,,,,
361,07/08/22 02:00:00  AM,3.472,,,,
362,07/08/22 02:30:00  AM,3.788,,,,
363,07/08/22 03:00:00  AM,4.623,,,,
364,07/08/22 03:30:00  AM,5.244,,,,
365,07/08/22 04:00:00  AM,6.064,,,,
366,07/08/22 04:30:00  AM,7.582,,,,
367,07/08/22 05:00:00  AM,8.978,,,,
368,07/08/22 05:30:00  AM,9.571,,,,
369,07/08/22 06:00:00  AM,12.110,,,,
370,07/08/22 06:30:00  AM,11.236,,,,
371,07/08/22 07:00:00  AM,14.134,,,,
372,07/08/22 07:30:00  AM,12.207,,,,
373,07/08/22 08:00:00  AM,15.378,,,,
374,07/08/22 08:30:00  AM,15.282,,,,
375,07/08/22 09:00:00  AM,16.999,,,,
376,07/08/22 09:30:00  AM,16.332,,,,
377,07/08/22 10:00:00  AM,16.427,,,,
378,07/08/22 10:30:00  AM,14.230,,,,
379,07/08/22 11:00:00  AM,18.521,,,,
380,07/08/22 11:30:00  AM,17.760,,,,
381,07/08/22 12:00:00  PM,20.710,,,,
382,07/08/22 12:30:00  PM,21.569,,,,
383,07/08/22 01:00:00  PM,19.758,,,,
384,07/08/22 01:30:00  PM,15.378,,,,
385,07/08/22 02:00:00  PM,10.357,,,,
386,07/08/22 02:30:00  PM,8.978,,,,
387,07/08/22 03:00:00  PM,8.779,,,,
388,07/08/22 03:30:00  PM,7.381,,,,
389,07/08/22 04:00:00  PM,7.582,,,,
390,07/08/22 04:30:00  PM,6.166,,,,
391,07/08/22 05:00:00  PM,7.682,,,,
392,07/08/22 05:30:00  PM,8.779,,,,
393,07/08/22 06:00:00  PM,8.879,,,,
394,07/08/22 06:30:00  PM,7.782,,,,
395,07/08/22 07:00:00  PM,10.748,,,,
396,07/08/22 07:30:00  PM,12.013,,,,
397,07/08/22 08:00:00  PM,9.275,,,,
398,07/08/22 08:30:00  PM,7.481,,,,
399,07/08/22 09:00:00  PM,6.573,,,,
400,07/08/22 09:30:00  PM,6.674,,,,
401,07/08/22 10:00:00  PM,6.268,,,,
402,07/08/22 10:30:00  PM,5.552,,,,
403,07/08/22 11:00:00  PM,5.141,,,,
404,07/08/22 11:30:00  PM,4.727,,,,
405,07/09/22 12:00:00  AM,5.347,,,,
406,07/09/22 12:30:00  AM,4.623,,,,
407,07/09/22 01:00:00  AM,5.450,,,,
408,07/09/22 01:30:00  AM,6.166,,,,
409,07/09/22 02:00:00  AM,5.757,,,,
410,07/09/22 02:30:00  AM,6.064,,,,
411,07/09/22 03:00:00  AM,6.268,,,,
412,07/09/22 03:30:00  AM,5.757,,,,
413,07/09/22 04:00:00  AM,6.978,,,,
414,07/09/22 04:30:00  AM,8.879,,,,
415,07/09/22 05:00:00  AM,9.768,,,,
416,07/09/22 05:30:00  AM,9.373,,,,
417,07/09/22 06:00:00  AM,10.455,,,,
418,07/09/22 06:30:00  AM,11.528,,,,
419,07/09/22 07:00:00  AM,11.819,,,,
420,07/09/22 07:30:00  AM,11.528,,,,
421,07/09/22 08:00:00  AM,14.517,,,,
422,07/09/22 08:30:00  AM,16.332,,,,
423,07/09/22 09:00:00  AM,18.331,,,,
424,07/09/22 09:30:00  AM,18.331,,,,
425,07/09/22 10:00:00  AM,16.237,,,,
426,07/09/22 10:30:00  AM,14.900,,,,
427,07/09/22 11:00:00  AM,18.521,,,,
428,07/09/22 11:30:00  AM,18.616,,,,
429,07/09/22 12:00:00  PM,20.710,,,,
430,07/09/22 12:30:00  PM,19.187,,,,
431,07/09/22 01:00:00  PM,19.377,,,,
432,07/09/22 01:30:00  PM,23.581,,,,
433,07/09/22 02:00:00  PM,26.097,,,,
434,07/09/22 02:30:00  PM,24.255,,,,
435,07/09/22 03:00:00  PM,24.448,,,,
436,07/09/22 03:30:00  PM,18.996,,,,
437,07/09/22 04:00:00  PM,19.948,,,,
438,07/09/22 04:30:00  PM,19.092,,,,
439,07/09/22 05:00:00  PM,12.594,,,,
440,07/09/22 05:30:00  PM,12.304,,,,
441,07/09/22 06:00:00  PM,12.013,,,,
442,07/09/22 06:30:00  PM,11.625,,,,
443,07/09/22 07:00:00  PM,8.581,,,,
444,07/09/22 07:30:00  PM,9.176,,,,
445,07/09/22 08:00:00  PM,7.481,,,,
446,07/09/22 08:30:00  PM,5.450,,,,
447,07/09/22 09:00:00  PM,4.934,,,,
448,07/09/22 09:30:00  PM,6.674,,,,
449,07/09/22 10:00:00  PM,5.037,,,,
450,07/09/22 10:30:00  PM,5.962,,,,
451,07/09/22 11:00:00  PM,4.934,,,,
452,07/09/22 11:30:00  PM,3.893,,,,
453,07/10/22 12:00:00  AM,4.311,,,,
454,07/10/22 12:30:00  AM,3.683,,,,
455,07/10/22 01:00:00  AM,2.730,,,,
456,07/10/22 01:30:00  AM,4.102,,,,
457,07/10/22 02:00:00  AM,4.102,,,,
458,07/10/22 02:30:00  AM,3.578,,,,
459,07/10/22 03:00:00  AM,3.998,,,,
460,07/10/22 03:30:00  AM,5.037,,,,
461,07/10/22 04:00:00  AM,7.381,,,,
462,07/10/22 04:30:00  AM,7.782,,,,
463,07/10/22 05:00:00  AM,9.472,,,,
464,07/10/22 05:30:00  AM,10.357,,,,
465,07/10/22 06:00:00  AM,9.866,,,,
466,07/10/22 06:30:00  AM,10.259,,,,
467,07/10/22 07:00:00  AM,9.176,,,,
468,07/10/22 07:30:00  AM,8.182,,,,
469,07/10/22 08:00:00  AM,8.779,,,,
470,07/10/22 08:30:00  AM,8.481,,,,
471,07/10/22 09:00:00  AM,9.768,,,,
472,07/10/22 09:30:00  AM,9.768,,,,
473,07/10/22 10:00:00  AM,8.581,,,,
474,07/10/22 10:30:00  AM,8.481,,,,
475,07/10/22 11:00:00  AM,8.680,,,,
476,07/10/22 11:30:00  AM,9.373,,,,
477,07/10/22 12:00:00  PM,9.275,,,,
478,07/10/22 12:30:00  PM,9.176,,,,
479,07/10/22 01:00:00  PM,10.063,,,,
480,07/10/22 01:30:00  PM,10.063,,,,
481,07/10/22 02:00:00  PM,11.819,,,,
482,07/10/22 02:30:00  PM,11.916,,,,
483,07/10/22 03:00:00  PM,12.401,,,,
484,07/10/22 03:30:00  PM,15.760,,,,
485,07/10/22 04:00:00  PM,21.951,,,,
486,07/10/22 04:30:00  PM,21.664,,,,
487,07/10/22 05:00:00  PM,21.855,,,,
488,07/10/22 05:30:00  PM,19.662,,,,
489,07/10/22 06:00:00  PM,15.569,,,,
490,07/10/22 06:30:00  PM,14.134,,,,
491,07/10/22 07:00:00  PM,11.334,,,,
492,07/10/22 07:30:00  PM,10.651,,,,
493,07/10/22 08:00:00  PM,9.373,,,,
494,07/10/22 08:30:00  PM,8.581,,,,
495,07/10/22 09:00:00  PM,8.581,,,,
496,07/10/22 09:30:00  PM,7.782,,,,
497,07/10/22 10:00:00  PM,6.370,,,,
498,07/10/22 10:30:00  PM,5.141,,,,
499,07/10/22 11:00:00  PM,4.519,,,,
500,07/10/22 11:30:00  PM,3.472,,,,
501,07/11/22 12:00:00  AM,3.578,,,,
502,07/11/22 12:30:00  AM,3.367,,,,
503,07/11/22 01:00:00  AM,3.578,,,,
504,07/11/22 01:30:00  AM,3.367,,,,
505,07/11/22 02:00:00  AM,2.837,,,,
506,07/11/22 02:30:00  AM,3.893,,,,
507,07/11/22 03:00:00  AM,4.102,,,,
508,07/11/22 03:30:00  AM,5.347,,,,
509,07/11/22 04:00:00  AM,6.370,,,,
510,07/11/22 04:30:00  AM,8.382,,,,
511,07/11/22 05:00:00  AM,10.357,,,,
512,07/11/22 05:30:00  AM,10.944,,,,
513,07/11/22 06:00:00  AM,11.139,,,,
514,07/11/22 06:30:00  AM,9.866,,,,
515,07/11/22 07:00:00  AM,11.334,,,,
516,07/11/22 07:30:00  AM,13.461,,,,
517,07/11/22 08:00:00  AM,15.378,,,,
518,07/11/22 08:30:00  AM,15.760,,,,
519,07/11/22 09:00:00  AM,16.903,,,,
520,07/11/22 09:30:00  AM,17.094,,,,
521,07/11/22 10:00:00  AM,18.140,,,,
522,07/11/22 10:30:00  AM,18.140,,,,
523,07/11/22 11:00:00  AM,18.616,,,,
524,07/11/22 11:30:00  AM,20.138,,,,
525,07/11/22 12:00:00  PM,20.043,,,,
526,07/11/22 12:30:00  PM,20.234,,,,
527,07/11/22 01:00:00  PM,20.901,,,,
528,07/11/22 01:30:00  PM,20.805,,,,
529,07/11/22 02:00:00  PM,22.621,,,,
530,07/11/22 02:30:00  PM,22.812,,,,
531,07/11/22 03:00:00  PM,21.187,,,,
532,07/11/22 03:30:00  PM,21.473,,,,
533,07/11/22 04:00:00  PM,24.062,,,,
534,07/11/22 04:30:00  PM,22.812,,,,
535,07/11/22 05:00:00  PM,20.329,,,,
536,07/11/22 05:30:00  PM,17.570,,,,
537,07/11/22 06:00:00  PM,14.325,,,,
538,07/11/22 06:30:00  PM,10.748,,,,
539,07/11/22 07:00:00  PM,9.275,,,,
540,07/11/22 07:30:00  PM,7.882,,,,
541,07/11/22 08:00:00  PM,7.381,,,,
542,07/11/22 08:30:00  PM,6.064,,,,
543,07/11/22 09:00:00  PM,5.962,,,,
544,07/11/22 09:30:00  PM,5.655,,,,
545,07/11/22 10:00:00  PM,4.415,,,,
546,07/11/22 10:30:00  PM,3.893,,,,
547,07/11/22 11:00:00  PM,3.998,,,,
