"Plot Title: MEAD_T13_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20547750, SEN S/N: 20547750, LBL: 10cm_air_CO2)","Coupler Attached (LGR S/N: 20547750)","Host Connected (LGR S/N: 20547750)","Stopped (LGR S/N: 20547750)","End Of File (LGR S/N: 20547750)"
273,07/06/22 06:00:00  AM,6.166,,,,
274,07/06/22 06:30:00  AM,5.244,,,,
275,07/06/22 07:00:00  AM,4.727,,,,
276,07/06/22 07:30:00  AM,4.415,,,,
277,07/06/22 08:00:00  AM,5.962,,,,
278,07/06/22 08:30:00  AM,7.983,,,,
279,07/06/22 09:00:00  AM,7.179,,,,
280,07/06/22 09:30:00  AM,7.983,,,,
281,07/06/22 10:00:00  AM,9.768,,,,
282,07/06/22 10:30:00  AM,9.176,,,,
283,07/06/22 11:00:00  AM,10.357,,,,
284,07/06/22 11:30:00  AM,10.161,,,,
285,07/06/22 12:00:00  PM,10.455,,,,
286,07/06/22 12:30:00  PM,10.063,,,,
287,07/06/22 01:00:00  PM,9.176,,,,
288,07/06/22 01:30:00  PM,8.879,,,,
289,07/06/22 02:00:00  PM,9.373,,,,
290,07/06/22 02:30:00  PM,10.357,,,,
291,07/06/22 03:00:00  PM,11.236,,,,
292,07/06/22 03:30:00  PM,13.173,,,,
293,07/06/22 04:00:00  PM,12.207,,,,
294,07/06/22 04:30:00  PM,11.431,,,,
295,07/06/22 05:00:00  PM,10.161,,,,
296,07/06/22 05:30:00  PM,10.259,,,,
297,07/06/22 06:00:00  PM,10.455,,,,
298,07/06/22 06:30:00  PM,9.669,,,,
299,07/06/22 07:00:00  PM,9.866,,,,
300,07/06/22 07:30:00  PM,10.161,,,,
301,07/06/22 08:00:00  PM,9.077,,,,
302,07/06/22 08:30:00  PM,9.571,,,,
303,07/06/22 09:00:00  PM,8.182,,,,
304,07/06/22 09:30:00  PM,7.481,,,,
305,07/06/22 10:00:00  PM,6.978,,,,
306,07/06/22 10:30:00  PM,6.674,,,,
307,07/06/22 11:00:00  PM,6.877,,,,
308,07/06/22 11:30:00  PM,6.370,,,,
309,07/07/22 12:00:00  AM,6.166,,,,
310,07/07/22 12:30:00  AM,6.064,,,,
311,07/07/22 01:00:00  AM,5.552,,,,
312,07/07/22 01:30:00  AM,5.860,,,,
313,07/07/22 02:00:00  AM,6.268,,,,
314,07/07/22 02:30:00  AM,7.582,,,,
315,07/07/22 03:00:00  AM,10.259,,,,
316,07/07/22 03:30:00  AM,12.980,,,,
317,07/07/22 04:00:00  AM,12.401,,,,
318,07/07/22 04:30:00  AM,15.569,,,,
319,07/07/22 05:00:00  AM,14.325,,,,
320,07/07/22 05:30:00  AM,16.427,,,,
321,07/07/22 06:00:00  AM,18.331,,,,
322,07/07/22 06:30:00  AM,19.567,,,,
323,07/07/22 07:00:00  AM,20.615,,,,
324,07/07/22 07:30:00  AM,23.388,,,,
325,07/07/22 08:00:00  AM,25.125,,,,
326,07/07/22 08:30:00  AM,26.781,,,,
327,07/07/22 09:00:00  AM,27.468,,,,
328,07/07/22 09:30:00  AM,27.665,,,,
329,07/07/22 10:00:00  AM,27.370,,,,
330,07/07/22 10:30:00  AM,26.879,,,,
331,07/07/22 11:00:00  AM,28.357,,,,
332,07/07/22 11:30:00  AM,26.585,,,,
333,07/07/22 12:00:00  PM,28.258,,,,
334,07/07/22 12:30:00  PM,28.456,,,,
335,07/07/22 01:00:00  PM,28.655,,,,
336,07/07/22 01:30:00  PM,27.370,,,,
337,07/07/22 02:00:00  PM,26.000,,,,
338,07/07/22 02:30:00  PM,23.677,,,,
339,07/07/22 03:00:00  PM,22.238,,,,
340,07/07/22 03:30:00  PM,21.569,,,,
341,07/07/22 04:00:00  PM,21.760,,,,
342,07/07/22 04:30:00  PM,21.378,,,,
343,07/07/22 05:00:00  PM,19.282,,,,
344,07/07/22 05:30:00  PM,19.092,,,,
345,07/07/22 06:00:00  PM,18.616,,,,
346,07/07/22 06:30:00  PM,17.760,,,,
347,07/07/22 07:00:00  PM,15.664,,,,
348,07/07/22 07:30:00  PM,15.091,,,,
349,07/07/22 08:00:00  PM,13.942,,,,
350,07/07/22 08:30:00  PM,12.883,,,,
351,07/07/22 09:00:00  PM,12.110,,,,
352,07/07/22 09:30:00  PM,12.110,,,,
353,07/07/22 10:00:00  PM,11.916,,,,
354,07/07/22 10:30:00  PM,10.455,,,,
355,07/07/22 11:00:00  PM,9.373,,,,
356,07/07/22 11:30:00  PM,10.063,,,,
357,07/08/22 12:00:00  AM,10.063,,,,
358,07/08/22 12:30:00  AM,10.651,,,,
359,07/08/22 01:00:00  AM,11.139,,,,
360,07/08/22 01:30:00  AM,11.334,,,,
361,07/08/22 02:00:00  AM,11.819,,,,
362,07/08/22 02:30:00  AM,11.431,,,,
363,07/08/22 03:00:00  AM,12.207,,,,
364,07/08/22 03:30:00  AM,12.013,,,,
365,07/08/22 04:00:00  AM,12.401,,,,
366,07/08/22 04:30:00  AM,13.750,,,,
