"Plot Title: DRYAS_14C"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20444010, SEN S/N: 20444010)","Coupler Attached (LGR S/N: 20444010)","Host Connected (LGR S/N: 20444010)","Stopped (LGR S/N: 20444010)","End Of File (LGR S/N: 20444010)"
216,07/05/22 09:15:00  PM,6.877,,,,
217,07/05/22 09:30:00  PM,6.775,,,,
218,07/05/22 09:45:00  PM,7.280,,,,
219,07/05/22 10:00:00  PM,5.655,,,,
220,07/05/22 10:15:00  PM,5.347,,,,
221,07/05/22 10:30:00  PM,5.347,,,,
222,07/05/22 10:45:00  PM,5.757,,,,
223,07/05/22 11:00:00  PM,6.471,,,,
224,07/05/22 11:15:00  PM,6.877,,,,
225,07/05/22 11:30:00  PM,5.552,,,,
226,07/05/22 11:45:00  PM,5.450,,,,
227,07/06/22 12:00:00  AM,5.552,,,,
228,07/06/22 12:15:00  AM,5.962,,,,
229,07/06/22 12:30:00  AM,5.860,,,,
230,07/06/22 12:45:00  AM,5.552,,,,
231,07/06/22 01:00:00  AM,5.962,,,,
232,07/06/22 01:15:00  AM,6.370,,,,
233,07/06/22 01:30:00  AM,6.775,,,,
234,07/06/22 01:45:00  AM,6.978,,,,
235,07/06/22 02:00:00  AM,7.079,,,,
236,07/06/22 02:15:00  AM,7.280,,,,
237,07/06/22 02:30:00  AM,6.674,,,,
238,07/06/22 02:45:00  AM,6.775,,,,
239,07/06/22 03:00:00  AM,6.978,,,,
240,07/06/22 03:15:00  AM,7.381,,,,
241,07/06/22 03:30:00  AM,7.682,,,,
242,07/06/22 03:45:00  AM,7.682,,,,
243,07/06/22 04:00:00  AM,7.079,,,,
244,07/06/22 04:15:00  AM,7.582,,,,
245,07/06/22 04:30:00  AM,7.280,,,,
246,07/06/22 04:45:00  AM,6.877,,,,
247,07/06/22 05:00:00  AM,7.079,,,,
248,07/06/22 05:15:00  AM,7.782,,,,
249,07/06/22 05:30:00  AM,7.280,,,,
250,07/06/22 05:45:00  AM,6.064,,,,
251,07/06/22 06:00:00  AM,5.347,,,,
252,07/06/22 06:15:00  AM,5.141,,,,
253,07/06/22 06:30:00  AM,4.831,,,,
254,07/06/22 06:45:00  AM,4.102,,,,
255,07/06/22 07:00:00  AM,3.998,,,,
256,07/06/22 07:15:00  AM,4.207,,,,
257,07/06/22 07:30:00  AM,4.102,,,,
258,07/06/22 07:45:00  AM,4.311,,,,
259,07/06/22 08:00:00  AM,4.727,,,,
260,07/06/22 08:15:00  AM,5.552,,,,
261,07/06/22 08:30:00  AM,6.064,,,,
262,07/06/22 08:45:00  AM,6.166,,,,
263,07/06/22 09:00:00  AM,5.860,,,,
264,07/06/22 09:15:00  AM,5.757,,,,
265,07/06/22 09:30:00  AM,6.268,,,,
266,07/06/22 09:45:00  AM,6.674,,,,
267,07/06/22 10:00:00  AM,7.179,,,,
268,07/06/22 10:15:00  AM,6.573,,,,
269,07/06/22 10:30:00  AM,6.370,,,,
270,07/06/22 10:45:00  AM,6.674,,,,
271,07/06/22 11:00:00  AM,6.877,,,,
272,07/06/22 11:15:00  AM,7.079,,,,
273,07/06/22 11:30:00  AM,7.280,,,,
274,07/06/22 11:45:00  AM,7.381,,,,
275,07/06/22 12:00:00  PM,7.582,,,,
276,07/06/22 12:15:00  PM,7.782,,,,
277,07/06/22 12:30:00  PM,7.381,,,,
278,07/06/22 12:45:00  PM,6.978,,,,
279,07/06/22 01:00:00  PM,6.877,,,,
280,07/06/22 01:15:00  PM,6.877,,,,
281,07/06/22 01:30:00  PM,6.775,,,,
282,07/06/22 01:45:00  PM,6.978,,,,
283,07/06/22 02:00:00  PM,6.877,,,,
284,07/06/22 02:15:00  PM,7.079,,,,
285,07/06/22 02:30:00  PM,7.682,,,,
286,07/06/22 02:45:00  PM,7.682,,,,
287,07/06/22 03:00:00  PM,8.382,,,,
288,07/06/22 03:15:00  PM,8.680,,,,
289,07/06/22 03:30:00  PM,9.077,,,,
290,07/06/22 03:45:00  PM,8.182,,,,
291,07/06/22 04:00:00  PM,7.782,,,,
292,07/06/22 04:15:00  PM,7.782,,,,
293,07/06/22 04:30:00  PM,7.682,,,,
294,07/06/22 04:45:00  PM,7.582,,,,
295,07/06/22 05:00:00  PM,7.682,,,,
296,07/06/22 05:15:00  PM,7.582,,,,
297,07/06/22 05:30:00  PM,7.179,,,,
298,07/06/22 05:45:00  PM,7.079,,,,
299,07/06/22 06:00:00  PM,7.280,,,,
300,07/06/22 06:15:00  PM,7.280,,,,
301,07/06/22 06:30:00  PM,7.481,,,,
302,07/06/22 06:45:00  PM,7.582,,,,
303,07/06/22 07:00:00  PM,7.882,,,,
304,07/06/22 07:15:00  PM,7.782,,,,
305,07/06/22 07:30:00  PM,7.882,,,,
306,07/06/22 07:45:00  PM,7.682,,,,
307,07/06/22 08:00:00  PM,7.179,,,,
308,07/06/22 08:15:00  PM,7.079,,,,
309,07/06/22 08:30:00  PM,7.079,,,,
310,07/06/22 08:45:00  PM,6.775,,,,
311,07/06/22 09:00:00  PM,6.268,,,,
312,07/06/22 09:15:00  PM,5.860,,,,
313,07/06/22 09:30:00  PM,6.064,,,,
314,07/06/22 09:45:00  PM,6.166,,,,
315,07/06/22 10:00:00  PM,5.757,,,,
316,07/06/22 10:15:00  PM,5.552,,,,
317,07/06/22 10:30:00  PM,5.244,,,,
318,07/06/22 10:45:00  PM,5.244,,,,
319,07/06/22 11:00:00  PM,5.244,,,,
320,07/06/22 11:15:00  PM,5.244,,,,
321,07/06/22 11:30:00  PM,5.037,,,,
322,07/06/22 11:45:00  PM,4.934,,,,
323,07/07/22 12:00:00  AM,5.037,,,,
324,07/07/22 12:15:00  AM,5.347,,,,
325,07/07/22 12:30:00  AM,4.934,,,,
326,07/07/22 12:45:00  AM,4.415,,,,
327,07/07/22 01:00:00  AM,4.519,,,,
328,07/07/22 01:15:00  AM,4.727,,,,
329,07/07/22 01:30:00  AM,5.141,,,,
330,07/07/22 01:45:00  AM,5.141,,,,
331,07/07/22 02:00:00  AM,5.347,,,,
332,07/07/22 02:15:00  AM,5.962,,,,
333,07/07/22 02:30:00  AM,6.370,,,,
334,07/07/22 02:45:00  AM,6.877,,,,
335,07/07/22 03:00:00  AM,8.082,,,,
336,07/07/22 03:15:00  AM,9.965,,,,
337,07/07/22 03:30:00  AM,9.571,,,,
338,07/07/22 03:45:00  AM,9.768,,,,
339,07/07/22 04:00:00  AM,9.965,,,,
340,07/07/22 04:15:00  AM,11.819,,,,
341,07/07/22 04:30:00  AM,12.594,,,,
342,07/07/22 04:45:00  AM,10.455,,,,
343,07/07/22 05:00:00  AM,10.553,,,,
344,07/07/22 05:15:00  AM,9.768,,,,
345,07/07/22 05:30:00  AM,10.553,,,,
346,07/07/22 05:45:00  AM,10.455,,,,
347,07/07/22 06:00:00  AM,10.748,,,,
348,07/07/22 06:15:00  AM,11.528,,,,
349,07/07/22 06:30:00  AM,11.334,,,,
350,07/07/22 06:45:00  AM,11.819,,,,
351,07/07/22 07:00:00  AM,12.110,,,,
352,07/07/22 07:15:00  AM,12.110,,,,
353,07/07/22 07:30:00  AM,12.401,,,,
354,07/07/22 07:45:00  AM,12.401,,,,
355,07/07/22 08:00:00  AM,12.594,,,,
356,07/07/22 08:15:00  AM,12.690,,,,
357,07/07/22 08:30:00  AM,12.594,,,,
358,07/07/22 08:45:00  AM,13.461,,,,
359,07/07/22 09:00:00  AM,13.076,,,,
360,07/07/22 09:15:00  AM,13.076,,,,
361,07/07/22 09:30:00  AM,13.173,,,,
362,07/07/22 09:45:00  AM,13.558,,,,
363,07/07/22 10:00:00  AM,13.942,,,,
364,07/07/22 10:15:00  AM,13.750,,,,
365,07/07/22 10:30:00  AM,14.038,,,,
366,07/07/22 10:45:00  AM,14.325,,,,
367,07/07/22 11:00:00  AM,14.900,,,,
368,07/07/22 11:15:00  AM,14.709,,,,
369,07/07/22 11:30:00  AM,14.230,,,,
370,07/07/22 11:45:00  AM,13.558,,,,
371,07/07/22 12:00:00  PM,13.942,,,,
372,07/07/22 12:15:00  PM,14.038,,,,
373,07/07/22 12:30:00  PM,14.996,,,,
374,07/07/22 12:45:00  PM,15.091,,,,
375,07/07/22 01:00:00  PM,14.900,,,,
376,07/07/22 01:15:00  PM,14.900,,,,
377,07/07/22 01:30:00  PM,14.517,,,,
378,07/07/22 01:45:00  PM,14.421,,,,
379,07/07/22 02:00:00  PM,14.804,,,,
380,07/07/22 02:15:00  PM,14.900,,,,
381,07/07/22 02:30:00  PM,14.804,,,,
382,07/07/22 02:45:00  PM,14.900,,,,
383,07/07/22 03:00:00  PM,13.846,,,,
384,07/07/22 03:15:00  PM,13.558,,,,
385,07/07/22 03:30:00  PM,13.558,,,,
386,07/07/22 03:45:00  PM,13.846,,,,
387,07/07/22 04:00:00  PM,14.230,,,,
388,07/07/22 04:15:00  PM,14.230,,,,
389,07/07/22 04:30:00  PM,14.134,,,,
390,07/07/22 04:45:00  PM,13.750,,,,
391,07/07/22 05:00:00  PM,13.365,,,,
392,07/07/22 05:15:00  PM,13.173,,,,
393,07/07/22 05:30:00  PM,12.787,,,,
394,07/07/22 05:45:00  PM,12.980,,,,
395,07/07/22 06:00:00  PM,12.690,,,,
