site,plot,treatment,light,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_ppt,T_panel,T_soil,T_air
WILL,,,,2022,179,1430,10.2,11.815,2.1175,423.49,0.65531,10.485,23.942,9.0789,16.827
WILL,,,,2022,179,1430,11.2,11.735,2.087,417.4,0.59856,9.577,23.942,9.0963,16.672
WILL,,,,2022,179,1430,12.2,11.776,2.1173,423.46,0.56881,9.1009,23.942,9.0963,16.518
WILL,,,,2022,179,1430,13.2,11.773,2.1002,420.03,0.55532,8.885,23.942,9.1136,16.449
WILL,,,,2022,179,1430,14.2,11.719,2.129,425.81,0.54355,8.6968,23.942,9.131,16.295
WILL,,,,2022,179,1430,15.2,11.61,2.1085,421.69,0.53456,8.5529,23.942,9.1483,16.209
WILL,,,,2022,179,1430,16.2,11.667,2.1071,421.42,0.52694,8.4311,23.942,9.1657,16.174
WILL,,,,2022,179,1430,17.2,11.617,2.1147,422.94,0.52072,8.3315,23.942,9.1657,16.14
WILL,,,,2022,179,1430,18.2,11.692,2.118,423.59,0.52314,8.3702,23.928,9.1861,16.074
WILL,,,,2022,179,1430,19.2,11.676,2.0946,418.93,0.51933,8.3093,23.928,9.1861,15.954
WILL,,,,2022,179,1430,20.2,11.65,2.1251,425.01,0.52279,8.3647,23.928,9.1861,15.885
WILL,,,,2022,179,1430,21.2,11.623,2.1528,430.55,0.52106,8.337,23.928,9.2208,15.748
WILL,,,,2022,179,1430,22.2,11.645,2.141,428.2,0.51553,8.2484,23.928,9.2195,15.472
WILL,,,,2022,179,1430,23.2,11.585,2.128,425.6,0.51587,8.254,23.928,9.2208,15.353
WILL,,,,2022,179,1430,24.2,11.618,2.1265,425.29,0.51172,8.1875,23.928,9.2382,15.267
WILL,,,,2022,179,1430,25.2,11.648,2.1244,424.88,0.50618,8.099,23.928,9.2543,15.163
WILL,,,,2022,179,1430,26.2,11.697,2.1029,420.59,0.49684,7.9495,23.914,9.2413,15.081
WILL,,,,2022,179,1430,27.2,11.725,2.1131,422.63,0.4875,7.8,23.914,9.2587,15.046
WILL,,,,2022,179,1430,28.2,11.739,2.1088,421.76,0.48231,7.717,23.914,9.2587,14.977
WILL,,,,2022,179,1430,29.2,11.725,2.1064,421.28,0.47816,7.6505,23.914,9.2587,14.943
WILL,,,,2022,179,1430,30.2,11.582,2.1014,420.27,0.47678,7.6284,23.914,9.2587,14.909
WILL,,,,2022,179,1430,31.2,11.691,2.1079,421.59,0.47535,7.6056,23.914,9.2587,14.874
WILL,,,,2022,179,1430,32.2,11.722,2.1126,422.52,0.47193,7.5509,23.914,9.276,14.788
WILL,,,,2022,179,1430,33.2,11.804,2.1085,421.69,0.47262,7.562,23.914,9.276,14.771
WILL,,,,2022,179,1430,34.2,11.763,2.1064,421.28,0.46605,7.4568,23.9,9.2618,14.688
WILL,,,,2022,179,1430,35.2,11.774,2.1085,421.69,0.46294,7.407,23.9,9.2791,14.585
WILL,,,,2022,179,1430,36.2,11.722,2.1085,421.69,0.46363,7.418,23.9,9.2791,14.516
WILL,,,,2022,179,1430,37.2,11.654,2.1131,422.63,0.46155,7.3848,23.9,9.2791,14.481
WILL,,,,2022,179,1430,38.2,11.659,2.105,421,0.45325,7.252,23.9,9.2791,14.481
WILL,,,,2022,179,1430,39.2,11.648,2.1147,422.94,0.46082,7.3731,23.9,9.2791,14.499
WILL,,,,2022,179,1430,40.2,11.717,2.0995,419.89,0.45602,7.2963,23.886,9.2648,14.467
WILL,,,,2022,179,1430,41.2,11.706,2.096,419.2,0.46501,7.4402,23.886,9.2648,14.467
WILL,,,,2022,179,1430,42.2,11.703,2.114,422.8,0.46086,7.3738,23.886,9.2648,14.433
WILL,,,,2022,179,1430,43.2,11.755,2.1071,421.42,0.4657,7.4513,23.886,9.2648,14.398
WILL,,,,2022,179,1430,44.2,11.758,2.1143,422.87,0.46432,7.4291,23.886,9.2648,14.347
WILL,,,,2022,179,1430,45.2,11.676,2.0995,419.89,0.46051,7.3682,23.872,9.2493,14.315
WILL,,,,2022,179,1430,46.2,11.746,2.1064,421.28,0.46224,7.3959,23.872,9.2506,14.264
WILL,,,,2022,179,1430,47.2,11.645,2.0891,417.82,0.46224,7.3959,23.872,9.2493,14.091
WILL,,,,2022,179,1430,48.2,11.615,2.1202,424.05,0.46432,7.4291,23.872,9.2493,13.953
WILL,,,,2022,179,1430,49.2,11.736,2.1029,420.59,0.46121,7.3793,23.859,9.2364,13.819
WILL,,,,2022,179,1430,50.2,11.78,2.1138,422.76,0.4664,7.4623,23.859,9.2364,13.767
WILL,,,,2022,179,1430,51.2,11.733,2.0936,418.72,0.45844,7.335,23.859,9.2364,13.75
WILL,,,,2022,179,1430,52.2,11.681,2.0964,419.27,0.45048,7.2077,23.859,9.2364,13.75
WILL,,,,2022,179,1430,53.2,11.651,2.1133,422.66,0.4446,7.1136,23.859,9.2352,13.663
WILL,,,,2022,179,1430,54.2,11.78,2.1126,422.52,0.44633,7.1412,23.845,9.2209,13.614
WILL,,,,2022,179,1430,55.2,11.73,2.0995,419.89,0.4484,7.1745,23.845,9.2209,13.545
WILL,,,,2022,179,1430,56.2,11.785,2.1078,421.56,0.45532,7.2852,23.845,9.2036,13.356
WILL,,,,2022,179,1430,57.2,11.68,2.0929,418.58,0.4491,7.1855,23.845,9.2036,13.218
WILL,,,,2022,179,1430,58.2,11.639,2.1147,422.94,0.44356,7.097,23.831,9.1906,13.135
WILL,,,,2022,179,1430,59.2,11.769,2.1119,422.39,0.44252,7.0804,23.831,9.1893,13.066
WILL,,,,2022,179,1431,0.2,11.779,2.0905,418.1,0.4273,6.8368,23.831,9.1732,12.963
WILL,,,,2022,179,1431,1.2,11.793,2.1154,423.08,0.41726,6.6762,23.831,9.1732,12.911
WILL,,,,2022,179,1431,2.2,11.683,2.1119,422.39,0.41934,6.7095,23.817,9.159,12.863
WILL,,,,2022,179,1431,3.2,11.708,2.0977,419.55,0.42038,6.7261,23.817,9.159,12.811
WILL,,,,2022,179,1431,4.2,11.765,2.097,419.41,0.41899,6.7039,23.817,9.159,12.742
WILL,,,,2022,179,1431,5.2,11.738,2.1154,423.08,0.42176,6.7482,23.817,9.159,12.69
WILL,,,,2022,179,1431,6.2,11.738,2.097,419.41,0.42695,6.8312,23.803,9.1449,12.59
WILL,,,,2022,179,1431,7.2,11.609,2.0977,419.55,0.42903,6.8645,23.803,9.1449,12.538
WILL,,,,2022,179,1431,8.2,11.711,2.1088,421.76,0.42972,6.8755,23.803,9.1275,12.451
WILL,,,,2022,179,1431,9.2,11.793,2.1119,422.39,0.42834,6.8534,23.789,9.1133,12.368
WILL,,,,2022,179,1431,10.2,11.741,2.101,420.2,0.4183,6.6928,23.789,9.1133,12.265
WILL,,,,2022,179,1431,11.2,11.598,2.1057,421.14,0.41796,6.6873,23.789,9.1133,12.23
WILL,,,,2022,179,1431,12.2,11.708,2.1099,421.97,0.41104,6.5766,23.775,9.0818,12.164
WILL,,,,2022,179,1431,13.2,11.697,2.0884,417.68,0.40827,6.5323,23.775,9.0818,12.078
WILL,,,,2022,179,1431,14.2,11.717,2.1223,424.46,0.40204,6.4327,23.775,9.0818,12.078
WILL,,,,2022,179,1431,15.2,11.802,2.1043,420.86,0.40343,6.4548,23.775,9.0805,12.111
WILL,,,,2022,179,1431,16.2,11.758,2.1002,420.03,0.40066,6.4105,23.761,9.0676,12.046
WILL,,,,2022,179,1431,17.2,11.774,2.1002,420.03,0.40135,6.4216,23.761,9.049,11.993
WILL,,,,2022,179,1431,18.2,11.717,2.106,421.21,0.39651,6.3441,23.747,9.0174,11.945
WILL,,,,2022,179,1431,19.2,11.637,2.1095,421.9,0.39789,6.3662,23.747,9.0347,11.927
WILL,,,,2022,179,1431,20.2,11.673,2.0995,419.89,0.39581,6.333,23.747,9.0187,11.911
WILL,,,,2022,179,1431,21.2,11.623,2.1099,421.97,0.39547,6.3275,23.734,9.0031,11.81
WILL,,,,2022,179,1431,22.2,11.672,2.1078,421.56,0.39616,6.3386,23.734,9.0044,11.811
WILL,,,,2022,179,1431,23.2,11.617,2.0977,419.55,0.40066,6.4105,23.72,8.9717,11.709
WILL,,,,2022,179,1431,24.2,11.67,2.114,422.8,0.3972,6.3552,23.72,8.9543,11.709
WILL,,,,2022,179,1431,25.2,11.588,2.1064,421.28,0.3972,6.3552,23.72,8.9543,11.761
WILL,,,,2022,179,1431,26.2,11.609,2.1175,423.49,0.39547,6.3275,23.706,8.9401,11.729
WILL,,,,2022,179,1431,27.2,11.585,2.096,419.2,0.39166,6.2666,23.706,8.9401,11.747
WILL,,,,2022,179,1431,28.2,11.661,2.1074,421.49,0.3972,6.3552,23.692,8.926,11.767
WILL,,,,2022,179,1431,29.2,11.692,2.1033,420.66,0.39824,6.3718,23.692,8.8913,11.802
WILL,,,,2022,179,1431,30.2,11.637,2.1161,423.22,0.39927,6.3884,23.692,8.8913,11.871
WILL,,,,2022,179,1431,31.2,11.591,2.1009,420.17,0.40135,6.4216,23.678,8.8771,11.891
WILL,,,,2022,179,1431,32.2,11.665,2.1092,421.83,0.401,6.4161,23.678,8.8784,11.927
WILL,,,,2022,179,1431,33.2,11.618,2.1043,420.86,0.39443,6.3109,23.664,8.863,11.964
WILL,,,,2022,179,1431,34.2,11.607,2.1026,420.52,0.39858,6.3773,23.664,8.8282,12.016
WILL,,,,2022,179,1431,35.2,11.629,2.1092,421.83,0.4055,6.488,23.65,8.8141,12.053
WILL,,,,2022,179,1431,36.2,11.774,2.0953,419.06,0.41173,6.5877,23.65,8.8141,12.105
WILL,,,,2022,179,1431,37.2,11.784,2.0995,419.89,0.41934,6.7095,23.637,8.8,12.143
WILL,,,,2022,179,1431,38.2,11.763,2.1188,423.77,0.42038,6.7261,23.637,8.8,12.178
WILL,,,,2022,179,1431,39.2,11.785,2.106,421.21,0.42349,6.7759,23.623,8.7684,12.06
WILL,,,,2022,179,1431,40.2,11.625,2.1175,423.49,0.42107,6.7371,23.623,8.7684,12.094
WILL,,,,2022,179,1431,41.2,11.801,2.1015,420.31,0.42072,6.7316,23.609,8.7369,12.08
WILL,,,,2022,179,1431,42.2,11.741,2.0967,419.34,0.42107,6.7371,23.609,8.7369,12.028
WILL,,,,2022,179,1431,43.2,11.592,2.114,422.8,0.41865,6.6984,23.609,8.7369,12.011
WILL,,,,2022,179,1431,44.2,11.754,2.1195,423.91,0.42003,6.7205,23.595,8.7228,11.98
WILL,,,,2022,179,1431,45.2,11.71,2.0984,419.69,0.42245,6.7593,23.595,8.7228,11.963
WILL,,,,2022,179,1431,46.2,11.667,2.1064,421.28,0.41657,6.6652,23.581,8.7087,11.949
WILL,,,,2022,179,1431,47.2,11.612,2.1078,421.56,0.41726,6.6762,23.581,8.674,11.897
WILL,,,,2022,179,1431,48.2,11.733,2.0995,419.89,0.40827,6.5323,23.581,8.674,11.879
WILL,,,,2022,179,1431,49.2,11.595,2.1157,423.15,0.4055,6.488,23.568,8.6599,11.848
WILL,,,,2022,179,1431,50.2,11.717,2.1057,421.14,0.40758,6.5212,23.568,8.6599,11.831
WILL,,,,2022,179,1431,51.2,11.699,2.1005,420.1,0.40412,6.4659,23.554,8.6457,11.834
WILL,,,,2022,179,1431,52.2,11.722,2.1043,420.86,0.39789,6.3662,23.554,8.6457,11.886
WILL,,,,2022,179,1431,53.2,11.728,2.1154,423.08,0.39305,6.2887,23.54,8.6143,11.924
WILL,,,,2022,179,1431,54.2,11.678,2.1116,422.32,0.39927,6.3884,23.54,8.6143,11.976
WILL,,,,2022,179,1431,55.2,11.666,2.1002,420.03,0.39305,6.2887,23.54,8.6143,11.941
WILL,,,,2022,179,1431,56.2,11.683,2.1009,420.17,0.39097,6.2555,23.526,8.5828,11.996
WILL,,,,2022,179,1431,57.2,11.607,2.1064,421.28,0.40135,6.4216,23.526,8.5828,11.961
WILL,,,,2022,179,1431,58.2,11.762,2.1105,422.11,0.39789,6.3662,23.512,8.5687,11.965
WILL,,,,2022,179,1431,59.2,11.653,2.0988,419.76,0.39789,6.3662,23.512,8.5687,12.034
WILL,,,,2022,179,1432,0.2,11.761,2.1195,423.91,0.39789,6.3662,23.512,8.5687,12.086
WILL,,,,2022,179,1432,1.2,11.691,2.0919,418.37,0.3972,6.3552,23.499,8.5372,12.141
WILL,,,,2022,179,1432,2.2,11.7,2.1095,421.9,0.40066,6.4105,23.499,8.5372,12.193
WILL,,,,2022,179,1432,3.2,11.743,2.1209,424.18,0.39789,6.3662,23.499,8.5198,12.244
WILL,,,,2022,179,1432,4.2,11.632,2.0946,418.93,0.39927,6.3884,23.485,8.5058,12.282
WILL,,,,2022,179,1432,5.2,11.758,2.0988,419.76,0.40343,6.4548,23.485,8.5058,12.334
WILL,,,,2022,179,1432,6.2,11.65,2.1182,423.63,0.40204,6.4327,23.471,8.4917,12.389
WILL,,,,2022,179,1432,7.2,11.721,2.1022,420.45,0.41104,6.5766,23.471,8.4917,12.424
WILL,,,,2022,179,1432,8.2,11.795,2.1047,420.93,0.41692,6.6707,23.457,8.4602,12.462
WILL,,,,2022,179,1432,9.2,11.606,2.105,421,0.42488,6.798,23.457,8.4602,12.479
WILL,,,,2022,179,1432,10.2,11.721,2.1133,422.66,0.42661,6.8257,23.457,8.4602,12.496
WILL,,,,2022,179,1432,11.2,11.647,2.1033,420.66,0.42072,6.7316,23.457,8.4428,12.548
WILL,,,,2022,179,1432,12.2,11.699,2.104,420.79,0.42142,6.7427,23.444,8.4462,12.603
WILL,,,,2022,179,1432,13.2,11.711,2.1071,421.42,0.42142,6.7427,23.444,8.4288,12.62
WILL,,,,2022,179,1432,14.2,11.592,2.1109,422.18,0.41726,6.6762,23.43,8.4147,12.572
WILL,,,,2022,179,1432,15.2,11.71,2.122,424.39,0.42626,6.8202,23.43,8.4147,12.572
WILL,,,,2022,179,1432,16.2,11.688,2.1047,420.93,0.43214,6.9143,23.43,8.4321,12.554
WILL,,,,2022,179,1432,17.2,11.609,2.1033,420.66,0.4318,6.9087,23.416,8.4007,12.541
WILL,,,,2022,179,1432,18.2,11.71,2.1154,423.08,0.42903,6.8645,23.416,8.4007,12.558
WILL,,,,2022,179,1432,19.2,11.702,2.1015,420.31,0.42972,6.8755,23.416,8.4007,12.541
WILL,,,,2022,179,1432,20.2,11.647,2.1223,424.46,0.42626,6.8202,23.416,8.418,12.575
WILL,,,,2022,179,1432,21.2,11.76,2.1057,421.14,0.42315,6.7703,23.402,8.404,12.561
WILL,,,,2022,179,1432,22.2,11.771,2.1161,423.22,0.42557,6.8091,23.402,8.404,12.527
WILL,,,,2022,179,1432,23.2,11.716,2.1095,421.9,0.42903,6.8645,23.402,8.3866,12.527
WILL,,,,2022,179,1432,24.2,11.658,2.1033,420.66,0.42107,6.7371,23.389,8.3726,12.495
WILL,,,,2022,179,1432,25.2,11.724,2.1022,420.45,0.42418,6.787,23.389,8.3726,12.478
WILL,,,,2022,179,1432,26.2,11.782,2.106,421.21,0.41242,6.5987,23.389,8.3726,12.426
WILL,,,,2022,179,1432,27.2,11.71,2.1126,422.52,0.41104,6.5766,23.375,8.3585,12.378
WILL,,,,2022,179,1432,28.2,11.625,2.1015,420.31,0.40689,6.5102,23.375,8.3585,12.326
WILL,,,,2022,179,1432,29.2,11.746,2.1178,423.56,0.40689,6.5102,23.375,8.3585,12.291
WILL,,,,2022,179,1432,30.2,11.694,2.105,421,0.40204,6.4327,23.375,8.3585,12.274
WILL,,,,2022,179,1432,31.2,11.588,2.1092,421.83,0.39789,6.3662,23.361,8.3445,12.26
WILL,,,,2022,179,1432,32.2,11.705,2.1033,420.66,0.39305,6.2887,23.361,8.3445,12.26
WILL,,,,2022,179,1432,33.2,11.721,2.1054,421.07,0.38543,6.1669,23.361,8.3445,12.26
WILL,,,,2022,179,1432,34.2,11.584,2.1054,421.07,0.38959,6.2334,23.347,8.3304,12.246
WILL,,,,2022,179,1432,35.2,11.689,2.1057,421.14,0.39028,6.2444,23.347,8.3304,12.281
WILL,,,,2022,179,1432,36.2,11.73,2.1085,421.69,0.3882,6.2112,23.347,8.3131,12.281
WILL,,,,2022,179,1432,37.2,11.639,2.1071,421.42,0.38924,6.2278,23.334,8.3164,12.163
WILL,,,,2022,179,1432,38.2,11.664,2.1078,421.56,0.39374,6.2998,23.334,8.3164,12.111
WILL,12,C,light,2022,179,1435,31.2,11.793,2.0732,414.64,0.40343,6.4548,22.571,7.7629,12.287
WILL,12,C,light,2022,179,1435,32.2,11.727,2.1438,428.75,0.39235,6.2777,22.558,7.7478,12.272
WILL,12,C,light,2022,179,1435,33.2,11.688,2.1126,422.52,0.39616,6.3386,22.558,7.7304,12.324
WILL,12,C,light,2022,179,1435,34.2,11.795,2.1126,422.52,0.39927,6.3884,22.545,7.7167,12.328
WILL,12,C,light,2022,179,1435,35.2,11.716,2.0936,418.72,0.40135,6.4216,22.545,7.7167,12.362
WILL,12,C,light,2022,179,1435,36.2,11.73,2.1054,421.07,0.4055,6.488,22.545,7.7341,12.397
WILL,12,C,light,2022,179,1435,37.2,11.864,2.1154,423.08,0.40896,6.5434,22.545,7.7341,12.431
WILL,12,C,light,2022,179,1435,38.2,11.773,2.1002,420.03,0.39789,6.3662,22.531,7.7216,12.453
WILL,12,C,light,2022,179,1435,39.2,11.782,2.114,422.8,0.39166,6.2666,22.531,7.7204,12.47
WILL,12,C,light,2022,179,1435,40.2,11.867,2.0849,416.99,0.38682,6.1891,22.531,7.7204,12.418
WILL,12,C,light,2022,179,1435,41.2,11.773,2.1541,430.83,0.39235,6.2777,22.518,7.7066,12.3
WILL,12,C,light,2022,179,1435,42.2,11.787,2.1794,435.88,0.39443,6.3109,22.518,7.7066,12.266
WILL,12,C,light,2022,179,1435,43.2,11.784,2.1161,423.22,0.38959,6.2334,22.518,7.724,12.231
WILL,12,C,light,2022,179,1435,44.2,11.834,2.1071,421.42,0.38267,6.1227,22.504,7.6929,12.218
WILL,12,C,light,2022,179,1435,45.2,11.795,2.1112,422.25,0.38197,6.1116,22.504,7.6755,12.218
WILL,12,C,light,2022,179,1435,46.2,11.793,2.1116,422.32,0.38959,6.2334,22.504,7.6059,12.252
WILL,12,C,light,2022,179,1435,47.2,11.806,2.1095,421.9,0.38613,6.178,22.491,7.5574,12.239
WILL,12,C,light,2022,179,1435,48.2,11.812,2.0995,419.89,0.38959,6.2334,22.491,7.54,12.273
WILL,12,C,light,2022,179,1435,49.2,11.856,2.1192,423.84,0.3927,6.2832,22.491,7.5226,12.308
WILL,12,C,light,2022,179,1435,50.2,11.826,2.1005,420.1,0.39305,6.2887,22.477,7.5089,12.329
WILL,12,C,light,2022,179,1435,51.2,11.845,2.1085,421.69,0.39651,6.3441,22.477,7.4915,12.467
WILL,12,C,light,2022,179,1435,52.2,11.853,2.1067,421.35,0.39789,6.3662,22.477,7.4915,12.605
WILL,12,C,light,2022,179,1435,53.2,11.853,2.0995,419.89,0.39858,6.3773,22.477,7.5089,12.743
WILL,12,C,light,2022,179,1435,54.2,11.754,2.106,421.21,0.40377,6.4603,22.464,7.4952,12.85
WILL,12,C,light,2022,179,1435,55.2,11.704,2.1206,424.12,0.40412,6.4659,22.464,7.4778,12.988
WILL,12,C,light,2022,179,1435,56.2,11.741,2.1216,424.32,0.40619,6.4991,22.464,7.4778,13.144
WILL,12,C,light,2022,179,1435,57.2,11.88,2.1036,420.72,0.40481,6.4769,22.451,7.4641,13.234
WILL,12,C,light,2022,179,1435,58.2,11.752,2.1168,423.35,0.4138,6.6209,22.451,7.4641,13.337
WILL,12,C,light,2022,179,1435,59.2,11.847,2.1002,420.03,0.41242,6.5987,22.451,7.4641,13.458
WILL,12,C,light,2022,179,1436,0.2,11.864,2.1126,422.52,0.41519,6.643,22.451,7.4641,13.579
WILL,12,C,light,2022,179,1436,1.2,11.828,2.114,422.8,0.41796,6.6873,22.437,7.4504,13.703
WILL,12,C,light,2022,179,1436,2.2,11.741,2.1161,423.22,0.42072,6.7316,22.437,7.4504,13.841
WILL,12,C,light,2022,179,1436,3.2,11.757,2.0919,418.37,0.41865,6.6984,22.437,7.4504,13.979
WILL,12,C,light,2022,179,1436,4.2,11.727,2.1258,425.15,0.42349,6.7759,22.437,7.4504,14.082
WILL,12,C,light,2022,179,1436,5.2,11.743,2.1251,425.01,0.42695,6.8312,22.437,7.4504,14.151
WILL,12,C,light,2022,179,1436,6.2,11.73,2.0884,417.68,0.4311,6.8977,22.424,7.4366,14.275
WILL,12,C,light,2022,179,1436,7.2,11.853,2.1285,425.71,0.4311,6.8977,22.424,7.4366,14.413
WILL,12,C,light,2022,179,1436,8.2,11.614,2.1095,421.9,0.42799,6.8478,22.424,7.454,14.516
WILL,12,C,light,2022,179,1436,9.2,11.826,2.1133,422.66,0.44148,7.0637,22.424,7.4366,14.585
WILL,12,C,light,2022,179,1436,10.2,11.842,2.114,422.8,0.43353,6.9364,22.424,7.4366,14.689
WILL,12,C,light,2022,179,1436,11.2,11.853,2.1085,421.69,0.44079,7.0527,22.424,7.4366,14.775
WILL,12,C,light,2022,179,1436,12.2,11.787,2.1057,421.14,0.43802,7.0084,22.424,7.4366,14.895
WILL,12,C,light,2022,179,1436,13.2,11.727,2.1244,424.88,0.44598,7.1357,22.41,7.423,15.019
WILL,12,C,light,2022,179,1436,14.2,11.861,2.1099,421.97,0.44494,7.1191,22.41,7.423,15.122
WILL,12,C,light,2022,179,1436,15.2,11.837,2.1182,423.63,0.45013,7.2021,22.41,7.423,15.226
WILL,12,C,light,2022,179,1436,16.2,11.831,2.1273,425.47,0.4484,7.1745,22.41,7.423,15.294
WILL,12,C,light,2022,179,1436,17.2,11.801,2.1147,422.94,0.45256,7.2409,22.41,7.423,15.363
WILL,12,C,light,2022,179,1436,18.2,11.891,2.1071,421.42,0.45671,7.3073,22.41,7.423,15.432
WILL,12,C,light,2022,179,1436,19.2,11.858,2.1116,422.32,0.46432,7.4291,22.41,7.423,15.535
WILL,12,C,light,2022,179,1436,20.2,11.856,2.1168,423.35,0.46259,7.4014,22.41,7.423,15.638
WILL,12,C,light,2022,179,1436,21.2,11.809,2.1123,422.45,0.46294,7.407,22.41,7.423,15.707
WILL,12,C,light,2022,179,1436,22.2,11.828,2.1265,425.29,0.46709,7.4734,22.41,7.423,15.81
WILL,12,C,light,2022,179,1436,23.2,11.861,2.1209,424.18,0.46709,7.4734,22.41,7.423,15.879
WILL,12,C,light,2022,179,1436,24.2,11.875,2.1105,422.11,0.4664,7.4623,22.41,7.423,15.948
WILL,12,C,light,2022,179,1436,25.2,11.878,2.1185,423.7,0.47608,7.6173,22.41,7.423,16.033
WILL,12,C,light,2022,179,1436,26.2,11.905,2.1251,425.01,0.4747,7.5952,22.41,7.423,16.154
WILL,12,C,light,2022,179,1436,27.2,11.801,2.1105,422.11,0.47816,7.6505,22.41,7.423,16.222
WILL,12,C,light,2022,179,1436,28.2,11.732,2.1161,423.22,0.48266,7.7225,22.41,7.423,16.308
WILL,12,C,light,2022,179,1436,29.2,11.658,2.1244,424.88,0.48024,7.6838,22.41,7.423,16.394
WILL,12,C,light,2022,179,1436,30.2,11.858,2.1154,423.08,0.48646,7.7834,22.41,7.423,16.428
WILL,12,C,light,2022,179,1436,31.2,11.82,2.1099,421.97,0.48785,7.8056,22.41,7.423,16.463
WILL,12,C,light,2022,179,1436,32.2,11.842,2.1159,423.18,0.49477,7.9163,22.424,7.4366,16.545
WILL,12,C,light,2022,179,1436,33.2,11.856,2.1308,426.16,0.49269,7.8831,22.424,7.4366,16.579
WILL,12,C,light,2022,179,1436,34.2,11.765,2.114,422.8,0.49615,7.9384,22.424,7.454,16.614
WILL,12,C,light,2022,179,1436,35.2,11.752,2.1209,424.18,0.49689,7.9502,22.424,7.454,16.648
WILL,12,C,light,2022,179,1436,36.2,11.694,2.1216,424.32,0.5003,8.0048,22.424,7.454,16.717
WILL,12,C,light,2022,179,1436,37.2,11.847,2.1047,420.93,0.50445,8.0713,22.424,7.454,16.751
WILL,12,C,light,2022,179,1436,38.2,11.702,2.1294,425.88,0.50376,8.0602,22.424,7.4714,16.837
WILL,12,C,light,2022,179,1436,39.2,11.664,2.1292,425.85,0.50657,8.1052,22.424,7.4714,16.905
WILL,12,C,light,2022,179,1436,40.2,11.795,2.1303,426.05,0.50342,8.0547,22.424,7.4714,16.991
WILL,12,C,light,2022,179,1436,41.2,11.875,2.1522,430.45,0.50865,8.1384,22.437,7.4852,17.073
WILL,12,C,light,2022,179,1436,42.2,11.853,2.1278,425.57,0.51414,8.2263,22.437,7.4852,17.108
