site,plot,treatment,light,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_ppt,T_panel,T_soil,T_air
MEAD,11,T,light,2022,195,1554,50.2,12.068,2.0442,408.84,0.42007,6.7211,15.374,5.9515,-99999
MEAD,11,T,light,2022,195,1554,51.2,12.057,2.0367,407.35,0.42215,6.7544,15.374,5.9523,-83.416
MEAD,11,T,light,2022,195,1554,52.2,11.895,2.04,408.01,0.42353,6.7765,15.374,5.9523,-12.501
MEAD,11,T,light,2022,195,1554,53.2,11.898,2.038,407.59,0.42561,6.8098,15.362,5.9404,-29.338
MEAD,11,T,light,2022,195,1554,54.2,12.01,2.0414,408.28,0.42561,6.8098,15.362,5.9404,-89.928
MEAD,11,T,light,2022,195,1554,55.2,12.06,2.039,407.8,0.42492,6.7987,15.362,5.9404,-77.872
MEAD,11,T,light,2022,195,1554,56.2,11.892,2.0428,408.56,0.42665,6.8264,15.362,5.9404,-46.923
MEAD,11,T,light,2022,195,1554,57.2,12.051,2.0373,407.45,0.42912,6.8659,15.362,5.9404,-155.88
MEAD,11,T,light,2022,195,1554,58.2,12.049,2.0352,407.04,0.42908,6.8653,15.362,5.9579,-15.922
MEAD,11,T,light,2022,195,1554,59.2,11.862,2.0407,408.14,0.42977,6.8764,15.362,5.9571,-66.296
MEAD,11,T,light,2022,195,1555,0.2,11.95,2.04,408.01,0.43116,6.8985,15.362,5.9404,-42.187
MEAD,11,T,light,2022,195,1555,1.2,11.925,2.0414,408.28,0.43185,6.9096,15.362,5.9404,-35.334
MEAD,11,T,light,2022,195,1555,2.2,12.005,2.0414,408.28,0.43254,6.9207,15.35,5.9286,-36.203
MEAD,11,T,light,2022,195,1555,3.2,12.12,2.0333,406.65,0.43116,6.8985,15.35,5.946,-53.931
MEAD,11,T,light,2022,195,1555,4.2,11.513,2.0269,405.37,0.45407,7.2652,15.35,5.946,-99999
MEAD,11,T,light,2022,195,1555,5.2,11.648,2.0544,410.88,0.44779,7.1647,15.35,5.9469,140.69
MEAD,11,T,light,2022,195,1555,6.2,11.697,2.0407,408.14,0.4062,6.4993,15.35,5.946,-99999
MEAD,11,T,light,2022,195,1555,7.2,11.543,2.0347,406.93,0.4208,6.7328,15.35,5.946,-121.09
MEAD,11,T,light,2022,195,1555,8.2,11.587,2.0317,406.34,0.43536,6.9657,15.35,5.9469,-99999
MEAD,11,T,light,2022,195,1555,9.2,11.733,2.0435,408.7,0.43605,6.9768,15.35,5.946,-99999
MEAD,11,T,light,2022,195,1555,10.2,11.587,2.0338,406.76,0.43813,7.01,15.35,5.9452,-187.93
MEAD,11,T,light,2022,195,1555,11.2,11.557,2.0284,405.68,0.44086,7.0538,15.35,5.946,-46.449
MEAD,11,T,light,2022,195,1555,12.2,11.692,2.0331,406.62,0.43878,7.0205,15.35,5.9635,-59.62
MEAD,11,T,light,2022,195,1555,13.2,11.464,2.0277,405.55,0.43951,7.0322,15.339,5.9342,-75.062
MEAD,11,T,light,2022,195,1555,14.2,11.565,2.0277,405.55,0.44156,7.0649,15.339,5.9342,-58.223
MEAD,11,T,light,2022,195,1555,15.2,11.7,2.0265,405.3,0.44298,7.0877,15.339,5.9167,-93.517
MEAD,11,T,light,2022,195,1555,16.2,11.549,2.0244,404.89,0.44298,7.0877,15.339,5.9517,-50.126
MEAD,11,T,light,2022,195,1555,17.2,11.661,2.0289,405.79,0.44783,7.1653,15.339,5.935,-39.63
MEAD,11,T,light,2022,195,1555,18.2,11.472,2.0227,404.54,0.44367,7.0988,15.339,5.9334,-68.572
MEAD,11,T,light,2022,195,1555,19.2,11.667,2.0227,404.54,0.44745,7.1592,15.339,5.9342,-61.191
MEAD,11,T,light,2022,195,1555,20.2,11.513,2.0276,405.51,0.44995,7.1992,15.339,5.9517,-75.611
MEAD,11,T,light,2022,195,1555,21.2,11.703,2.0283,405.65,0.44853,7.1764,15.339,5.9167,-53.269
MEAD,11,T,light,2022,195,1555,22.2,11.521,2.0165,403.29,0.45546,7.2873,15.327,5.9223,-60.112
MEAD,11,T,light,2022,195,1555,23.2,11.785,2.0213,404.26,0.45165,7.2263,15.327,5.9223,-77.299
MEAD,11,T,light,2022,195,1555,24.2,11.59,2.0236,404.71,0.45269,7.243,15.327,5.9223,-71.405
MEAD,11,T,light,2022,195,1555,25.2,11.788,2.0224,404.47,0.45407,7.2652,15.327,5.9223,-85.124
MEAD,11,T,light,2022,195,1555,26.2,11.499,2.0248,404.96,0.45962,7.3539,15.327,5.9398,-61.915
MEAD,11,T,light,2022,195,1555,27.2,11.749,2.0196,403.92,0.45893,7.3428,15.327,5.9223,-69.076
MEAD,11,T,light,2022,195,1555,28.2,11.554,2.0255,405.09,0.4575,7.32,15.327,5.9223,-64.034
MEAD,11,T,light,2022,195,1555,29.2,11.716,2.0206,404.12,0.46239,7.3983,15.327,5.9049,-74.044
MEAD,11,T,light,2022,195,1555,30.2,11.579,2.0153,403.05,0.46235,7.3976,15.327,5.9223,-71.05
MEAD,11,T,light,2022,195,1555,31.2,11.733,2.0166,403.33,0.46339,7.4143,15.327,5.9049,-67.71
MEAD,11,T,light,2022,195,1555,32.2,11.615,2.0153,403.05,0.46447,7.4315,15.327,5.9223,-80.479
MEAD,11,T,light,2022,195,1555,33.2,11.7,2.0194,403.88,0.46586,7.4537,15.327,5.9223,-57.173
MEAD,11,T,light,2022,195,1555,34.2,11.464,2.0109,402.18,0.4652,7.4433,15.315,5.9105,-81.826
MEAD,11,T,light,2022,195,1555,35.2,11.7,2.0139,402.77,0.47071,7.5314,15.315,5.9097,-76.347
MEAD,11,T,light,2022,195,1555,36.2,11.496,2.0142,402.84,0.47418,7.5868,15.315,5.9105,-84.139
MEAD,11,T,light,2022,195,1555,37.2,11.667,2.022,404.4,0.47275,7.564,15.315,5.893,-59.399
MEAD,11,T,light,2022,195,1555,38.2,11.595,2.0111,402.22,0.47348,7.5757,15.315,5.893,-74.185
MEAD,11,T,light,2022,195,1555,39.2,11.626,2.0153,403.05,0.47556,7.609,15.315,5.9105,-62.356
MEAD,11,T,light,2022,195,1555,40.2,11.708,2.014,402.81,0.47903,7.6645,15.315,5.9105,-71.252
MEAD,11,T,light,2022,195,1555,41.2,11.598,2.0064,401.28,0.47695,7.6312,15.315,5.893,-53.753
MEAD,11,T,light,2022,195,1555,42.2,11.683,2.0097,401.94,0.47734,7.6374,15.315,5.893,-67.064
MEAD,11,T,light,2022,195,1555,43.2,11.444,2.0085,401.7,0.48458,7.7532,15.315,5.893,-80.194
MEAD,11,T,light,2022,195,1555,44.2,11.73,2.0158,403.15,0.48111,7.6977,15.315,5.893,-44.64
MEAD,11,T,light,2022,195,1555,45.2,11.81,2.0088,401.77,0.48115,7.6984,15.315,5.9105,-68.034
MEAD,11,T,light,2022,195,1555,46.2,11.496,2.0111,402.22,0.4825,7.7199,15.315,5.9097,-60.011
MEAD,11,T,light,2022,195,1555,47.2,11.755,2.009,401.8,0.48531,7.765,15.303,5.8978,-60.429
MEAD,11,T,light,2022,195,1555,48.2,11.744,2.0059,401.18,0.48943,7.8308,15.303,5.8978,-71.629
MEAD,11,T,light,2022,195,1555,49.2,11.543,2.0055,401.11,0.48427,7.7483,15.303,5.8978,-74.945
MEAD,11,T,light,2022,195,1555,50.2,11.724,2.0057,401.14,0.49016,7.8426,15.303,5.8978,-62.743
MEAD,11,T,light,2022,195,1555,51.2,11.766,2.0118,402.36,0.48943,7.8308,15.303,5.8987,-84.306
MEAD,11,T,light,2022,195,1555,52.2,11.615,2.0042,400.83,0.48873,7.8198,15.303,5.8987,-62.004
MEAD,11,T,light,2022,195,1555,53.2,11.751,2.0036,400.73,0.49051,7.8482,15.303,5.8987,-80.23
MEAD,11,T,light,2022,195,1555,54.2,11.634,2.0045,400.9,0.4922,7.8752,15.303,5.8812,-75.908
MEAD,11,T,light,2022,195,1555,55.2,11.565,2.0016,400.31,0.49155,7.8648,15.303,5.8987,-55.24
MEAD,11,T,light,2022,195,1555,56.2,11.716,2.0071,401.42,0.49502,7.9203,15.303,5.8978,-80.646
MEAD,11,T,light,2022,195,1555,57.2,11.568,2.0061,401.21,0.49432,7.9092,15.303,5.8812,-67.202
MEAD,11,T,light,2022,195,1555,58.2,11.733,2.0097,401.94,0.49393,7.9029,15.303,5.9153,-75.135
MEAD,11,T,light,2022,195,1555,59.2,11.518,2.0035,400.69,0.49775,7.9639,15.303,5.8978,-57.427
MEAD,11,T,light,2022,195,1556,0.2,11.707,2.0068,401.35,0.49701,7.9522,15.303,5.8987,-65.413
MEAD,11,T,light,2022,195,1556,1.2,11.516,1.9981,399.62,0.49987,7.9979,15.303,5.8987,-36.311
MEAD,11,T,light,2022,195,1556,2.2,11.59,2.0014,400.28,0.49987,7.9979,15.303,5.8812,-99999
MEAD,11,T,light,2022,195,1556,3.2,11.689,2.0028,400.55,0.49918,7.9868,15.303,5.9161,-99999
MEAD,11,T,light,2022,195,1556,4.2,11.576,2.0035,400.69,0.50056,8.009,15.303,5.9161,72.197
MEAD,11,T,light,2022,195,1556,5.2,11.595,1.9972,399.45,0.50472,8.0756,15.292,5.9043,-66.186
MEAD,11,T,light,2022,195,1556,6.2,11.79,2.0045,400.9,0.50394,8.0631,15.292,5.9043,-47.452
MEAD,11,T,light,2022,195,1556,7.2,11.573,1.9969,399.38,0.50264,8.0423,15.292,5.9043,-81.683
MEAD,11,T,light,2022,195,1556,8.2,11.752,1.9972,399.45,0.50741,8.1185,15.292,5.9035,-58.868
MEAD,11,T,light,2022,195,1556,9.2,11.626,1.9934,398.68,0.50334,8.0534,15.292,5.9035,-63.879
MEAD,11,T,light,2022,195,1556,10.2,11.768,1.9951,399.03,0.50819,8.131,15.292,5.9035,-84.027
MEAD,11,T,light,2022,195,1556,11.2,11.752,2.0029,400.59,0.50403,8.0645,15.292,5.9035,-76.185
MEAD,11,T,light,2022,195,1556,12.2,11.565,1.9958,399.17,0.50815,8.1303,15.292,5.9035,-60.585
MEAD,11,T,light,2022,195,1556,13.2,11.79,1.9991,399.83,0.50888,8.1421,15.292,5.9043,-65.181
MEAD,11,T,light,2022,195,1556,14.2,11.661,1.9917,398.34,0.50819,8.131,15.292,5.9035,-73.067
MEAD,11,T,light,2022,195,1556,15.2,11.637,1.9939,398.79,0.51027,8.1643,15.292,5.9035,-76.503
MEAD,11,T,light,2022,195,1556,16.2,11.733,1.9943,398.86,0.50884,8.1414,15.292,5.9035,-76.418
MEAD,11,T,light,2022,195,1556,17.2,11.722,1.9865,397.3,0.51235,8.1976,15.28,5.8916,-73.501
MEAD,11,T,light,2022,195,1556,18.2,11.538,1.9925,398.51,0.51096,8.1754,15.292,5.9035,-70.164
MEAD,11,T,light,2022,195,1556,19.2,11.505,1.9929,398.58,0.51057,8.1691,15.28,5.8924,-67.642
MEAD,11,T,light,2022,195,1556,20.2,11.568,1.9953,399.06,0.51408,8.2253,15.28,5.8924,-81.354
MEAD,11,T,light,2022,195,1556,21.2,11.718,1.9922,398.44,0.51508,8.2412,15.28,5.8924,-76.89
MEAD,11,T,light,2022,195,1556,22.2,11.67,1.9898,397.95,0.51651,8.2641,15.28,5.8916,-74.468
MEAD,11,T,light,2022,195,1556,23.2,11.656,1.9882,397.64,0.51304,8.2087,15.28,5.8924,-74.754
MEAD,11,T,light,2022,195,1556,24.2,11.681,1.9867,397.33,0.5172,8.2752,15.28,5.8916,-57.454
MEAD,11,T,light,2022,195,1556,25.2,11.713,1.9873,397.47,0.51716,8.2745,15.28,5.8924,-72.967
MEAD,11,T,light,2022,195,1556,26.2,11.67,1.9844,396.88,0.51651,8.2641,15.28,5.8916,-58.359
MEAD,11,T,light,2022,195,1556,27.2,11.656,1.9867,397.33,0.51547,8.2475,15.28,5.8924,-55.067
MEAD,11,T,light,2022,195,1556,28.2,11.672,1.9908,398.16,0.51894,8.303,15.28,5.8916,-47.452
MEAD,11,T,light,2022,195,1556,29.2,11.623,1.9863,397.26,0.5179,8.2863,15.28,5.8924,-65.318
MEAD,11,T,light,2022,195,1556,30.2,11.667,1.9884,397.68,0.51512,8.242,15.28,5.8916,-67.073
MEAD,11,T,light,2022,195,1556,31.2,11.652,1.986,397.19,0.52201,8.3522,15.28,5.8924,-82.452
MEAD,11,T,light,2022,195,1556,32.2,11.653,1.9801,396.01,0.51894,8.303,15.28,5.8924,-84.249
MEAD,11,T,light,2022,195,1556,33.2,11.615,1.978,395.6,0.52136,8.3418,15.28,5.8924,-73.471
MEAD,11,T,light,2022,195,1556,34.2,11.601,1.9842,396.85,0.52171,8.3473,15.28,5.8916,-69.492
MEAD,11,T,light,2022,195,1556,35.2,11.672,1.9841,396.81,0.51894,8.303,15.28,5.9091,-66.064
MEAD,11,T,light,2022,195,1556,36.2,11.727,1.9849,396.98,0.5179,8.2863,15.268,5.8981,-73.695
MEAD,11,T,light,2022,195,1556,37.2,11.645,1.979,395.81,0.52067,8.3307,15.268,5.8981,-65.413
MEAD,11,T,light,2022,195,1556,38.2,11.571,1.9794,395.87,0.52587,8.4139,15.268,5.9148,-59.682
MEAD,11,T,light,2022,195,1556,39.2,11.697,1.9813,396.26,0.52132,8.3411,15.268,5.8973,-81.873
MEAD,11,T,light,2022,195,1556,40.2,11.675,1.9759,395.18,0.52344,8.3751,15.268,5.9156,-75.887
MEAD,11,T,light,2022,195,1556,41.2,11.449,1.9801,396.01,0.52136,8.3418,15.268,5.9156,-74.473
MEAD,11,T,light,2022,195,1556,42.2,11.488,1.982,396.4,0.52136,8.3418,15.268,5.9156,-84.524
MEAD,11,T,light,2022,195,1556,43.2,11.658,1.9759,395.18,0.52691,8.4305,15.268,5.9156,-76.12
MEAD,11,T,light,2022,195,1556,44.2,11.65,1.9808,396.15,0.52478,8.3965,15.268,5.9148,-84.23
MEAD,11,T,light,2022,195,1556,45.2,11.692,1.9808,396.15,0.52448,8.3917,15.268,5.9156,-75.528
MEAD,11,T,light,2022,195,1556,46.2,11.598,1.9745,394.9,0.5227,8.3633,15.268,5.9156,-87.712
MEAD,11,T,light,2022,195,1556,47.2,11.634,1.9856,397.12,0.52275,8.364,15.268,5.9156,-70.163
MEAD,11,T,light,2022,195,1556,48.2,11.416,1.9711,394.21,0.52622,8.4194,15.268,5.9156,-85.111
MEAD,11,T,light,2022,195,1556,49.2,11.645,1.9735,394.7,0.52552,8.4084,15.268,5.9156,-76.968
MEAD,11,T,light,2022,195,1556,50.2,11.623,1.9787,395.74,0.52414,8.3862,15.268,5.9156,-74.726
MEAD,11,T,light,2022,195,1556,51.2,11.785,1.9728,394.56,0.52622,8.4194,15.268,5.9156,-76.586
MEAD,11,T,light,2022,195,1556,52.2,11.686,1.9731,394.63,0.52136,8.3418,15.268,5.9148,-86.802
MEAD,11,T,light,2022,195,1556,53.2,11.738,1.975,395.01,0.52622,8.4194,15.268,5.9148,-75.241
MEAD,11,T,light,2022,195,1556,54.2,11.755,1.9723,394.45,0.52968,8.4749,15.268,5.9156,-94.079
MEAD,11,T,light,2022,195,1556,55.2,11.799,1.9731,394.63,0.52275,8.364,15.268,5.9148,-78.401
MEAD,NA,NA,NA,2022,195,1556,56.2,11.735,1.9648,392.96,0.52414,8.3862,15.257,5.9038,-82.352
MEAD,NA,NA,NA,2022,195,1556,57.2,11.746,1.9787,395.74,0.52934,8.4694,15.257,5.9029,-76.588
MEAD,NA,NA,NA,2022,195,1556,58.2,11.749,1.9711,394.21,0.52275,8.364,15.257,5.9029,-68.277
MEAD,NA,NA,NA,2022,195,1556,59.2,11.65,1.9717,394.35,0.52795,8.4472,15.257,5.9029,-68.65
MEAD,NA,NA,NA,2022,195,1557,0.2,11.532,1.969,393.79,0.52622,8.4194,15.257,5.9212,-62.547
MEAD,NA,NA,NA,2022,195,1557,1.2,11.496,1.9634,392.69,0.53038,8.486,15.257,5.9204,-72.522
MEAD,NA,NA,NA,2022,195,1557,2.2,11.551,1.9676,393.52,0.52617,8.4187,15.257,5.9204,-75.826
MEAD,NA,NA,NA,2022,195,1557,3.2,11.568,1.969,393.79,0.52968,8.4749,15.257,5.9204,-72.229
MEAD,NA,NA,NA,2022,195,1557,4.2,11.575,1.9655,393.1,0.52622,8.4194,15.257,5.9204,-66.215
MEAD,NA,NA,NA,2022,195,1557,5.2,11.571,1.9603,392.06,0.52899,8.4638,15.257,5.9379,-74.686
MEAD,NA,NA,NA,2022,195,1557,6.2,11.722,1.9717,394.35,0.52968,8.4749,15.257,5.9379,-79.676
MEAD,NA,NA,NA,2022,195,1557,7.2,11.744,1.9728,394.56,0.52899,8.4638,15.257,5.9379,-79.654
MEAD,NA,NA,NA,2022,195,1557,8.2,11.711,1.9711,394.21,0.52899,8.4638,15.257,5.9379,-78.352
MEAD,NA,NA,NA,2022,195,1557,9.2,11.697,1.9565,391.3,0.52622,8.4194,15.257,5.9379,-80.49
MEAD,NA,NA,NA,2022,195,1557,10.2,11.766,1.9648,392.96,0.52968,8.4749,15.257,5.9379,-69.458
MEAD,NA,NA,NA,2022,195,1557,11.2,11.637,1.9641,392.82,0.53176,8.5082,15.257,5.9379,-68.505
MEAD,NA,NA,NA,2022,195,1557,12.2,11.617,1.9627,392.55,0.52518,8.4028,15.257,5.9379,-75.762
MEAD,NA,NA,NA,2022,195,1557,13.2,11.678,1.9697,393.93,0.53142,8.5026,15.257,5.9387,-84.626
MEAD,NA,NA,NA,2022,195,1557,14.2,11.752,1.9662,393.24,0.5276,8.4416,15.257,5.9379,-71.414
MEAD,NA,NA,NA,2022,195,1557,15.2,11.785,1.9655,393.1,0.5283,8.4527,15.257,5.9379,-74.496
MEAD,NA,NA,NA,2022,195,1557,16.2,11.754,1.96,391.99,0.52968,8.4749,15.257,5.9379,-87.781
MEAD,NA,NA,NA,2022,195,1557,17.2,11.683,1.9607,392.13,0.53245,8.5193,15.245,5.9436,-66.394
MEAD,NA,NA,NA,2022,195,1557,18.2,11.626,1.9627,392.55,0.53384,8.5415,15.257,5.9379,-77.99
MEAD,NA,NA,NA,2022,195,1557,19.2,11.73,1.9586,391.71,0.52691,8.4305,15.245,5.9436,-63.505
MEAD,NA,NA,NA,2022,195,1557,20.2,11.626,1.962,392.41,0.53038,8.486,15.245,5.9436,-76.73
MEAD,NA,NA,NA,2022,195,1557,21.2,11.732,1.9655,393.1,0.52899,8.4638,15.245,5.9436,-86.11
MEAD,NA,NA,NA,2022,195,1557,22.2,11.625,1.9593,391.85,0.53245,8.5193,15.245,5.9436,-67.115
MEAD,NA,NA,NA,2022,195,1557,23.2,11.57,1.9598,391.96,0.53107,8.4971,15.245,5.9618,-74.628
MEAD,NA,NA,NA,2022,195,1557,24.2,11.737,1.9551,391.02,0.52899,8.4638,15.245,5.961,-85.107
MEAD,NA,NA,NA,2022,195,1557,25.2,11.601,1.962,392.41,0.53245,8.5193,15.245,5.961,-58.399
MEAD,NA,NA,NA,2022,195,1557,26.2,11.656,1.9579,391.58,0.53107,8.4971,15.245,5.961,-75.481
MEAD,NA,NA,NA,2022,195,1557,27.2,11.685,1.9579,391.58,0.53072,8.4915,15.245,5.961,-74.426
MEAD,NA,NA,NA,2022,195,1557,28.2,11.549,1.96,391.99,0.53384,8.5415,15.245,5.961,-33.799
MEAD,NA,NA,NA,2022,195,1557,29.2,11.711,1.9572,391.44,0.53176,8.5082,15.245,5.961,-198.09
MEAD,NA,NA,NA,2022,195,1557,30.2,11.9,1.96,391.99,0.53176,8.5082,15.245,5.961,-67.444
MEAD,NA,NA,NA,2022,195,1557,31.2,12.071,1.8099,361.97,0.53176,8.5082,15.245,5.961,-35.126
MEAD,NA,NA,NA,2022,195,1557,32.2,12.156,2.1808,436.16,0.61149,9.7839,15.245,5.961,-78.942
MEAD,NA,NA,NA,2022,195,1557,33.2,12.161,1.9149,382.98,0.51096,8.1754,15.245,5.961,-69.576
MEAD,NA,NA,NA,2022,195,1557,34.2,12.167,1.9142,382.84,0.51235,8.1976,15.233,5.9491,105.71
MEAD,NA,NA,NA,2022,195,1557,35.2,12.054,2.1177,423.54,0.53245,8.5193,15.245,5.961,-45.638
MEAD,NA,NA,NA,2022,195,1557,36.2,11.958,1.6001,320.03,0.40832,6.5331,15.233,5.9491,-105.6
MEAD,NA,NA,NA,2022,195,1557,37.2,12.09,2.0286,405.72,0.56088,8.9741,15.233,5.9491,-70.546
MEAD,NA,NA,NA,2022,195,1557,38.2,12.068,1.9912,398.23,0.57475,9.1959,15.233,5.9491,-76.108
MEAD,NA,NA,NA,2022,195,1557,39.2,11.958,1.9613,392.27,0.55048,8.8077,15.233,5.9491,-90.325
MEAD,NA,NA,NA,2022,195,1557,40.2,12.038,1.9322,386.45,0.53176,8.5082,15.245,5.961,-99999
MEAD,NA,NA,NA,2022,195,1557,41.2,12.101,1.9322,386.45,0.5276,8.4416,15.233,5.9491,-95.575
MEAD,NA,NA,NA,2022,195,1557,42.2,11.9,1.9291,385.82,0.52864,8.4583,15.233,5.9491,-78.743
MEAD,NA,NA,NA,2022,195,1557,43.2,11.947,1.9399,387.97,0.5276,8.4416,15.233,5.9666,-59.784
MEAD,NA,NA,NA,2022,195,1557,44.2,12.04,1.9412,388.25,0.52691,8.4305,15.233,5.9491,25.681
MEAD,NA,NA,NA,2022,195,1557,45.2,11.96,1.9357,387.14,0.52622,8.4194,15.233,5.9841,-87.943
MEAD,NA,NA,NA,2022,195,1557,46.2,11.909,1.9437,388.73,0.5276,8.4416,15.233,5.9666,-99999
MEAD,NA,NA,NA,2022,195,1557,47.2,12.043,1.944,388.8,0.5283,8.4527,15.233,5.9674,-99999
MEAD,NA,NA,NA,2022,195,1557,48.2,11.942,1.9433,388.66,0.5283,8.4527,15.233,5.9666,38.736
MEAD,NA,NA,NA,2022,195,1557,49.2,11.947,1.9516,390.33,0.52691,8.4305,15.233,5.9666,-65.647
MEAD,NA,NA,NA,2022,195,1557,50.2,12.031,1.9579,391.58,0.52899,8.4638,15.233,5.9666,-62.704
MEAD,NA,NA,NA,2022,195,1557,51.2,11.865,2.0002,400.03,0.52968,8.4749,15.233,5.9841,-79.748
MEAD,NA,NA,NA,2022,195,1557,52.2,11.842,2.0335,406.69,0.52691,8.4305,15.233,5.9666,-78.487
MEAD,NA,NA,NA,2022,195,1557,53.2,12.009,2.0411,408.22,0.5276,8.4416,15.233,5.9491,-91.034
MEAD,NA,NA,NA,2022,195,1557,54.2,12.027,2.0397,407.94,0.52136,8.3418,15.233,5.9491,-71.088
MEAD,NA,NA,NA,2022,195,1557,55.2,11.969,2.0407,408.15,0.53107,8.4971,15.233,5.9491,-74.314
MEAD,NA,NA,NA,2022,195,1557,56.2,12.098,2.0328,406.55,0.52899,8.4638,15.233,5.9666,-72.404
MEAD,NA,NA,NA,2022,195,1557,57.2,12.062,2.0459,409.19,0.51998,8.3196,15.233,5.9491,-82.628
MEAD,NA,NA,NA,2022,195,1557,58.2,11.958,2.0307,406.14,0.52691,8.4305,15.233,5.9666,-77.7
MEAD,NA,NA,NA,2022,195,1557,59.2,12.065,2.0459,409.19,0.52968,8.4749,15.222,5.9548,-78.928
MEAD,NA,NA,NA,2022,195,1558,0.2,12.007,2.0362,407.24,0.52518,8.4028,15.233,5.9491,-66.305
MEAD,NA,NA,NA,2022,195,1558,1.2,11.925,2.0369,407.38,0.52414,8.3862,15.222,5.9373,-100.25
MEAD,NA,NA,NA,2022,195,1558,2.2,12.068,2.0404,408.08,0.52552,8.4084,15.222,5.9373,-91.649
MEAD,NA,NA,NA,2022,195,1558,3.2,11.92,2.0418,408.35,0.52136,8.3418,15.222,5.9373,-77.31
MEAD,NA,NA,NA,2022,195,1558,4.2,12.027,2.047,409.39,0.52414,8.3862,15.222,5.9373,-71.52
MEAD,NA,NA,NA,2022,195,1558,5.2,12.049,2.0397,407.94,0.52344,8.3751,15.222,5.9373,-66.648
MEAD,NA,NA,NA,2022,195,1558,6.2,12.018,2.0442,408.84,0.52344,8.3751,15.222,5.9373,-69.937
MEAD,NA,NA,NA,2022,195,1558,7.2,12.005,2.0376,407.52,0.52414,8.3862,15.222,5.9373,-73.698
MEAD,NA,NA,NA,2022,195,1558,8.2,11.864,2.0404,408.08,0.52344,8.3751,15.222,5.9373,-75.848
MEAD,NA,NA,NA,2022,195,1558,9.2,11.98,2.031,406.2,0.51859,8.2974,15.222,5.9373,-70.769
MEAD,NA,NA,NA,2022,195,1558,10.2,12.002,2.0328,406.55,0.5179,8.2863,15.222,5.9373,-75.531
MEAD,NA,NA,NA,2022,195,1558,11.2,12.06,2.0425,408.49,0.51443,8.2309,15.222,5.9373,-73.551
MEAD,NA,NA,NA,2022,195,1558,12.2,11.961,2.039,407.8,0.51512,8.242,15.222,5.9373,-74.876
