site,plot,treatment,light,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_ppt,T_panel,T_soil,T_air
DRYAS,11,C,light,2022,196,1445,49.2,11.418,1.9754,395.08,0.70242,11.239,17.203,9.2368,13.465
DRYAS,11,C,light,2022,196,1445,50.2,11.644,1.9284,385.69,0.70519,11.283,17.203,9.2716,13.482
DRYAS,11,C,light,2022,196,1445,51.2,11.668,1.9801,396.01,0.71489,11.438,17.203,9.2716,13.5
DRYAS,11,C,light,2022,196,1445,52.2,11.663,1.9725,394.49,0.70796,11.327,17.203,9.2716,13.517
DRYAS,11,C,light,2022,196,1445,53.2,11.429,1.9487,389.74,0.72286,11.566,17.203,9.2716,13.5
DRYAS,11,C,light,2022,196,1445,54.2,11.064,1.9964,399.27,0.72107,11.537,17.203,9.2716,13.534
DRYAS,11,C,light,2022,196,1445,55.2,11.166,1.9537,390.75,0.70305,11.249,17.203,9.2716,13.551
DRYAS,11,C,light,2022,196,1445,56.2,11.335,1.9465,389.29,0.7045,11.272,17.203,9.2716,13.569
DRYAS,11,C,light,2022,196,1445,57.2,11.253,1.9524,390.47,0.70588,11.294,17.203,9.2716,13.569
DRYAS,11,C,light,2022,196,1445,58.2,11.539,1.9674,393.49,0.71136,11.382,17.203,9.2716,13.586
DRYAS,11,C,light,2022,196,1445,59.2,11.594,1.9454,389.08,0.7027,11.243,17.203,9.2716,13.603
DRYAS,11,C,light,2022,196,1446,0.2,11.602,1.9527,390.54,0.70484,11.277,17.203,9.289,13.62
DRYAS,11,C,light,2022,196,1446,1.2,11.44,1.96,391.99,0.72113,11.538,17.203,9.2716,13.62
DRYAS,11,C,light,2022,196,1446,2.2,11.566,1.9593,391.86,0.71489,11.438,17.203,9.2897,13.621
DRYAS,11,C,light,2022,196,1446,3.2,11.564,1.952,390.4,0.72044,11.527,17.203,9.289,13.638
DRYAS,11,C,light,2022,196,1446,4.2,11.528,1.9622,392.45,0.70519,11.283,17.215,9.3185,13.667
DRYAS,11,C,light,2022,196,1446,5.2,11.306,1.9317,386.35,0.70276,11.244,17.203,9.3063,13.655
DRYAS,11,C,light,2022,196,1446,6.2,11.473,1.9513,390.26,0.72979,11.677,17.215,9.3192,13.667
DRYAS,11,C,light,2022,196,1446,7.2,11.291,1.9835,396.71,0.71385,11.422,17.215,9.3192,13.702
DRYAS,11,C,light,2022,196,1446,8.2,11.072,1.9274,385.48,0.70103,11.216,17.215,9.3185,13.702
DRYAS,11,C,light,2022,196,1446,9.2,11.042,1.9579,391.58,0.71275,11.404,17.215,9.3185,13.719
DRYAS,11,C,light,2022,196,1446,10.2,10.927,1.951,390.19,0.70623,11.3,17.215,9.3185,13.719
DRYAS,11,C,light,2022,196,1446,11.2,11.094,1.9392,387.84,0.70658,11.305,17.215,9.3185,13.736
DRYAS,11,C,light,2022,196,1446,12.2,11.295,1.951,390.19,0.71073,11.372,17.215,9.3185,13.753
DRYAS,11,C,light,2022,196,1446,13.2,10.982,1.9482,389.64,0.70582,11.293,17.227,9.3307,13.783
DRYAS,11,C,light,2022,196,1446,14.2,11.269,1.9329,386.59,0.71628,11.46,17.227,9.3307,13.783
DRYAS,11,C,light,2022,196,1446,15.2,11.265,1.9605,392.1,0.71281,11.405,17.227,9.3307,13.783
DRYAS,11,C,light,2022,196,1446,16.2,11.429,1.9316,386.31,0.70761,11.322,17.227,9.3481,13.783
DRYAS,11,C,light,2022,196,1446,17.2,11.147,1.9517,390.33,0.71628,11.46,17.227,9.3481,13.783
DRYAS,11,C,light,2022,196,1446,18.2,11.119,1.9475,389.5,0.71143,11.383,17.227,9.3481,13.817
DRYAS,11,C,light,2022,196,1446,19.2,11.35,1.9482,389.64,0.7079,11.326,17.227,9.3655,13.817
DRYAS,11,C,light,2022,196,1446,20.2,11.295,1.9426,388.53,0.70865,11.338,17.227,9.3655,13.817
DRYAS,11,C,light,2022,196,1446,21.2,11.33,1.9426,388.53,0.70554,11.289,17.227,9.3662,13.852
DRYAS,11,C,light,2022,196,1446,22.2,10.885,1.9426,388.53,0.71316,11.411,17.227,9.3655,13.852
DRYAS,11,C,light,2022,196,1446,23.2,11.074,1.9524,390.47,0.71385,11.422,17.227,9.3655,13.852
DRYAS,11,C,light,2022,196,1446,24.2,10.8,1.935,387,0.70935,11.35,17.227,9.3655,13.886
DRYAS,11,C,light,2022,196,1446,25.2,11.147,1.9454,389.08,0.70727,11.316,17.227,9.3655,13.886
DRYAS,11,C,light,2022,196,1446,26.2,11.591,1.942,388.39,0.70554,11.289,17.227,9.3655,13.904
DRYAS,11,C,light,2022,196,1446,27.2,11.509,1.9319,386.38,0.69271,11.083,17.239,9.3776,13.916
DRYAS,11,C,light,2022,196,1446,28.2,11.754,1.9274,385.48,0.70865,11.338,17.239,9.3776,13.933
DRYAS,11,C,light,2022,196,1446,29.2,11.492,1.9399,387.98,0.72321,11.571,17.239,9.395,13.933
DRYAS,11,C,light,2022,196,1446,30.2,11.311,1.9466,389.33,0.72044,11.527,17.239,9.4124,13.933
DRYAS,11,C,light,2022,196,1446,31.2,11.413,1.9446,388.91,0.71247,11.399,17.239,9.4124,13.95
DRYAS,11,C,light,2022,196,1446,32.2,11.322,1.9329,386.59,0.71004,11.361,17.239,9.4124,13.95
DRYAS,11,C,light,2022,196,1446,33.2,11.355,1.9357,387.14,0.7045,11.272,17.239,9.4124,13.967
DRYAS,11,C,light,2022,196,1446,34.2,11.503,1.9309,386.17,0.70519,11.283,17.239,9.4124,13.985
DRYAS,11,C,light,2022,196,1446,35.2,11.542,1.9347,386.94,0.71108,11.377,17.239,9.4124,14.002
DRYAS,11,C,light,2022,196,1446,36.2,11.383,1.9404,388.08,0.70658,11.305,17.239,9.4124,14.002
DRYAS,11,C,light,2022,196,1446,37.2,11.303,1.9319,386.38,0.71143,11.383,17.239,9.4471,14.002
DRYAS,11,C,light,2022,196,1446,38.2,11.206,1.9413,388.25,0.70658,11.305,17.239,9.4298,14.019
DRYAS,11,C,light,2022,196,1446,39.2,11.482,1.9229,384.58,0.71039,11.366,17.239,9.4471,14.036
DRYAS,11,C,light,2022,196,1446,40.2,11.343,1.9323,386.45,0.70692,11.311,17.239,9.4471,14.054
DRYAS,11,C,light,2022,196,1446,41.2,11.742,1.9381,387.63,0.7142,11.427,17.239,9.4471,14.071
DRYAS,11,C,light,2022,196,1446,42.2,11.593,1.9309,386.17,0.70554,11.289,17.239,9.4471,14.071
DRYAS,11,C,light,2022,196,1446,43.2,11.737,1.9399,387.98,0.70374,11.26,17.239,9.4471,14.088
DRYAS,11,C,light,2022,196,1446,44.2,11.322,1.9139,382.78,0.71275,11.404,17.239,9.4471,14.106
DRYAS,11,C,light,2022,196,1446,45.2,11.097,1.9354,387.07,0.72806,11.649,17.239,9.4819,14.123
DRYAS,11,C,light,2022,196,1446,46.2,11.116,1.9373,387.46,0.71448,11.432,17.227,9.4698,14.111
DRYAS,11,C,light,2022,196,1446,47.2,11.457,1.9238,384.75,0.70588,11.294,17.227,9.4698,14.128
DRYAS,11,C,light,2022,196,1446,48.2,11.081,1.9357,387.14,0.7079,11.326,17.227,9.4698,14.145
DRYAS,11,C,light,2022,196,1446,49.2,11.575,1.9229,384.58,0.70796,11.327,17.227,9.4698,14.162
DRYAS,11,C,light,2022,196,1446,50.2,11.193,1.9101,382.01,0.70623,11.3,17.227,9.4698,14.18
DRYAS,NA,NA,NA,2022,196,1446,51.2,11.267,1.9349,386.97,0.71351,11.416,17.227,9.4698,14.18
DRYAS,NA,NA,NA,2022,196,1446,52.2,11.114,1.9187,383.75,0.71691,11.471,17.227,9.5045,14.214
DRYAS,NA,NA,NA,2022,196,1446,53.2,11.081,1.9336,386.73,0.71593,11.455,17.227,9.5045,14.232
DRYAS,NA,NA,NA,2022,196,1446,54.2,11.44,1.9291,385.83,0.71212,11.394,17.227,9.5045,14.249
DRYAS,NA,NA,NA,2022,196,1446,55.2,11.377,1.9305,386.1,0.71108,11.377,17.227,9.5045,14.266
DRYAS,NA,NA,NA,2022,196,1446,56.2,11.108,1.9224,384.48,0.71136,11.382,17.227,9.5045,14.249
DRYAS,NA,NA,NA,2022,196,1446,57.2,11.377,1.9264,385.27,0.71316,11.411,17.215,9.4923,14.254
DRYAS,NA,NA,NA,2022,196,1446,58.2,11.221,1.9274,385.48,0.71414,11.426,17.215,9.4923,14.271
DRYAS,NA,NA,NA,2022,196,1446,59.2,11.215,1.9293,385.86,0.71212,11.394,17.215,9.4923,14.271
DRYAS,NA,NA,NA,2022,196,1447,0.2,11.57,1.9357,387.14,0.71073,11.372,17.215,9.4923,14.271
DRYAS,NA,NA,NA,2022,196,1447,1.2,11.528,1.8938,378.76,0.70346,11.255,17.215,9.4923,14.288
DRYAS,NA,NA,NA,2022,196,1447,2.2,11.777,1.93,386,0.71801,11.488,17.215,9.5097,14.288
DRYAS,NA,NA,NA,2022,196,1447,3.2,12.025,1.9241,384.82,0.71558,11.449,17.203,9.5149,14.311
DRYAS,NA,NA,NA,2022,196,1447,4.2,11.961,1.9225,384.51,0.70588,11.294,17.203,9.5149,14.311
DRYAS,NA,NA,NA,2022,196,1447,5.2,11.879,1.9281,385.62,0.7194,11.51,17.203,9.5149,14.345
DRYAS,NA,NA,NA,2022,196,1447,6.2,11.643,1.9194,383.89,0.7187,11.499,17.203,9.5149,14.397
DRYAS,NA,NA,NA,2022,196,1447,7.2,11.813,1.9175,383.51,0.7187,11.499,17.203,9.5149,14.414
DRYAS,NA,NA,NA,2022,196,1447,8.2,11.564,1.9236,384.72,0.71593,11.455,17.203,9.5149,14.449
DRYAS,NA,NA,NA,2022,196,1447,9.2,11.781,1.9201,384.02,0.71455,11.433,17.203,9.5149,14.449
DRYAS,NA,NA,NA,2022,196,1447,10.2,11.501,1.9184,383.68,0.71801,11.488,17.203,9.5149,14.414
DRYAS,NA,NA,NA,2022,196,1447,11.2,11.61,1.9205,384.09,0.71836,11.494,17.203,9.5149,14.38
DRYAS,NA,NA,NA,2022,196,1447,12.2,11.415,1.9108,382.15,0.71489,11.438,17.203,9.5323,14.345
DRYAS,NA,NA,NA,2022,196,1447,13.2,11.632,1.9357,387.14,0.71697,11.472,17.203,9.5497,14.276
DRYAS,NA,NA,NA,2022,196,1447,14.2,11.588,1.969,393.8,0.71801,11.488,17.203,9.5497,14.156
DRYAS,NA,NA,NA,2022,196,1447,15.2,11.627,1.9863,397.26,0.72009,11.521,17.191,9.5376,13.988
DRYAS,NA,NA,NA,2022,196,1447,16.2,11.396,1.9995,399.9,0.71766,11.483,17.203,9.5497,13.931
DRYAS,NA,NA,NA,2022,196,1447,17.2,11.574,2.0133,402.67,0.71662,11.466,17.191,9.5376,13.85
DRYAS,NA,NA,NA,2022,196,1447,18.2,11.72,2.0196,403.92,0.72217,11.555,17.191,9.5376,13.816
DRYAS,NA,NA,NA,2022,196,1447,19.2,11.358,2.0244,404.89,0.71974,11.516,17.191,9.5376,13.539
DRYAS,NA,NA,NA,2022,196,1447,20.2,11.762,2.0206,404.12,0.72078,11.533,17.191,9.5376,13.349
DRYAS,NA,NA,NA,2022,196,1447,21.2,11.423,2.0234,404.68,0.72321,11.571,17.203,9.5497,13.309
DRYAS,NA,NA,NA,2022,196,1447,22.2,11.698,2.0258,405.16,0.7239,11.582,17.191,9.5376,13.228
DRYAS,NA,NA,NA,2022,196,1447,23.2,11.545,2.0341,406.83,0.72286,11.566,17.203,9.5497,13.24
DRYAS,NA,NA,NA,2022,196,1447,24.2,11.506,2.0251,405.02,0.72321,11.571,17.203,9.5497,13.189
DRYAS,NA,NA,NA,2022,196,1447,25.2,11.786,2.0258,405.16,0.72494,11.599,17.203,9.5497,13.171
DRYAS,NA,NA,NA,2022,196,1447,26.2,11.564,2.017,403.4,0.72771,11.643,17.203,9.5497,13.068
DRYAS,NA,NA,NA,2022,196,1447,27.2,11.679,2.0289,405.79,0.72771,11.643,17.203,9.5497,12.981
DRYAS,NA,NA,NA,2022,196,1447,28.2,11.643,2.031,406.2,0.72667,11.627,17.203,9.5497,12.877
DRYAS,NA,NA,NA,2022,196,1447,29.2,11.302,2.021,404.19,0.72667,11.627,17.203,9.5497,12.791
DRYAS,NA,NA,NA,2022,196,1447,30.2,11.223,2.0244,404.89,0.72875,11.66,17.203,9.5497,12.756
DRYAS,NA,NA,NA,2022,196,1447,31.2,11.432,2.023,404.61,0.73014,11.682,17.203,9.5497,12.67
DRYAS,NA,NA,NA,2022,196,1447,32.2,11.075,2.0279,405.58,0.73014,11.682,17.203,9.5497,12.635
DRYAS,NA,NA,NA,2022,196,1447,33.2,11.339,2.0293,405.86,0.72875,11.66,17.203,9.5497,12.497
DRYAS,NA,NA,NA,2022,196,1447,34.2,11.504,2.0199,403.98,0.72806,11.649,17.203,9.5497,12.445
DRYAS,NA,NA,NA,2022,196,1447,35.2,11.184,2.0327,406.55,0.72771,11.643,17.203,9.5497,12.341
DRYAS,NA,NA,NA,2022,196,1447,36.2,11.048,2.0154,403.08,0.72875,11.66,17.203,9.5497,12.307
DRYAS,NA,NA,NA,2022,196,1447,37.2,11.448,2.0307,406.13,0.73291,11.727,17.215,9.5618,12.319
DRYAS,NA,NA,NA,2022,196,1447,38.2,11.418,2.0319,406.38,0.73146,11.703,17.215,9.5618,12.267
DRYAS,NA,NA,NA,2022,196,1447,39.2,11.613,2.0296,405.93,0.7291,11.666,17.215,9.5445,12.215
DRYAS,NA,NA,NA,2022,196,1447,40.2,11.655,2.021,404.19,0.72252,11.56,17.215,9.5271,12.111
DRYAS,NA,NA,NA,2022,196,1447,41.2,11.816,2.0133,402.67,0.73568,11.771,17.215,9.5271,12.007
DRYAS,NA,NA,NA,2022,196,1447,42.2,11.593,2.0331,406.62,0.73672,11.788,17.215,9.5271,11.99
DRYAS,NA,NA,NA,2022,196,1447,43.2,11.504,2.0341,406.83,0.73742,11.799,17.215,9.5271,11.99
DRYAS,NA,NA,NA,2022,196,1447,44.2,11.478,2.0376,407.52,0.73707,11.793,17.215,9.5271,11.973
DRYAS,NA,NA,NA,2022,196,1447,45.2,11.657,2.0293,405.86,0.73534,11.765,17.227,9.5393,11.967
DRYAS,NA,NA,NA,2022,196,1447,46.2,11.666,2.0251,405.02,0.73256,11.721,17.227,9.5393,11.933
DRYAS,NA,NA,NA,2022,196,1447,47.2,11.632,2.0348,406.97,0.7343,11.749,17.227,9.5393,11.898
DRYAS,NA,NA,NA,2022,196,1447,48.2,11.66,2.0511,410.22,0.73285,11.726,17.227,9.5393,11.794
DRYAS,NA,NA,NA,2022,196,1447,49.2,11.613,2.0289,405.79,0.73499,11.76,17.227,9.5393,11.742
DRYAS,NA,NA,NA,2022,196,1447,50.2,11.676,2.0317,406.34,0.74123,11.86,17.227,9.5393,11.725
DRYAS,NA,NA,NA,2022,196,1447,51.2,11.537,2.0369,407.38,0.7343,11.749,17.227,9.5393,11.69
DRYAS,NA,NA,NA,2022,196,1447,52.2,11.712,2.0296,405.93,0.74088,11.854,17.227,9.5219,11.586
DRYAS,NA,NA,NA,2022,196,1447,53.2,11.541,2.0289,405.79,0.73805,11.809,17.227,9.5393,11.396
DRYAS,NA,NA,NA,2022,196,1447,54.2,11.503,2.0336,406.72,0.73742,11.799,17.227,9.5393,11.257
DRYAS,NA,NA,NA,2022,196,1447,55.2,11.322,2.0272,405.44,0.73499,11.76,17.227,9.5219,11.257
DRYAS,NA,NA,NA,2022,196,1447,56.2,11.476,2.0237,404.75,0.73846,11.815,17.239,9.534,11.2
DRYAS,NA,NA,NA,2022,196,1447,57.2,11.725,2.03,405.99,0.73534,11.765,17.239,9.5167,11.2
DRYAS,NA,NA,NA,2022,196,1447,58.2,11.393,2.0435,408.7,0.7395,11.832,17.239,9.5167,11.061
DRYAS,NA,NA,NA,2022,196,1447,59.2,11.574,2.027,405.41,0.73638,11.782,17.239,9.5167,10.923
DRYAS,NA,NA,NA,2022,196,1448,0.2,11.217,2.0281,405.61,0.73776,11.804,17.239,9.5167,10.819
DRYAS,NA,NA,NA,2022,196,1448,1.2,11.451,2.0348,406.97,0.73256,11.721,17.239,9.5167,10.749
DRYAS,NA,NA,NA,2022,196,1448,2.2,11.651,2.0206,404.12,0.72841,11.655,17.239,9.5167,10.68
DRYAS,NA,NA,NA,2022,196,1448,3.2,11.56,2.0293,405.86,0.71732,11.477,17.239,9.5167,10.68
DRYAS,NA,NA,NA,2022,196,1448,4.2,11.753,2.0279,405.58,0.70831,11.333,17.251,9.5114,10.623
DRYAS,NA,NA,NA,2022,196,1448,5.2,11.382,2.0262,405.23,0.69687,11.15,17.251,9.5114,10.64
DRYAS,NA,NA,NA,2022,196,1448,6.2,11.665,2.0383,407.66,0.6792,10.867,17.251,9.5288,10.692
DRYAS,NA,NA,NA,2022,196,1448,7.2,11.912,2.0397,407.94,0.65841,10.535,17.251,9.494,10.727
DRYAS,NA,NA,NA,2022,196,1448,8.2,11.742,2.0275,405.51,0.63658,10.185,17.251,9.5114,10.692
DRYAS,NA,NA,NA,2022,196,1448,9.2,11.56,2.0321,406.41,0.62791,10.047,17.251,9.494,10.692
DRYAS,NA,NA,NA,2022,196,1448,10.2,11.607,2.0224,404.47,0.60504,9.6807,17.251,9.494,10.727
DRYAS,NA,NA,NA,2022,196,1448,11.2,11.493,2.0279,405.58,0.5891,9.4256,17.251,9.494,10.761
DRYAS,NA,NA,NA,2022,196,1448,12.2,11.58,2.0359,407.17,0.57351,9.1761,17.251,9.494,10.813
DRYAS,NA,NA,NA,2022,196,1448,13.2,11.486,2.039,407.8,0.56415,9.0264,17.251,9.4767,10.848
DRYAS,NA,NA,NA,2022,196,1448,14.2,11.668,2.0338,406.76,0.55687,8.91,17.263,9.4715,10.843
DRYAS,NA,NA,NA,2022,196,1448,15.2,11.712,2.0376,407.52,0.55024,8.8039,17.263,9.4715,10.86
DRYAS,NA,NA,NA,2022,196,1448,16.2,11.245,2.0345,406.9,0.54678,8.7484,17.263,9.4715,10.86
DRYAS,NA,NA,NA,2022,196,1448,17.2,11.328,2.031,406.2,0.54336,8.6938,17.263,9.4715,10.878
DRYAS,NA,NA,NA,2022,196,1448,18.2,11.322,2.0281,405.61,0.54059,8.6494,17.263,9.4715,10.878
DRYAS,NA,NA,NA,2022,196,1448,19.2,11.695,2.0244,404.89,0.54128,8.6605,17.263,9.4541,10.878
DRYAS,NA,NA,NA,2022,196,1448,20.2,11.506,2.0383,407.66,0.54024,8.6439,17.263,9.4715,10.843
